Date,XOM,CVX,BP,SHEL,TTE,COP,EOG,SLB,OXY,VLO
2024-01-10 14:30:00+00:00,99.08000183105469,145.44569396972656,34.939998626708984,63.45000076293945,65.52999877929688,112.22000122070312,115.37999725341797,48.810001373291016,57.084999084472656,126.77999877929688
2024-01-10 15:30:00+00:00,98.66999816894531,144.8699951171875,34.77000045776367,63.130001068115234,65.41000366210938,111.76580047607422,115.04000091552734,48.435001373291016,56.92499923706055,125.625
2024-01-10 16:30:00+00:00,98.51000213623047,144.63890075683594,34.77000045776367,63.04199981689453,65.20999908447266,111.44000244140625,114.94999694824219,48.334999084472656,56.8650016784668,124.80000305175781
2024-01-10 17:30:00+00:00,98.29000091552734,144.32049560546875,34.66999816894531,62.98500061035156,65.13999938964844,111.20999908447266,114.58000183105469,47.95000076293945,56.7400016784668,124.86499786376953
2024-01-10 18:30:00+00:00,98.44999694824219,144.69000244140625,34.67499923706055,63.0099983215332,65.02999877929688,111.27999877929688,114.77989959716797,48.19369888305664,56.831199645996094,125.35559844970703
2024-01-10 19:30:00+00:00,98.3949966430664,144.51499938964844,34.665000915527344,62.95000076293945,64.98999786376953,110.96499633789062,114.80000305175781,48.14500045776367,56.76499938964844,124.9749984741211
2024-01-10 20:30:00+00:00,98.6500015258789,144.49000549316406,34.70000076293945,63.060001373291016,65.0,111.16999816894531,115.0,48.439998626708984,56.79999923706055,124.70999908447266
2024-01-11 14:30:00+00:00,99.0999984741211,145.6676025390625,34.619998931884766,63.04999923706055,65.13999938964844,111.69999694824219,115.25,48.720001220703125,57.580101013183594,126.61199951171875
2024-01-11 15:30:00+00:00,99.0,145.61000061035156,34.560001373291016,62.849998474121094,65.05999755859375,111.61499786376953,114.91999816894531,48.57500076293945,57.46500015258789,127.01000213623047
2024-01-11 16:30:00+00:00,98.97000122070312,145.6999969482422,34.6150016784668,62.91999816894531,65.12999725341797,111.68000030517578,115.2249984741211,48.64500045776367,57.18000030517578,127.2750015258789
2024-01-11 17:30:00+00:00,98.72000122070312,145.29010009765625,34.56990051269531,62.93000030517578,65.13999938964844,111.44000244140625,114.80000305175781,48.63999938964844,57.165000915527344,127.41000366210938
2024-01-11 18:30:00+00:00,98.80000305175781,145.1999969482422,34.60499954223633,63.04999923706055,65.25,111.5,115.16999816894531,48.79499816894531,57.17499923706055,127.69999694824219
2024-01-11 19:30:00+00:00,98.70999908447266,145.1300048828125,34.60499954223633,63.09000015258789,65.35990142822266,111.13999938964844,114.94999694824219,48.66999816894531,57.09130096435547,127.73500061035156
2024-01-11 20:30:00+00:00,98.66999816894531,145.27999877929688,34.599998474121094,63.209999084472656,65.37000274658203,111.0,114.95999908447266,48.80500030517578,57.119998931884766,128.0
2024-01-12 14:30:00+00:00,99.68000030517578,146.92999267578125,35.03499984741211,63.93000030517578,66.22000122070312,112.22000122070312,116.3499984741211,49.721099853515625,57.900001525878906,131.2899932861328
2024-01-12 15:30:00+00:00,99.29499816894531,146.38999938964844,34.76499938964844,63.59000015258789,65.91999816894531,111.58000183105469,115.80000305175781,49.4900016784668,57.6150016784668,129.9199981689453
2024-01-12 16:30:00+00:00,99.5,146.72999572753906,34.77000045776367,63.59000015258789,66.0,111.51000213623047,115.69999694824219,49.595001220703125,57.72999954223633,130.25999450683594
2024-01-12 17:30:00+00:00,99.6050033569336,146.8800048828125,34.79990005493164,63.689998626708984,66.20999908447266,111.5176010131836,115.58999633789062,49.5,57.665000915527344,130.58999633789062
2024-01-12 18:30:00+00:00,99.62999725341797,147.11000061035156,34.834999084472656,63.810001373291016,66.3550033569336,111.37000274658203,115.51000213623047,49.71500015258789,57.87139892578125,130.77999877929688
2024-01-12 19:30:00+00:00,99.73999786376953,146.875,34.83000183105469,63.7401008605957,66.2699966430664,111.1500015258789,115.69000244140625,49.86000061035156,57.970001220703125,130.9499969482422
2024-01-12 20:30:00+00:00,99.94999694824219,147.25999450683594,34.86000061035156,63.79499816894531,66.33999633789062,111.69000244140625,116.05000305175781,49.95090103149414,58.04999923706055,131.5399932861328
2024-01-16 14:30:00+00:00,98.55000305175781,144.8800048828125,34.31999969482422,62.59000015258789,64.91000366210938,109.20719909667969,112.53500366210938,49.560001373291016,57.03129959106445,132.49000549316406
2024-01-16 15:30:00+00:00,98.59839630126953,144.72000122070312,34.30500030517578,62.470001220703125,64.83999633789062,109.13999938964844,112.5199966430664,49.30500030517578,57.03499984741211,132.3000030517578
2024-01-16 16:30:00+00:00,98.24500274658203,144.6667938232422,34.224998474121094,62.06560134887695,64.48999786376953,108.7300033569336,112.45999908447266,49.01499938964844,56.8380012512207,130.0399932861328
2024-01-16 17:30:00+00:00,98.08999633789062,144.52000427246094,34.224998474121094,62.08000183105469,64.53959655761719,108.83999633789062,112.41999816894531,49.040000915527344,56.98400115966797,129.6199951171875
2024-01-16 18:30:00+00:00,97.7916030883789,144.27000427246094,34.19499969482422,61.90999984741211,64.38999938964844,108.66999816894531,112.2300033569336,48.744998931884766,57.1349983215332,129.25
2024-01-16 19:30:00+00:00,97.65499877929688,144.06500244140625,34.33000183105469,61.84000015258789,64.41999816894531,108.72899627685547,112.37000274658203,48.55500030517578,56.880001068115234,129.34500122070312
2024-01-16 20:30:00+00:00,97.66500091552734,143.67999267578125,34.27000045776367,61.75,64.4800033569336,108.6500015258789,112.13999938964844,48.279998779296875,56.625,129.27999877929688
2024-01-17 14:30:00+00:00,97.46499633789062,143.25999450683594,34.01499938964844,60.900001525878906,63.209999084472656,108.20999908447266,111.5,48.380001068115234,56.40999984741211,127.94000244140625
2024-01-17 15:30:00+00:00,97.19499969482422,143.0399932861328,34.084999084472656,60.95500183105469,63.165000915527344,107.66000366210938,110.52999877929688,48.369998931884766,56.3650016784668,127.31999969482422
2024-01-17 16:30:00+00:00,96.93499755859375,142.77999877929688,33.900001525878906,60.8650016784668,63.09000015258789,107.48999786376953,110.38999938964844,48.275001525878906,56.32149887084961,126.98999786376953
2024-01-17 17:30:00+00:00,96.78500366210938,142.64999389648438,33.77870178222656,60.845001220703125,62.939998626708984,107.00499725341797,109.98999786376953,48.040000915527344,56.15999984741211,127.05000305175781
2024-01-17 18:30:00+00:00,96.93499755859375,143.10000610351562,33.904998779296875,61.005001068115234,63.09000015258789,107.46499633789062,110.37000274658203,47.939998626708984,56.28010177612305,126.87000274658203
2024-01-17 19:30:00+00:00,96.7300033569336,142.98599243164062,33.875,60.959999084472656,63.125,107.08709716796875,110.27999877929688,47.7504997253418,56.154998779296875,125.947998046875
2024-01-17 20:30:00+00:00,97.0,143.1199951171875,33.880001068115234,61.02000045776367,63.20000076293945,107.56999969482422,110.61000061035156,47.90999984741211,56.220001220703125,126.31999969482422
2024-01-18 14:30:00+00:00,96.2699966430664,141.72360229492188,33.709999084472656,61.04999923706055,63.40999984741211,106.19000244140625,109.50800323486328,48.150001525878906,55.84000015258789,124.62999725341797
2024-01-18 15:30:00+00:00,96.40499877929688,141.3000030517578,33.845001220703125,61.04249954223633,63.54999923706055,106.45999908447266,109.91000366210938,48.10499954223633,55.83000183105469,125.08499908447266
2024-01-18 16:30:00+00:00,96.37000274658203,141.35000610351562,33.849998474121094,60.96009826660156,63.474998474121094,106.61000061035156,109.91999816894531,48.33000183105469,56.119998931884766,125.25540161132812
2024-01-18 17:30:00+00:00,96.32499694824219,141.23500061035156,33.78499984741211,60.91999816894531,63.5,106.25,109.55000305175781,48.20500183105469,56.05500030517578,124.97000122070312
2024-01-18 18:30:00+00:00,96.7750015258789,141.84500122070312,33.95000076293945,61.23500061035156,63.810001373291016,106.72000122070312,110.06999969482422,48.540000915527344,56.130001068115234,125.93000030517578
2024-01-18 19:30:00+00:00,96.80010223388672,142.1999969482422,33.97999954223633,61.25,63.939998626708984,107.08999633789062,110.16000366210938,48.73500061035156,56.44499969482422,126.17500305175781
2024-01-18 20:30:00+00:00,96.77999877929688,141.8300018310547,34.029998779296875,61.36000061035156,64.0,106.91999816894531,110.08000183105469,48.560001373291016,56.470001220703125,125.95999908447266
2024-01-19 14:30:00+00:00,96.81999969482422,141.94000244140625,33.900001525878906,60.935001373291016,63.4900016784668,106.58999633789062,109.69999694824219,49.029998779296875,56.130001068115234,126.95999908447266
2024-01-19 15:30:00+00:00,96.7300033569336,141.61500549316406,33.869998931884766,60.91999816894531,63.466800689697266,107.01349639892578,109.91000366210938,49.45000076293945,56.04999923706055,127.02999877929688
2024-01-19 16:30:00+00:00,96.68000030517578,141.57000732421875,33.845001220703125,60.880001068115234,63.52000045776367,107.04000091552734,109.70999908447266,49.35499954223633,56.01499938964844,127.2300033569336
2024-01-19 17:30:00+00:00,96.81999969482422,141.6999969482422,33.85499954223633,61.03990173339844,63.599998474121094,107.18000030517578,109.80999755859375,49.85499954223633,56.04249954223633,127.38999938964844
2024-01-19 18:30:00+00:00,96.75499725341797,142.08999633789062,33.88999938964844,61.099998474121094,63.68000030517578,107.18000030517578,109.88999938964844,49.76499938964844,56.165000915527344,127.63999938964844
2024-01-19 19:30:00+00:00,96.94999694824219,142.22000122070312,33.845001220703125,61.130001068115234,63.775001525878906,107.44000244140625,109.98999786376953,49.64500045776367,56.349998474121094,127.58499908447266
2024-01-19 20:30:00+00:00,96.94999694824219,142.2100067138672,33.849998474121094,61.119998931884766,63.83000183105469,107.87000274658203,110.16999816894531,49.63999938964844,56.40999984741211,128.1300048828125
2024-01-22 14:30:00+00:00,95.9999008178711,141.97000122070312,34.04999923706055,60.91999816894531,63.04999923706055,107.91999816894531,110.11499786376953,50.753700256347656,56.650001525878906,128.50999450683594
2024-01-22 15:30:00+00:00,96.34010314941406,141.83999633789062,34.04999923706055,60.935001373291016,62.915000915527344,107.61000061035156,110.11000061035156,50.66999816894531,56.564998626708984,128.60000610351562
2024-01-22 16:30:00+00:00,96.40499877929688,141.8800048828125,34.19169998168945,61.084999084472656,63.06999969482422,107.62000274658203,110.06500244140625,50.720001220703125,56.58000183105469,128.92999267578125
2024-01-22 17:30:00+00:00,96.875,142.2606964111328,34.27000045776367,61.130001068115234,63.15999984741211,107.94999694824219,110.44999694824219,51.150001525878906,56.81990051269531,129.19000244140625
2024-01-22 18:30:00+00:00,96.91500091552734,142.2449951171875,34.224998474121094,61.125,63.26499938964844,107.95999908447266,110.6050033569336,51.099998474121094,56.685001373291016,129.25999450683594
2024-01-22 19:30:00+00:00,96.9000015258789,142.39500427246094,34.23500061035156,61.18000030517578,63.244998931884766,108.1050033569336,110.48999786376953,50.915000915527344,56.72999954223633,129.19000244140625
2024-01-22 20:30:00+00:00,96.8125,142.52000427246094,34.25,61.18000030517578,63.27000045776367,108.05999755859375,110.63999938964844,50.66999816894531,56.7400016784668,129.1199951171875
2024-01-23 14:30:00+00:00,98.21009826660156,142.86000061035156,34.33000183105469,61.08000183105469,63.09000015258789,108.86499786376953,111.52999877929688,51.21310043334961,57.03499984741211,129.41000366210938
2024-01-23 15:30:00+00:00,98.04499816894531,142.52999877929688,34.27000045776367,60.93000030517578,63.0099983215332,108.23999786376953,110.55999755859375,50.75,56.724998474121094,128.42999267578125
2024-01-23 16:30:00+00:00,97.75499725341797,142.02149963378906,34.165000915527344,60.834999084472656,62.95000076293945,107.87999725341797,110.44509887695312,50.505001068115234,56.599998474121094,128.4949951171875
2024-01-23 17:30:00+00:00,97.83499908447266,142.0399932861328,34.154998779296875,61.0099983215332,62.9900016784668,107.87999725341797,110.55000305175781,50.45000076293945,56.6254997253418,128.5850067138672
2024-01-23 18:30:00+00:00,97.7300033569336,142.1300048828125,34.154998779296875,60.974998474121094,62.959999084472656,107.96499633789062,110.61000061035156,50.31999969482422,56.6150016784668,128.97999572753906
2024-01-23 19:30:00+00:00,97.97000122070312,142.41000366210938,34.279998779296875,61.154998779296875,63.1349983215332,108.19499969482422,110.55999755859375,50.6349983215332,56.79499816894531,129.27000427246094
2024-01-23 20:30:00+00:00,97.91000366210938,142.1300048828125,34.244998931884766,61.150001525878906,63.255001068115234,107.9800033569336,110.37999725341797,50.43000030517578,56.72999954223633,129.10000610351562
2024-01-24 14:30:00+00:00,98.22000122070312,142.875,34.52000045776367,61.41999816894531,63.959999084472656,108.87000274658203,110.66999816894531,50.9900016784668,56.93000030517578,129.60499572753906
2024-01-24 15:30:00+00:00,98.94509887695312,143.99000549316406,34.599998474121094,61.44499969482422,64.16999816894531,109.70999908447266,111.91999816894531,51.31999969482422,57.25450134277344,130.3000030517578
2024-01-24 16:30:00+00:00,98.83499908447266,144.1300048828125,34.56999969482422,61.42499923706055,64.13999938964844,109.4800033569336,112.44999694824219,51.415000915527344,57.15999984741211,129.91009521484375
2024-01-24 17:30:00+00:00,98.7249984741211,143.77000427246094,34.45009994506836,61.290000915527344,63.959999084472656,108.875,111.54000091552734,51.404998779296875,56.85580062866211,129.77000427246094
2024-01-24 18:30:00+00:00,98.98500061035156,143.8699951171875,34.47999954223633,61.380001068115234,64.08999633789062,109.11000061035156,111.56999969482422,51.41999816894531,57.064998626708984,130.00999450683594
2024-01-24 19:30:00+00:00,99.08999633789062,144.21749877929688,34.46500015258789,61.334999084472656,64.0999984741211,109.51000213623047,111.80000305175781,51.58000183105469,57.209999084472656,129.95770263671875
2024-01-24 20:30:00+00:00,99.5999984741211,144.9499969482422,34.560001373291016,61.470001220703125,64.23999786376953,109.69000244140625,112.11000061035156,51.68000030517578,57.31999969482422,130.1999969482422
2024-01-25 14:30:00+00:00,99.98500061035156,145.91000366210938,34.78499984741211,61.58000183105469,63.9900016784668,109.92500305175781,112.5999984741211,51.7599983215332,57.13999938964844,134.27499389648438
2024-01-25 15:30:00+00:00,100.0199966430664,145.92999267578125,34.72999954223633,61.571998596191406,63.95000076293945,109.83000183105469,112.4000015258789,51.540000915527344,57.279998779296875,131.97000122070312
2024-01-25 16:30:00+00:00,99.95999908447266,145.63499450683594,34.75,61.70500183105469,64.11499786376953,109.5199966430664,112.44999694824219,51.470001220703125,57.21500015258789,133.49400329589844
2024-01-25 17:30:00+00:00,100.69000244140625,146.7449951171875,34.904998779296875,61.935001373291016,64.30999755859375,110.25,113.18199920654297,51.78499984741211,57.64630126953125,133.72000122070312
2024-01-25 18:30:00+00:00,101.41999816894531,147.52000427246094,34.994998931884766,62.13999938964844,64.38999938964844,110.91999816894531,113.88500213623047,52.05500030517578,57.83000183105469,134.24000549316406
2024-01-25 19:30:00+00:00,101.55599975585938,147.68499755859375,35.054500579833984,62.275001525878906,64.75,111.19000244140625,114.12000274658203,52.404998779296875,57.880001068115234,134.0800018310547
2024-01-25 20:30:00+00:00,102.12000274658203,148.5800018310547,35.13999938964844,62.494998931884766,64.91000366210938,112.05000305175781,114.83999633789062,52.47999954223633,58.0099983215332,134.50999450683594
2024-01-26 14:30:00+00:00,102.17500305175781,148.7100067138672,35.375,62.834999084472656,65.04000091552734,112.05010223388672,114.87000274658203,52.915000915527344,58.27000045776367,136.7050018310547
2024-01-26 15:30:00+00:00,101.6449966430664,147.8699951171875,35.2400016784668,62.64500045776367,64.79000091552734,111.16000366210938,113.86000061035156,52.93000030517578,57.79130172729492,135.9600067138672
2024-01-26 16:30:00+00:00,101.52999877929688,147.3300018310547,35.130001068115234,62.525001525878906,64.7750015258789,110.83000183105469,113.5999984741211,52.600101470947266,57.69499969482422,134.05999755859375
2024-01-26 17:30:00+00:00,101.80999755859375,147.9600067138672,35.334999084472656,62.85499954223633,65.05000305175781,111.48999786376953,114.2699966430664,52.845001220703125,57.95500183105469,135.9250030517578
2024-01-26 18:30:00+00:00,102.26499938964844,148.11920166015625,35.474998474121094,62.994998931884766,65.41000366210938,111.7300033569336,114.58999633789062,52.98500061035156,58.125,137.2100067138672
2024-01-26 19:30:00+00:00,102.6050033569336,148.57000732421875,35.53499984741211,63.064998626708984,65.4800033569336,112.00270080566406,115.05999755859375,52.88249969482422,58.22999954223633,137.47000122070312
2024-01-26 20:30:00+00:00,103.0,149.13999938964844,35.63999938964844,63.18000030517578,65.55000305175781,112.2300033569336,115.55000305175781,52.915000915527344,58.400001525878906,137.91000366210938
2024-01-29 14:30:00+00:00,102.58999633789062,147.6199951171875,35.349998474121094,62.849998474121094,64.9000015258789,110.82009887695312,114.44000244140625,52.685001373291016,57.85499954223633,137.00999450683594
2024-01-29 15:30:00+00:00,102.65499877929688,147.8699951171875,35.439998626708984,63.03499984741211,65.08499908447266,111.08999633789062,114.9000015258789,52.79499816894531,58.01499938964844,138.00999450683594
2024-01-29 16:30:00+00:00,102.4988021850586,147.72000122070312,35.3650016784668,63.10499954223633,65.05500030517578,111.11000061035156,114.41999816894531,52.724998474121094,57.994998931884766,138.27999877929688
2024-01-29 17:30:00+00:00,102.44000244140625,147.48500061035156,35.369998931884766,63.025001525878906,65.16500091552734,110.87000274658203,114.31999969482422,52.69499969482422,57.900001525878906,138.03500366210938
2024-01-29 18:30:00+00:00,102.62999725341797,147.6699981689453,35.43000030517578,63.084999084472656,65.25499725341797,110.91000366210938,114.44560241699219,52.63999938964844,57.834999084472656,138.0
2024-01-29 19:30:00+00:00,102.99009704589844,148.5800018310547,35.60499954223633,63.30500030517578,65.54000091552734,111.26000213623047,114.75499725341797,53.05500030517578,58.08000183105469,138.64999389648438
2024-01-29 20:30:00+00:00,103.13999938964844,149.0399932861328,35.650001525878906,63.40999984741211,65.54000091552734,111.58999633789062,114.97000122070312,53.185001373291016,58.209999084472656,138.3800048828125
2024-01-30 14:30:00+00:00,103.0,148.73500061035156,35.310001373291016,63.08000183105469,65.29100036621094,111.07499694824219,114.53500366210938,47.935001373291016,57.85599899291992,137.44000244140625
2024-01-30 15:30:00+00:00,103.72000122070312,149.50999450683594,35.54999923706055,63.41999816894531,65.6500015258789,112.6500015258789,115.63500213623047,48.61000061035156,58.470001220703125,139.3000030517578
2024-01-30 16:30:00+00:00,103.79000091552734,149.4199981689453,35.70000076293945,63.60499954223633,65.75,113.18000030517578,116.20999908447266,48.43000030517578,58.525001525878906,139.27999877929688
2024-01-30 17:30:00+00:00,103.86000061035156,149.52999877929688,35.70000076293945,63.63999938964844,65.77999877929688,113.05999755859375,115.72000122070312,48.68000030517578,58.619998931884766,140.00999450683594
2024-01-30 18:30:00+00:00,104.31999969482422,150.0399932861328,35.79999923706055,63.73500061035156,65.91000366210938,113.61000061035156,116.20999908447266,49.150001525878906,58.749900817871094,140.72999572753906
2024-01-30 19:30:00+00:00,104.62000274658203,150.19000244140625,35.88999938964844,63.974998474121094,66.06999969482422,114.20999908447266,116.62999725341797,49.310001373291016,58.95500183105469,141.77000427246094
2024-01-30 20:30:00+00:00,104.80999755859375,150.11000061035156,35.88999938964844,63.869998931884766,66.01000213623047,114.05000305175781,116.79000091552734,49.36000061035156,58.900001525878906,141.8699951171875
2024-01-31 14:30:00+00:00,104.56500244140625,149.9499969482422,35.43000030517578,63.46500015258789,65.6500015258789,112.99500274658203,115.56500244140625,48.619998931884766,58.189998626708984,139.7949981689453
2024-01-31 15:30:00+00:00,104.01000213623047,149.3300018310547,35.31999969482422,63.209999084472656,65.3499984741211,112.55999755859375,115.54499816894531,48.54499816894531,58.1349983215332,139.8800048828125
2024-01-31 16:30:00+00:00,103.72000122070312,149.06500244140625,35.345001220703125,63.130001068115234,65.37000274658203,112.45999908447266,114.88500213623047,48.65999984741211,58.0,139.86000061035156
2024-01-31 17:30:00+00:00,103.69000244140625,149.04400634765625,35.255001068115234,63.084999084472656,65.26000213623047,112.41000366210938,114.80999755859375,48.709999084472656,57.915000915527344,139.4499969482422
2024-01-31 18:30:00+00:00,103.71499633789062,149.02000427246094,35.29499816894531,63.10499954223633,65.19000244140625,112.55999755859375,114.9447021484375,48.80500030517578,57.85499954223633,140.11000061035156
