Date,VZ,T,TMUS,CHTR,CMCSA,KT,SKM
2024-01-04 14:30:00+00:00,39.60499954223633,17.264999389648438,162.3000030517578,376.6499938964844,42.77000045776367,12.854999542236328,20.899999618530273
2024-01-04 15:30:00+00:00,39.47990036010742,17.235000610351562,162.64999389648438,374.8949890136719,42.70000076293945,12.864999771118164,20.950000762939453
2024-01-04 16:30:00+00:00,39.57699966430664,17.214399337768555,162.7949981689453,375.2250061035156,42.80500030517578,12.854999542236328,20.910499572753906
2024-01-04 17:30:00+00:00,39.55500030517578,17.19499969482422,162.8800048828125,374.5050048828125,42.654998779296875,12.819999694824219,20.899999618530273
2024-01-04 18:30:00+00:00,39.560001373291016,17.2549991607666,162.7550048828125,372.7099914550781,42.560001373291016,12.805000305175781,20.81999969482422
2024-01-04 19:30:00+00:00,39.52349853515625,17.25,162.6699981689453,375.7699890136719,42.709999084472656,12.8149995803833,20.809999465942383
2024-01-04 20:30:00+00:00,39.38999938964844,17.149999618530273,162.2899932861328,375.8800048828125,42.630001068115234,12.8100004196167,20.770000457763672
2024-01-05 14:30:00+00:00,39.915000915527344,17.3799991607666,162.47000122070312,377.2300109863281,43.06999969482422,12.859999656677246,20.889999389648438
2024-01-05 15:30:00+00:00,40.130001068115234,17.450000762939453,162.72999572753906,375.94000244140625,42.93000030517578,12.850000381469727,20.844999313354492
2024-01-05 16:30:00+00:00,40.02000045776367,17.405000686645508,162.25,374.9710998535156,42.905799865722656,12.84000015258789,20.844999313354492
2024-01-05 17:30:00+00:00,40.20000076293945,17.435100555419922,162.5,375.489990234375,42.959999084472656,12.84000015258789,20.849899291992188
2024-01-05 18:30:00+00:00,40.286598205566406,17.469999313354492,162.9199981689453,375.8800048828125,43.07500076293945,12.819999694824219,20.825000762939453
2024-01-05 19:30:00+00:00,40.20000076293945,17.43950080871582,163.16000366210938,373.7550048828125,43.06999969482422,12.84000015258789,20.80500030517578
2024-01-05 20:30:00+00:00,40.189998626708984,17.46500015258789,163.36000061035156,372.05999755859375,43.025001525878906,12.84000015258789,20.850000381469727
2024-01-08 14:30:00+00:00,39.720001220703125,17.304500579833984,162.86000061035156,371.7099914550781,43.28499984741211,12.869999885559082,20.65999984741211
2024-01-08 15:30:00+00:00,40.01499938964844,17.395000457763672,162.8000030517578,371.3800048828125,43.404998779296875,12.859999656677246,20.639999389648438
2024-01-08 16:30:00+00:00,40.119998931884766,17.360000610351562,162.82000732421875,372.1600036621094,43.474998474121094,12.899999618530273,20.59000015258789
2024-01-08 17:30:00+00:00,40.18000030517578,17.360000610351562,163.33999633789062,374.30999755859375,43.4098014831543,12.899999618530273,20.559999465942383
2024-01-08 18:30:00+00:00,40.13999938964844,17.325000762939453,163.02499389648438,373.4750061035156,43.44499969482422,12.885000228881836,20.514999389648438
2024-01-08 19:30:00+00:00,40.154998779296875,17.315000534057617,163.5500030517578,376.05999755859375,43.650001525878906,12.885000228881836,20.44499969482422
2024-01-08 20:30:00+00:00,40.11000061035156,17.309999465942383,163.39999389648438,378.6499938964844,43.72999954223633,12.890000343322754,20.389999389648438
2024-01-09 14:30:00+00:00,39.04999923706055,16.875,162.27999877929688,368.0450134277344,43.03499984741211,12.71500015258789,20.239999771118164
2024-01-09 15:30:00+00:00,39.10499954223633,16.895000457763672,162.875,366.2149963378906,43.005001068115234,12.755000114440918,20.334999084472656
2024-01-09 16:30:00+00:00,39.13999938964844,16.899999618530273,163.3090057373047,366.8999938964844,43.029998779296875,12.755000114440918,20.30500030517578
2024-01-09 17:30:00+00:00,39.03499984741211,16.892499923706055,163.47000122070312,366.82501220703125,43.10499954223633,12.75,20.155000686645508
2024-01-09 18:30:00+00:00,39.099998474121094,16.915000915527344,163.60499572753906,366.6199951171875,43.0900993347168,12.755000114440918,20.229999542236328
2024-01-09 19:30:00+00:00,39.119998931884766,16.94499969482422,163.73500061035156,367.3550109863281,43.19499969482422,12.75,20.204999923706055
2024-01-09 20:30:00+00:00,39.040000915527344,16.950000762939453,163.1999969482422,368.6000061035156,43.27000045776367,12.770000457763672,20.18000030517578
2024-01-10 14:30:00+00:00,38.84000015258789,16.842500686645508,161.92999267578125,369.30999755859375,43.23500061035156,12.800000190734863,20.4950008392334
2024-01-10 15:30:00+00:00,38.834999084472656,16.80500030517578,161.97999572753906,370.07501220703125,43.35499954223633,12.789999961853027,20.53499984741211
2024-01-10 16:30:00+00:00,38.95500183105469,16.802499771118164,162.9600067138672,367.7200012207031,43.45500183105469,12.8149995803833,20.55500030517578
2024-01-10 17:30:00+00:00,38.95000076293945,16.799999237060547,162.88999938964844,365.32000732421875,43.21500015258789,12.8100004196167,20.59000015258789
2024-01-10 18:30:00+00:00,39.01499938964844,16.793100357055664,163.02999877929688,367.2799987792969,43.435001373291016,12.8149995803833,20.59000015258789
2024-01-10 19:30:00+00:00,39.01499938964844,16.84000015258789,163.3572998046875,366.93499755859375,43.44499969482422,12.824999809265137,20.56999969482422
2024-01-10 20:30:00+00:00,39.06999969482422,16.875,163.2899932861328,367.0,43.470001220703125,12.84000015258789,20.6299991607666
2024-01-11 14:30:00+00:00,38.41999816894531,16.574100494384766,162.0449981689453,364.1000061035156,43.08000183105469,12.8149995803833,20.684999465942383
2024-01-11 15:30:00+00:00,38.654998779296875,16.6200008392334,162.5399932861328,362.31500244140625,42.994998931884766,12.78499984741211,20.704999923706055
2024-01-11 16:30:00+00:00,38.55500030517578,16.571199417114258,162.4600067138672,361.94000244140625,42.90999984741211,12.819999694824219,20.690000534057617
2024-01-11 17:30:00+00:00,38.415000915527344,16.575000762939453,162.63999938964844,362.8699951171875,42.939998626708984,12.869999885559082,20.700000762939453
2024-01-11 18:30:00+00:00,38.38999938964844,16.604999542236328,162.72000122070312,364.0799865722656,43.119998931884766,12.890000343322754,20.75
2024-01-11 19:30:00+00:00,37.71009826660156,16.19499969482422,162.35499572753906,364.8949890136719,43.07170104980469,12.835000038146973,20.700000762939453
2024-01-11 20:30:00+00:00,37.91999816894531,16.239999771118164,162.16000366210938,367.6199951171875,43.279998779296875,12.850000381469727,20.674999237060547
2024-01-12 14:30:00+00:00,38.525001525878906,16.559999465942383,163.0,367.5050048828125,43.03499984741211,12.9350004196167,20.93000030517578
2024-01-12 15:30:00+00:00,38.74599838256836,16.610000610351562,163.0,368.8999938964844,43.1150016784668,12.920000076293945,20.969999313354492
2024-01-12 16:30:00+00:00,38.59000015258789,16.4950008392334,162.8249969482422,367.0299987792969,43.0359992980957,12.899999618530273,20.969999313354492
2024-01-12 17:30:00+00:00,38.6150016784668,16.5,162.7899932861328,367.7349853515625,43.15999984741211,12.914999961853027,20.954999923706055
2024-01-12 18:30:00+00:00,38.6150016784668,16.510000228881836,162.91000366210938,367.9800109863281,43.20500183105469,12.895000457763672,20.915000915527344
2024-01-12 19:30:00+00:00,38.45249938964844,16.450000762939453,162.4250030517578,366.7699890136719,43.05500030517578,12.859999656677246,20.864999771118164
2024-01-12 20:30:00+00:00,38.560001373291016,16.479999542236328,162.50999450683594,364.7099914550781,42.97999954223633,12.859999656677246,20.860000610351562
2024-01-16 14:30:00+00:00,39.119998931884766,16.575000762939453,162.61000061035156,365.010009765625,43.165000915527344,12.470000267028809,20.405000686645508
2024-01-16 15:30:00+00:00,39.10210037231445,16.510000228881836,162.9499969482422,364.9200134277344,43.060001373291016,12.46500015258789,20.389999389648438
2024-01-16 16:30:00+00:00,39.084999084472656,16.46500015258789,162.4499969482422,362.9800109863281,42.97999954223633,12.395000457763672,20.31999969482422
2024-01-16 17:30:00+00:00,39.29499816894531,16.5049991607666,162.3699951171875,364.1199951171875,43.04999923706055,12.390000343322754,20.309999465942383
2024-01-16 18:30:00+00:00,39.165000915527344,16.424999237060547,162.3300018310547,365.19000244140625,42.97999954223633,12.385000228881836,20.299999237060547
2024-01-16 19:30:00+00:00,39.25,16.399999618530273,162.72999572753906,366.4700012207031,43.040000915527344,12.38010025024414,20.325000762939453
2024-01-16 20:30:00+00:00,39.29999923706055,16.440000534057617,163.07000732421875,368.4599914550781,43.08000183105469,12.399999618530273,20.3799991607666
2024-01-17 14:30:00+00:00,39.125,16.56999969482422,163.78500366210938,365.4649963378906,42.90999984741211,12.429900169372559,20.415000915527344
2024-01-17 15:30:00+00:00,38.935001373291016,16.459999084472656,164.2550048828125,363.44000244140625,42.755001068115234,12.404999732971191,20.424999237060547
2024-01-17 16:30:00+00:00,38.84000015258789,16.459999084472656,164.42999267578125,361.489990234375,42.64500045776367,12.420000076293945,20.41950035095215
2024-01-17 17:30:00+00:00,38.78499984741211,16.434499740600586,164.5500030517578,358.8999938964844,42.369998931884766,12.40999984741211,20.415000915527344
2024-01-17 18:30:00+00:00,38.83000183105469,16.389999389648438,164.74000549316406,360.7850036621094,42.20000076293945,12.414999961853027,20.389999389648438
2024-01-17 19:30:00+00:00,38.78499984741211,16.364999771118164,164.4600067138672,359.489990234375,42.275001525878906,12.395000457763672,20.374500274658203
2024-01-17 20:30:00+00:00,38.8650016784668,16.40999984741211,164.27000427246094,359.239990234375,42.349998474121094,12.40999984741211,20.389999389648438
2024-01-18 14:30:00+00:00,38.73500061035156,16.274999618530273,164.08999633789062,365.25,42.39500045776367,12.630000114440918,20.559999465942383
2024-01-18 15:30:00+00:00,38.63999938964844,16.25,164.49000549316406,362.5799865722656,42.29499816894531,12.604999542236328,20.59000015258789
2024-01-18 16:30:00+00:00,38.685001373291016,16.234500885009766,164.6300048828125,362.6300048828125,42.329898834228516,12.569999694824219,20.55500030517578
2024-01-18 17:30:00+00:00,38.77000045776367,16.28420066833496,164.94590759277344,361.80999755859375,42.345001220703125,12.545000076293945,20.559999465942383
2024-01-18 18:30:00+00:00,38.84450149536133,16.325000762939453,165.2899932861328,363.8299865722656,42.595001220703125,12.574999809265137,20.604999542236328
2024-01-18 19:30:00+00:00,38.91630172729492,16.350000381469727,165.02999877929688,364.07000732421875,42.52000045776367,12.595000267028809,20.604999542236328
2024-01-18 20:30:00+00:00,38.92499923706055,16.399999618530273,164.9199981689453,364.66900634765625,42.540000915527344,12.59000015258789,20.579999923706055
2024-01-19 14:30:00+00:00,39.19499969482422,16.604999542236328,165.31500244140625,367.1578063964844,42.78499984741211,12.574999809265137,20.5
2024-01-19 15:30:00+00:00,39.26499938964844,16.604999542236328,165.57009887695312,367.8500061035156,42.790000915527344,12.59000015258789,20.549999237060547
2024-01-19 16:30:00+00:00,39.334999084472656,16.735000610351562,165.6699981689453,368.8399963378906,42.900001525878906,12.604999542236328,20.540000915527344
2024-01-19 17:30:00+00:00,39.310001373291016,16.7549991607666,165.67999267578125,370.0,43.005001068115234,12.630000114440918,20.559999465942383
2024-01-19 18:30:00+00:00,39.314998626708984,16.725000381469727,165.61000061035156,371.32000732421875,43.1150016784668,12.654999732971191,20.610000610351562
2024-01-19 19:30:00+00:00,39.375,16.700000762939453,165.44000244140625,371.7099914550781,43.20500183105469,12.645000457763672,20.594999313354492
2024-01-19 20:30:00+00:00,39.34000015258789,16.670000076293945,165.19000244140625,371.0899963378906,43.33000183105469,12.65999984741211,20.639999389648438
2024-01-22 14:30:00+00:00,39.560001373291016,16.85810089111328,165.0500030517578,377.260009765625,43.7400016784668,12.6850004196167,20.54990005493164
2024-01-22 15:30:00+00:00,39.435001373291016,16.75,164.8300018310547,373.6400146484375,43.51499938964844,12.649999618530273,20.459999084472656
2024-01-22 16:30:00+00:00,39.45000076293945,16.795000076293945,164.7449951171875,373.7850036621094,43.766300201416016,12.664999961853027,20.479999542236328
2024-01-22 17:30:00+00:00,39.39500045776367,16.769899368286133,164.6699981689453,373.2900085449219,43.73500061035156,12.645000457763672,20.44499969482422
2024-01-22 18:30:00+00:00,39.4900016784668,16.80500030517578,164.8800048828125,373.2099914550781,43.68000030517578,12.640000343322754,20.475000381469727
2024-01-22 19:30:00+00:00,39.6349983215332,16.8799991607666,164.94000244140625,372.25,43.52000045776367,12.654999732971191,20.524999618530273
2024-01-22 20:30:00+00:00,39.584999084472656,16.790000915527344,164.3699951171875,373.2799987792969,43.630001068115234,12.619999885559082,20.469999313354492
2024-01-23 14:30:00+00:00,41.96500015258789,17.174999237060547,164.89999389648438,376.8399963378906,43.7400016784668,12.614999771118164,20.364999771118164
2024-01-23 15:30:00+00:00,41.82099914550781,17.165000915527344,164.66000366210938,375.2799987792969,43.46149826049805,12.5649995803833,20.3700008392334
2024-01-23 16:30:00+00:00,41.76559829711914,17.174699783325195,164.82000732421875,374.6099853515625,43.575599670410156,12.574999809265137,20.389999389648438
2024-01-23 17:30:00+00:00,41.814998626708984,17.184499740600586,164.57000732421875,374.5400085449219,43.685001373291016,12.59000015258789,20.399999618530273
2024-01-23 18:30:00+00:00,41.97999954223633,17.190000534057617,164.56500244140625,376.95001220703125,43.755001068115234,12.630000114440918,20.420000076293945
2024-01-23 19:30:00+00:00,42.099998474121094,17.21500015258789,163.77000427246094,377.2950134277344,43.78499984741211,12.625,20.405000686645508
2024-01-23 20:30:00+00:00,42.22999954223633,17.190000534057617,163.74000549316406,378.6000061035156,43.939998626708984,12.640000343322754,20.40999984741211
2024-01-24 14:30:00+00:00,41.91019821166992,16.690000534057617,162.97999572753906,382.54998779296875,43.96500015258789,12.680000305175781,20.594999313354492
2024-01-24 15:30:00+00:00,41.994998931884766,16.667299270629883,162.77000427246094,375.2850036621094,43.96500015258789,12.664999961853027,20.584999084472656
2024-01-24 16:30:00+00:00,41.706199645996094,16.610000610351562,162.5,374.67999267578125,43.720001220703125,12.680000305175781,20.579999923706055
2024-01-24 17:30:00+00:00,41.55500030517578,16.677799224853516,162.8300018310547,369.864990234375,43.595001220703125,12.670000076293945,20.53499984741211
2024-01-24 18:30:00+00:00,41.255001068115234,16.604999542236328,162.02000427246094,368.44000244140625,43.57500076293945,12.675000190734863,20.5
2024-01-24 19:30:00+00:00,41.275001525878906,16.639999389648438,162.25,371.6000061035156,43.69499969482422,12.649999618530273,20.510000228881836
2024-01-24 20:30:00+00:00,41.29499816894531,16.68000030517578,161.97999572753906,371.3800048828125,43.79999923706055,12.649999618530273,20.520000457763672
2024-01-25 14:30:00+00:00,41.82500076293945,17.03499984741211,162.39999389648438,364.760009765625,45.994998931884766,12.770000457763672,20.530000686645508
2024-01-25 15:30:00+00:00,41.935001373291016,16.995899200439453,162.39999389648438,363.0249938964844,45.59000015258789,12.765000343322754,20.5049991607666
2024-01-25 16:30:00+00:00,41.89509963989258,16.969999313354492,162.50999450683594,363.0899963378906,45.459999084472656,12.770000457763672,20.520000457763672
2024-01-25 17:30:00+00:00,41.93000030517578,17.00040054321289,162.49000549316406,364.8900146484375,45.52000045776367,12.779999732971191,20.550100326538086
2024-01-25 18:30:00+00:00,42.185001373291016,17.049999237060547,162.33999633789062,365.9800109863281,45.70500183105469,12.795000076293945,20.559999465942383
2024-01-25 19:30:00+00:00,42.04499816894531,17.024999618530273,162.41000366210938,367.29998779296875,45.16999816894531,12.805000305175781,20.545000076293945
2024-01-25 20:30:00+00:00,42.29999923706055,17.18000030517578,162.5,369.0350036621094,45.279998779296875,12.829999923706055,20.56999969482422
2024-01-26 14:30:00+00:00,42.279998779296875,17.295000076293945,164.97000122070312,375.32501220703125,45.935001373291016,13.0600004196167,20.75
2024-01-26 15:30:00+00:00,42.32849884033203,17.295000076293945,164.25,376.7300109863281,46.064998626708984,13.074999809265137,20.7450008392334
2024-01-26 16:30:00+00:00,42.322200775146484,17.31599998474121,163.69000244140625,379.2300109863281,46.095001220703125,13.069999694824219,20.770000457763672
2024-01-26 17:30:00+00:00,42.2599983215332,17.235000610351562,163.1699981689453,379.2200012207031,45.93000030517578,13.085000038146973,20.764999389648438
2024-01-26 18:30:00+00:00,42.33250045776367,17.2450008392334,162.57000732421875,379.5050048828125,46.04499816894531,13.069999694824219,20.744699478149414
2024-01-26 19:30:00+00:00,42.233001708984375,17.209999084472656,161.9550018310547,378.1499938964844,46.26499938964844,13.074999809265137,20.719999313354492
2024-01-26 20:30:00+00:00,42.400001525878906,17.290000915527344,162.12100219726562,377.0799865722656,46.2400016784668,13.069999694824219,20.770000457763672
2024-01-29 14:30:00+00:00,41.830101013183594,17.08449935913086,160.39999389648438,371.5799865722656,46.1349983215332,13.0649995803833,20.665000915527344
2024-01-29 15:30:00+00:00,41.90999984741211,17.165000915527344,161.25999450683594,375.7650146484375,46.10499954223633,13.074999809265137,20.670000076293945
2024-01-29 16:30:00+00:00,41.94499969482422,17.184999465942383,162.55999755859375,378.1099853515625,45.969398498535156,13.079999923706055,20.700000762939453
2024-01-29 17:30:00+00:00,41.875,17.165000915527344,162.67999267578125,378.8800048828125,45.97999954223633,13.074999809265137,20.68000030517578
2024-01-29 18:30:00+00:00,41.82500076293945,17.174999237060547,162.92999267578125,378.3599853515625,46.025001525878906,13.09000015258789,20.709999084472656
2024-01-29 19:30:00+00:00,41.964500427246094,17.270000457763672,163.24000549316406,380.20001220703125,46.11000061035156,13.114999771118164,20.739999771118164
2024-01-29 20:30:00+00:00,42.04999923706055,17.25,163.0800018310547,380.6600036621094,46.125,13.109999656677246,20.7450008392334
2024-01-30 14:30:00+00:00,42.064998626708984,17.350000381469727,162.25,378.114990234375,46.28499984741211,13.079999923706055,20.75
2024-01-30 15:30:00+00:00,42.185001373291016,17.3700008392334,162.13999938964844,378.31500244140625,46.48500061035156,13.100000381469727,20.770000457763672
2024-01-30 16:30:00+00:00,42.4900016784668,17.469999313354492,162.19000244140625,379.5249938964844,46.61000061035156,13.104999542236328,20.829999923706055
2024-01-30 17:30:00+00:00,42.505001068115234,17.514999389648438,161.72000122070312,378.8999938964844,46.71500015258789,13.104999542236328,20.787500381469727
2024-01-30 18:30:00+00:00,42.54999923706055,17.549999237060547,162.22000122070312,379.1664123535156,46.82500076293945,13.119999885559082,20.84000015258789
2024-01-30 19:30:00+00:00,42.4474983215332,17.53499984741211,161.72999572753906,378.0249938964844,46.650001525878906,13.114999771118164,20.81999969482422
2024-01-30 20:30:00+00:00,42.459999084472656,17.520000457763672,161.7100067138672,376.82000732421875,46.65999984741211,13.119999885559082,20.850000381469727
2024-01-31 14:30:00+00:00,42.45690155029297,17.735000610351562,161.8800048828125,375.1099853515625,46.79499816894531,13.270000457763672,20.985000610351562
2024-01-31 15:30:00+00:00,42.48500061035156,17.70009994506836,161.32000732421875,375.0199890136719,46.625,13.260000228881836,21.030000686645508
2024-01-31 16:30:00+00:00,42.529998779296875,17.719999313354492,161.39999389648438,376.7200012207031,46.67499923706055,13.305000305175781,21.094999313354492
2024-01-31 17:30:00+00:00,42.45399856567383,17.735000610351562,161.6300048828125,375.5400085449219,46.65999984741211,13.260000228881836,21.031299591064453
2024-01-31 18:30:00+00:00,42.47010040283203,17.725000381469727,161.25999450683594,373.7900085449219,46.709999084472656,13.229999542236328,21.014999389648438
2024-01-31 19:30:00+00:00,42.3849983215332,17.700000762939453,161.17999267578125,371.8299865722656,46.51499938964844,13.229999542236328,21.0
2024-01-31 20:30:00+00:00,42.36000061035156,17.68000030517578,161.22000122070312,370.6199951171875,46.540000915527344,13.180000305175781,20.954999923706055
2024-02-01 14:30:00+00:00,42.30500030517578,17.954999923706055,161.1300048828125,376.07501220703125,46.73500061035156,13.895000457763672,21.274999618530273
2024-02-01 15:30:00+00:00,42.53499984741211,18.05500030517578,162.07000732421875,374.010009765625,46.64189910888672,13.875,21.270000457763672
2024-02-01 16:30:00+00:00,42.48500061035156,18.076000213623047,162.7050018310547,379.67999267578125,46.79499816894531,13.954999923706055,21.344999313354492
2024-02-01 17:30:00+00:00,42.470001220703125,18.05500030517578,162.6029052734375,380.6099853515625,46.564998626708984,13.970000267028809,21.364999771118164
2024-02-01 18:30:00+00:00,42.33000183105469,18.032800674438477,162.4250030517578,379.635009765625,46.67499923706055,13.9350004196167,21.3700008392334
2024-02-01 19:30:00+00:00,42.38999938964844,18.014999389648438,162.42999267578125,380.1099853515625,46.75,13.949999809265137,21.399999618530273
2024-02-01 20:30:00+00:00,42.48500061035156,18.059999465942383,162.47999572753906,382.8800048828125,46.720001220703125,13.949999809265137,21.459999084472656
2024-02-02 14:30:00+00:00,42.14500045776367,17.829999923706055,161.72000122070312,332.7099914550781,45.099998474121094,14.345000267028809,21.030000686645508
2024-02-02 15:30:00+00:00,42.40999984741211,17.950000762939453,162.40499877929688,326.4150085449219,45.209999084472656,14.375,21.09000015258789
2024-02-02 16:30:00+00:00,42.30149841308594,17.873199462890625,162.33999633789062,326.79998779296875,45.220001220703125,14.335000038146973,21.049999237060547
2024-02-02 17:30:00+00:00,42.130001068115234,17.823200225830078,162.0,321.31500244140625,45.04499816894531,14.283499717712402,20.98200035095215
2024-02-02 18:30:00+00:00,42.275001525878906,17.889999389648438,161.7050018310547,320.6099853515625,45.290000915527344,14.279999732971191,21.05500030517578
2024-02-02 19:30:00+00:00,42.375,17.94499969482422,162.05499267578125,320.0,45.404998779296875,14.274999618530273,21.09000015258789
2024-02-02 20:30:00+00:00,42.119998931884766,17.829999923706055,161.7899932861328,319.3599853515625,45.07500076293945,14.229999542236328,21.110000610351562
2024-02-05 14:30:00+00:00,41.4452018737793,17.684999465942383,161.30999755859375,307.9200134277344,45.224998474121094,14.069999694824219,20.84000015258789
2024-02-05 15:30:00+00:00,41.494998931884766,17.709999084472656,162.08999633789062,309.3699951171875,45.040000915527344,14.090399742126465,20.954999923706055
2024-02-05 16:30:00+00:00,41.45750045776367,17.665000915527344,161.77999877929688,308.6700134277344,45.07500076293945,14.09000015258789,21.09000015258789
2024-02-05 17:30:00+00:00,41.29499816894531,17.6200008392334,161.4600067138672,306.4649963378906,44.94499969482422,14.085000038146973,21.18000030517578
2024-02-05 18:30:00+00:00,41.345001220703125,17.704599380493164,161.63499450683594,306.8900146484375,45.040000915527344,14.074999809265137,21.165000915527344
2024-02-05 19:30:00+00:00,41.500099182128906,17.854999542236328,162.0500030517578,305.45001220703125,45.05500030517578,14.085000038146973,21.19499969482422
2024-02-05 20:30:00+00:00,41.369998931884766,17.729999542236328,162.00900268554688,303.6499938964844,44.86000061035156,14.09000015258789,21.200000762939453
2024-02-06 14:30:00+00:00,41.275001525878906,17.625,161.24000549316406,299.0400085449219,44.45000076293945,14.119999885559082,21.110000610351562
2024-02-06 15:30:00+00:00,41.25,17.640100479125977,161.3800048828125,296.44000244140625,44.33000183105469,14.125,21.190000534057617
2024-02-06 16:30:00+00:00,41.20000076293945,17.627500534057617,161.0399932861328,294.6600036621094,44.3849983215332,14.125,21.079999923706055
2024-02-06 17:30:00+00:00,41.22549819946289,17.610000610351562,161.1300048828125,292.79998779296875,44.32500076293945,14.114999771118164,21.079999923706055
2024-02-06 18:30:00+00:00,41.0099983215332,17.559999465942383,160.8000030517578,291.05499267578125,44.2400016784668,14.11989974975586,21.065000534057617
2024-02-06 19:30:00+00:00,41.0099983215332,17.594999313354492,160.85780334472656,289.42999267578125,44.255001068115234,14.135000228881836,21.184999465942383
2024-02-06 20:30:00+00:00,41.11000061035156,17.6200008392334,161.00999450683594,290.3500061035156,44.41999816894531,14.170000076293945,21.21500015258789
2024-02-07 14:30:00+00:00,40.76499938964844,17.3799991607666,161.9416046142578,287.30999755859375,43.7400016784668,14.335000038146973,21.575000762939453
2024-02-07 15:30:00+00:00,40.57500076293945,17.3700008392334,161.9199981689453,285.3900146484375,43.584999084472656,14.249899864196777,21.475000381469727
2024-02-07 16:30:00+00:00,40.59469985961914,17.389999389648438,162.11000061035156,284.54998779296875,43.415000915527344,14.225000381469727,21.5049991607666
2024-02-07 17:30:00+00:00,40.64500045776367,17.405500411987305,161.85000610351562,285.68499755859375,43.595001220703125,14.239999771118164,21.440000534057617
2024-02-07 18:30:00+00:00,40.525001525878906,17.364999771118164,161.74000549316406,285.8500061035156,43.255001068115234,14.25,21.489999771118164
2024-02-07 19:30:00+00:00,40.45500183105469,17.350000381469727,161.69000244140625,283.75,43.06999969482422,14.229999542236328,21.485000610351562
2024-02-07 20:30:00+00:00,40.43000030517578,17.34000015258789,161.77999877929688,283.6400146484375,42.86000061035156,14.25,21.565000534057617
2024-02-08 14:30:00+00:00,39.564998626708984,17.049999237060547,159.6699981689453,284.5,41.71500015258789,14.024999618530273,21.149999618530273
2024-02-08 15:30:00+00:00,39.68830108642578,16.94499969482422,159.8699951171875,281.0450134277344,41.375,14.015000343322754,21.114999771118164
2024-02-08 16:30:00+00:00,39.775001525878906,16.985000610351562,160.4499969482422,284.4200134277344,41.54499816894531,13.96500015258789,21.084999084472656
2024-02-08 17:30:00+00:00,39.755001068115234,16.934999465942383,160.58999633789062,281.6700134277344,41.375,13.994999885559082,21.079999923706055
2024-02-08 18:30:00+00:00,39.68000030517578,16.809999465942383,160.44500732421875,280.1300048828125,41.1349983215332,13.989999771118164,21.05500030517578
2024-02-08 19:30:00+00:00,39.790000915527344,16.76449966430664,160.62100219726562,281.5849914550781,41.224998474121094,13.970000267028809,21.045000076293945
2024-02-08 20:30:00+00:00,39.902400970458984,16.81999969482422,160.94000244140625,282.6300048828125,41.25,13.96500015258789,21.049999237060547
2024-02-09 14:30:00+00:00,39.82500076293945,16.81999969482422,160.38999938964844,288.2550048828125,42.10499954223633,13.914999961853027,21.100000381469727
2024-02-09 15:30:00+00:00,39.551700592041016,16.71500015258789,161.0,288.5899963378906,42.158599853515625,13.929400444030762,21.075000762939453
2024-02-09 16:30:00+00:00,39.3494987487793,16.625,161.02999877929688,288.3349914550781,41.95000076293945,13.930000305175781,21.059999465942383
2024-02-09 17:30:00+00:00,39.459999084472656,16.769899368286133,161.58999633789062,289.239990234375,41.98500061035156,13.944999694824219,21.090099334716797
2024-02-09 18:30:00+00:00,39.564998626708984,16.764999389648438,161.99000549316406,289.739990234375,42.005001068115234,13.9399995803833,21.065000534057617
