Date,JNJ,PFE,MRK,ABBV,GSK,BMY,NVS,AZN
2024-01-05 17:30:00+00:00,160.4199981689453,29.264999389648438,116.93499755859375,162.02999877929688,39.22999954223633,52.224998474121094,106.44999694824219,68.51000213623047
2024-01-05 18:30:00+00:00,160.72999572753906,29.274999618530273,116.94000244140625,161.9550018310547,39.25,52.209999084472656,106.38500213623047,68.56999969482422
2024-01-05 19:30:00+00:00,160.97000122070312,29.34000015258789,116.94999694824219,161.86000061035156,39.165000915527344,52.14500045776367,106.26000213623047,68.48999786376953
2024-01-05 20:30:00+00:00,161.08999633789062,29.459999084472656,117.19000244140625,162.1300048828125,39.209999084472656,52.220001220703125,106.31999969482422,68.3949966430664
2024-01-08 14:30:00+00:00,160.1199951171875,29.354999542236328,117.0,160.7100067138672,39.369998931884766,51.57749938964844,107.05000305175781,68.53500366210938
2024-01-08 15:30:00+00:00,160.33999633789062,29.47330093383789,116.66000366210938,160.78500366210938,39.45500183105469,51.62200164794922,107.18000030517578,68.7750015258789
2024-01-08 16:30:00+00:00,160.47000122070312,29.545000076293945,116.5999984741211,160.48500061035156,39.4900016784668,51.43000030517578,107.2699966430664,68.8550033569336
2024-01-08 17:30:00+00:00,160.35000610351562,29.520000457763672,116.53500366210938,160.0850067138672,39.42499923706055,51.459999084472656,106.33000183105469,68.86000061035156
2024-01-08 18:30:00+00:00,160.6199951171875,29.65880012512207,116.99600219726562,160.6699981689453,39.47999954223633,51.76499938964844,106.8499984741211,68.98500061035156
2024-01-08 19:30:00+00:00,160.84500122070312,29.584999084472656,117.02999877929688,161.1649932861328,39.525001525878906,51.755001068115234,106.99500274658203,69.11000061035156
2024-01-08 20:30:00+00:00,161.5,29.59000015258789,117.37999725341797,161.4499969482422,39.63999938964844,51.779998779296875,107.08999633789062,69.20999908447266
2024-01-09 14:30:00+00:00,162.30499267578125,29.665000915527344,119.62999725341797,162.9102020263672,40.06999969482422,52.0,107.30000305175781,69.45500183105469
2024-01-09 15:30:00+00:00,161.50999450683594,29.424999237060547,118.97000122070312,162.39999389648438,40.0,51.655601501464844,106.95500183105469,69.31500244140625
2024-01-09 16:30:00+00:00,161.25999450683594,29.584999084472656,118.86000061035156,162.36000061035156,39.93000030517578,51.599998474121094,107.05000305175781,69.2699966430664
2024-01-09 17:30:00+00:00,160.67999267578125,29.46500015258789,118.37999725341797,161.8300018310547,39.84000015258789,51.42499923706055,106.43000030517578,69.0999984741211
2024-01-09 18:30:00+00:00,161.3300018310547,29.370899200439453,117.95999908447266,162.07000732421875,39.83000183105469,51.314998626708984,106.3949966430664,69.0250015258789
2024-01-09 19:30:00+00:00,161.52000427246094,29.399999618530273,118.43000030517578,162.15440368652344,39.810001373291016,51.32500076293945,106.44499969482422,68.93000030517578
2024-01-09 20:30:00+00:00,161.61000061035156,29.389999389648438,118.41999816894531,162.2899932861328,39.7599983215332,51.27000045776367,106.37999725341797,68.91999816894531
2024-01-10 14:30:00+00:00,161.69000244140625,29.059999465942383,117.86499786376953,162.72500610351562,39.88999938964844,51.185001373291016,107.30999755859375,69.30999755859375
2024-01-10 15:30:00+00:00,161.52999877929688,28.956199645996094,118.58999633789062,164.27000427246094,39.90999984741211,50.72999954223633,107.4800033569336,69.33499908447266
2024-01-10 16:30:00+00:00,161.44000244140625,28.940000534057617,118.43000030517578,163.32000732421875,39.875,50.540000915527344,107.26000213623047,69.29499816894531
2024-01-10 17:30:00+00:00,161.33999633789062,28.899999618530273,118.45999908447266,163.58999633789062,39.91999816894531,50.5,107.33000183105469,69.36499786376953
2024-01-10 18:30:00+00:00,161.8300018310547,29.0,118.80000305175781,164.07000732421875,39.994998931884766,50.68190002441406,107.4000015258789,69.45999908447266
2024-01-10 19:30:00+00:00,161.84500122070312,28.969999313354492,119.0813980102539,164.97000122070312,39.994998931884766,50.505001068115234,107.3291015625,69.4749984741211
2024-01-10 20:30:00+00:00,161.86000061035156,28.979999542236328,118.83000183105469,164.82000732421875,40.0,50.650001525878906,107.44999694824219,69.56999969482422
2024-01-11 14:30:00+00:00,161.33999633789062,28.386600494384766,118.48999786376953,164.49000549316406,39.57500076293945,50.279998779296875,106.88999938964844,68.98919677734375
2024-01-11 15:30:00+00:00,161.22000122070312,28.405000686645508,118.33000183105469,163.72999572753906,39.53499984741211,50.244998931884766,106.7699966430664,69.02999877929688
2024-01-11 16:30:00+00:00,161.2100067138672,28.3966007232666,118.23999786376953,163.14999389648438,39.560001373291016,50.29999923706055,107.13999938964844,69.0999984741211
2024-01-11 17:30:00+00:00,161.24000549316406,28.429899215698242,118.18000030517578,163.3300018310547,39.64500045776367,50.10969924926758,107.11000061035156,69.13999938964844
2024-01-11 18:30:00+00:00,161.25999450683594,28.47610092163086,118.25,163.72999572753906,39.72999954223633,50.247501373291016,107.2699966430664,69.28500366210938
2024-01-11 19:30:00+00:00,160.8300018310547,28.350000381469727,118.13500213623047,163.72000122070312,39.685001373291016,50.20500183105469,107.44000244140625,69.23999786376953
2024-01-11 20:30:00+00:00,161.14999389648438,28.405000686645508,118.41000366210938,163.72999572753906,39.630001068115234,50.209999084472656,107.62000274658203,69.20999908447266
2024-01-12 14:30:00+00:00,161.83999633789062,28.649999618530273,117.77999877929688,162.91000366210938,40.22999954223633,50.380001068115234,107.68499755859375,69.41999816894531
2024-01-12 15:30:00+00:00,162.029296875,28.809999465942383,118.18000030517578,163.0500030517578,40.185001373291016,50.310001373291016,107.29000091552734,69.37000274658203
2024-01-12 16:30:00+00:00,161.9499969482422,28.733299255371094,118.13500213623047,162.5399932861328,40.13999938964844,50.220001220703125,107.4000015258789,69.31500244140625
2024-01-12 17:30:00+00:00,161.92750549316406,28.639999389648438,118.19000244140625,162.75999450683594,40.1150016784668,50.13999938964844,107.55999755859375,69.38500213623047
2024-01-12 18:30:00+00:00,161.97999572753906,28.684999465942383,118.48999786376953,162.72000122070312,40.14500045776367,50.189998626708984,107.62000274658203,69.50129699707031
2024-01-12 19:30:00+00:00,162.36000061035156,28.7450008392334,118.37999725341797,162.49000549316406,40.10499954223633,50.29999923706055,107.47000122070312,69.37999725341797
2024-01-12 20:30:00+00:00,162.39999389648438,28.670000076293945,118.62000274658203,162.3699951171875,40.099998474121094,50.27000045776367,107.43000030517578,69.42500305175781
2024-01-16 14:30:00+00:00,161.47999572753906,28.43000030517578,118.77999877929688,161.81190490722656,40.02000045776367,50.09000015258789,107.79000091552734,67.2699966430664
2024-01-16 15:30:00+00:00,161.4499969482422,28.40999984741211,118.26000213623047,161.88499450683594,40.0099983215332,50.235599517822266,107.94000244140625,67.45999908447266
2024-01-16 16:30:00+00:00,161.15499877929688,28.325000762939453,118.30000305175781,162.01499938964844,39.845001220703125,50.07500076293945,107.51499938964844,67.26499938964844
2024-01-16 17:30:00+00:00,161.32000732421875,28.315000534057617,118.5,162.22500610351562,39.915000915527344,50.20500183105469,107.62999725341797,67.41000366210938
2024-01-16 18:30:00+00:00,160.60000610351562,28.287500381469727,118.30000305175781,161.85000610351562,39.8307991027832,50.099998474121094,107.48500061035156,67.11000061035156
2024-01-16 19:30:00+00:00,160.3699951171875,28.295000076293945,118.1449966430664,161.69000244140625,39.8650016784668,50.084999084472656,107.4800033569336,67.18599700927734
2024-01-16 20:30:00+00:00,160.50999450683594,28.309999465942383,118.4800033569336,161.47000122070312,39.88999938964844,49.994998931884766,107.70999908447266,67.27999877929688
2024-01-17 14:30:00+00:00,160.63999938964844,28.204999923706055,118.79000091552734,162.83999633789062,39.70000076293945,49.665000915527344,107.66999816894531,66.1500015258789
2024-01-17 15:30:00+00:00,160.960205078125,28.131000518798828,118.83499908447266,162.3249969482422,39.849998474121094,49.665000915527344,108.0,66.33000183105469
2024-01-17 16:30:00+00:00,160.74000549316406,28.109800338745117,118.61000061035156,162.38499450683594,39.790000915527344,49.69499969482422,108.2300033569336,66.2249984741211
2024-01-17 17:30:00+00:00,160.49000549316406,28.082700729370117,117.97270202636719,161.97999572753906,39.720001220703125,49.689998626708984,108.18499755859375,66.29499816894531
2024-01-17 18:30:00+00:00,160.4600067138672,28.104999542236328,117.98999786376953,162.14500427246094,39.70000076293945,49.89500045776367,108.11000061035156,66.19000244140625
2024-01-17 19:30:00+00:00,160.17999267578125,28.114999771118164,117.7750015258789,161.63670349121094,39.70840072631836,49.88999938964844,107.94999694824219,65.9000015258789
2024-01-17 20:30:00+00:00,160.42999267578125,28.139999389648438,118.12999725341797,162.05999755859375,39.790000915527344,49.97999954223633,108.26000213623047,66.2300033569336
2024-01-18 14:30:00+00:00,160.18499755859375,27.719999313354492,117.23999786376953,161.8699951171875,39.34000015258789,48.904998779296875,107.12999725341797,65.84500122070312
2024-01-18 15:30:00+00:00,160.1300048828125,27.665000915527344,117.5250015258789,162.1699981689453,39.40999984741211,48.790000915527344,107.30999755859375,66.20999908447266
2024-01-18 16:30:00+00:00,160.2100067138672,27.655000686645508,117.65290069580078,162.72000122070312,39.45500183105469,48.89500045776367,107.41000366210938,66.29499816894531
2024-01-18 17:30:00+00:00,160.3300018310547,27.833900451660156,117.94999694824219,163.01499938964844,39.4900016784668,49.314998626708984,107.4800033569336,66.2699966430664
2024-01-18 18:30:00+00:00,160.8300018310547,28.045700073242188,118.29000091552734,163.5399932861328,39.58000183105469,49.724998474121094,107.91000366210938,66.53500366210938
2024-01-18 19:30:00+00:00,161.16000366210938,28.094999313354492,118.40989685058594,163.22000122070312,39.6150016784668,50.040000915527344,107.93000030517578,66.73999786376953
2024-01-18 20:30:00+00:00,161.19000244140625,28.079999923706055,118.5,163.3000030517578,39.529998779296875,50.06999969482422,108.02999877929688,66.52999877929688
2024-01-19 14:30:00+00:00,160.7100067138672,28.209999084472656,118.80999755859375,163.4949951171875,39.435001373291016,49.64500045776367,107.5199966430664,66.56999969482422
2024-01-19 15:30:00+00:00,161.10000610351562,28.325000762939453,118.81999969482422,164.52000427246094,39.529998779296875,50.02000045776367,107.91000366210938,66.66999816894531
2024-01-19 16:30:00+00:00,160.91000366210938,28.135000228881836,118.69000244140625,164.08999633789062,39.564998626708984,49.939998626708984,107.86000061035156,66.4800033569336
2024-01-19 17:30:00+00:00,161.47000122070312,28.190000534057617,118.94000244140625,164.61000061035156,39.595001220703125,50.150001525878906,108.02999877929688,66.66500091552734
2024-01-19 18:30:00+00:00,161.5399932861328,28.334999084472656,118.68000030517578,164.4250030517578,39.68000030517578,50.11000061035156,108.04180145263672,66.66000366210938
2024-01-19 19:30:00+00:00,161.77000427246094,28.295000076293945,118.7249984741211,164.77999877929688,39.709999084472656,50.07500076293945,108.12000274658203,66.62100219726562
2024-01-19 20:30:00+00:00,161.7100067138672,28.290000915527344,118.9000015258789,164.77000427246094,39.68000030517578,50.119998931884766,108.23999786376953,66.55000305175781
2024-01-22 14:30:00+00:00,163.01499938964844,28.475000381469727,119.76000213623047,164.89999389648438,39.5443000793457,50.16999816894531,108.66000366210938,67.55000305175781
2024-01-22 15:30:00+00:00,161.9499969482422,28.049999237060547,119.58999633789062,164.8800048828125,39.540000915527344,49.81999969482422,108.56999969482422,67.43000030517578
2024-01-22 16:30:00+00:00,162.1999969482422,28.16360092163086,119.66999816894531,164.59959411621094,39.525001525878906,49.689998626708984,108.54000091552734,67.2301025390625
2024-01-22 17:30:00+00:00,162.22500610351562,28.298999786376953,119.58999633789062,164.88499450683594,39.525001525878906,49.619998931884766,108.5,67.24500274658203
2024-01-22 18:30:00+00:00,162.41000366210938,28.3085994720459,119.625,165.11000061035156,39.51499938964844,49.71009826660156,108.62000274658203,67.36000061035156
2024-01-22 19:30:00+00:00,162.6649932861328,28.32270050048828,119.49500274658203,164.8699951171875,39.48500061035156,49.595001220703125,108.6050033569336,67.33000183105469
2024-01-22 20:30:00+00:00,162.47999572753906,28.315000534057617,119.44000244140625,165.35499572753906,39.540000915527344,49.56999969482422,108.4749984741211,67.1500015258789
2024-01-23 14:30:00+00:00,159.0500030517578,28.3700008392334,118.30999755859375,165.64999389648438,39.21500015258789,49.755001068115234,107.13999938964844,66.11499786376953
2024-01-23 15:30:00+00:00,159.7843017578125,28.270000457763672,119.19000244140625,166.0399932861328,39.30500030517578,49.98500061035156,107.25,66.30999755859375
2024-01-23 16:30:00+00:00,159.85000610351562,28.264999389648438,119.7699966430664,166.3699951171875,39.345001220703125,50.354801177978516,107.29000091552734,66.45500183105469
2024-01-23 17:30:00+00:00,160.3300018310547,28.174999237060547,119.5199966430664,166.39999389648438,39.34429931640625,50.2400016784668,107.31500244140625,66.46880340576172
2024-01-23 18:30:00+00:00,160.02000427246094,28.329999923706055,119.72000122070312,166.72999572753906,39.334999084472656,49.94499969482422,107.44499969482422,66.625
2024-01-23 19:30:00+00:00,159.9600067138672,28.454999923706055,119.86000061035156,166.80999755859375,39.29999923706055,49.915000915527344,107.44000244140625,66.71620178222656
2024-01-23 20:30:00+00:00,159.77499389648438,28.440000534057617,119.86000061035156,167.49000549316406,39.279998779296875,50.119998931884766,107.69999694824219,66.76000213623047
2024-01-24 14:30:00+00:00,158.5800018310547,28.62380027770996,118.76499938964844,165.69000244140625,39.630001068115234,50.29999923706055,108.0199966430664,66.75
2024-01-24 15:30:00+00:00,159.17999267578125,28.645000457763672,119.0999984741211,166.3300018310547,39.689998626708984,50.435001373291016,108.23999786376953,66.75
2024-01-24 16:30:00+00:00,158.6999969482422,28.524999618530273,118.61499786376953,165.58999633789062,39.529998779296875,50.39500045776367,107.97000122070312,66.50499725341797
2024-01-24 17:30:00+00:00,158.27999877929688,28.389999389648438,118.8499984741211,165.05999755859375,39.45000076293945,50.224998474121094,107.79499816894531,66.46050262451172
2024-01-24 18:30:00+00:00,158.67999267578125,28.40999984741211,119.16999816894531,164.89500427246094,39.459999084472656,50.494998931884766,107.91179656982422,66.63999938964844
2024-01-24 19:30:00+00:00,159.02000427246094,28.424999237060547,119.19999694824219,164.72999572753906,39.095001220703125,50.59000015258789,107.80500030517578,66.69999694824219
2024-01-24 20:30:00+00:00,158.9499969482422,28.329999923706055,118.9000015258789,164.22999572753906,39.040000915527344,50.2400016784668,107.55999755859375,66.5999984741211
2024-01-25 14:30:00+00:00,159.4199981689453,27.625,119.30999755859375,164.47999572753906,38.7400016784668,49.76499938964844,106.95999908447266,66.44499969482422
2024-01-25 15:30:00+00:00,158.72999572753906,27.565000534057617,119.16999816894531,163.84500122070312,38.59000015258789,49.60499954223633,106.83999633789062,66.55999755859375
2024-01-25 16:30:00+00:00,158.52999877929688,27.52549934387207,118.83000183105469,163.32000732421875,38.67499923706055,49.496498107910156,106.6500015258789,66.49500274658203
2024-01-25 17:30:00+00:00,158.97999572753906,27.5,119.05000305175781,163.72000122070312,38.657501220703125,49.54499816894531,106.82499694824219,66.57499694824219
2024-01-25 18:30:00+00:00,159.5,27.639999389648438,119.75,164.52000427246094,38.76499938964844,49.685001373291016,107.05000305175781,66.80999755859375
2024-01-25 19:30:00+00:00,159.16000366210938,27.4950008392334,119.77999877929688,164.1999969482422,38.83000183105469,49.584999084472656,106.94000244140625,66.81999969482422
2024-01-25 20:30:00+00:00,159.60000610351562,27.469999313354492,120.18000030517578,165.16000366210938,38.83000183105469,49.61000061035156,106.98999786376953,67.0199966430664
2024-01-26 14:30:00+00:00,159.8699951171875,27.545000076293945,120.51000213623047,164.07000732421875,39.13999938964844,49.849998474121094,106.83000183105469,67.3062973022461
2024-01-26 15:30:00+00:00,159.8699951171875,27.448200225830078,120.86000061035156,163.82000732421875,39.154998779296875,49.73500061035156,107.04000091552734,67.30999755859375
2024-01-26 16:30:00+00:00,159.96499633789062,27.59630012512207,120.95500183105469,164.05999755859375,39.18000030517578,49.810001373291016,107.26000213623047,67.25499725341797
2024-01-26 17:30:00+00:00,159.61000061035156,27.524999618530273,120.80000305175781,163.85020446777344,39.084999084472656,49.75,107.16000366210938,67.26499938964844
2024-01-26 18:30:00+00:00,159.57000732421875,27.545499801635742,120.87000274658203,164.1999969482422,39.17499923706055,49.724998474121094,107.16000366210938,67.16999816894531
2024-01-26 19:30:00+00:00,159.61109924316406,27.479999542236328,120.77999877929688,164.13479614257812,39.10499954223633,49.75,107.02999877929688,67.09500122070312
2024-01-26 20:30:00+00:00,159.5,27.46500015258789,120.80999755859375,164.38999938964844,39.060001373291016,49.70000076293945,107.1500015258789,67.11000061035156
2024-01-29 14:30:00+00:00,159.64999389648438,27.44499969482422,120.80999755859375,164.0500030517578,39.02000045776367,49.57500076293945,107.33999633789062,67.18000030517578
2024-01-29 15:30:00+00:00,159.5800018310547,27.3799991607666,120.68000030517578,163.8800048828125,38.880001068115234,49.6150016784668,107.5199966430664,67.125
2024-01-29 16:30:00+00:00,159.61700439453125,27.415000915527344,121.02999877929688,164.0070037841797,38.91640090942383,49.490299224853516,107.44000244140625,67.05000305175781
2024-01-29 17:30:00+00:00,159.52000427246094,27.469999313354492,121.1155014038086,164.25999450683594,38.89500045776367,49.529998779296875,107.38999938964844,67.0
2024-01-29 18:30:00+00:00,159.3699951171875,27.59510040283203,120.95999908447266,164.1300048828125,38.880001068115234,49.630001068115234,107.44999694824219,67.00499725341797
2024-01-29 19:30:00+00:00,159.41000366210938,27.565000534057617,121.12000274658203,164.52999877929688,39.01499938964844,49.720001220703125,107.81999969482422,67.23999786376953
2024-01-29 20:30:00+00:00,159.36000061035156,27.469999313354492,121.2699966430664,163.94000244140625,39.04999923706055,49.86000061035156,107.94999694824219,67.19999694824219
2024-01-30 14:30:00+00:00,158.69000244140625,27.219999313354492,120.87000274658203,163.6999969482422,39.019901275634766,49.609901428222656,106.87000274658203,66.99500274658203
2024-01-30 15:30:00+00:00,158.5399932861328,27.17690086364746,121.04499816894531,164.02999877929688,38.98500061035156,49.43989944458008,107.27999877929688,67.125
2024-01-30 16:30:00+00:00,158.64999389648438,27.334999084472656,121.32499694824219,164.0800018310547,38.97999954223633,49.415000915527344,107.51000213623047,67.06999969482422
2024-01-30 17:30:00+00:00,158.58999633789062,27.114999771118164,121.54000091552734,164.53500366210938,39.05500030517578,49.52000045776367,107.52300262451172,67.16899871826172
2024-01-30 18:30:00+00:00,158.64999389648438,27.017499923706055,121.36000061035156,164.63999938964844,39.09000015258789,49.55500030517578,107.70999908447266,67.2249984741211
2024-01-30 19:30:00+00:00,158.52999877929688,27.125,121.5199966430664,164.46499633789062,39.095001220703125,49.3849983215332,107.7249984741211,67.26000213623047
2024-01-30 20:30:00+00:00,158.77000427246094,27.020000457763672,121.6500015258789,164.9199981689453,39.08000183105469,49.380001068115234,107.75,67.19999694824219
2024-01-31 14:30:00+00:00,159.625,26.981700897216797,121.83999633789062,164.75,40.17499923706055,49.685001373291016,104.33999633789062,67.36000061035156
2024-01-31 15:30:00+00:00,159.4499969482422,27.260000228881836,121.33000183105469,164.3699951171875,39.85060119628906,49.625,103.95999908447266,67.23999786376953
2024-01-31 16:30:00+00:00,159.3000030517578,27.434999465942383,121.48999786376953,164.4199981689453,39.71500015258789,49.505001068115234,104.08000183105469,66.96499633789062
2024-01-31 17:30:00+00:00,159.22000122070312,27.3799991607666,121.45500183105469,164.33999633789062,39.70000076293945,49.404998779296875,103.98999786376953,67.0199966430664
2024-01-31 18:30:00+00:00,159.3000030517578,27.360000610351562,121.54000091552734,164.77000427246094,39.6150016784668,49.06999969482422,103.49500274658203,66.91000366210938
2024-01-31 19:30:00+00:00,159.0500030517578,27.170000076293945,121.04000091552734,164.0399932861328,39.45000076293945,48.93000030517578,103.3499984741211,66.63999938964844
2024-01-31 20:30:00+00:00,158.83999633789062,27.059999465942383,120.66999816894531,164.3699951171875,39.43000030517578,48.84000015258789,103.45999908447266,66.63999938964844
2024-02-01 14:30:00+00:00,157.5500030517578,26.829999923706055,123.33999633789062,164.74000549316406,40.30500030517578,48.42499923706055,104.7699966430664,66.11499786376953
2024-02-01 15:30:00+00:00,157.97500610351562,26.774999618530273,124.37000274658203,165.9698944091797,40.33000183105469,48.32500076293945,105.36000061035156,66.29499816894531
2024-02-01 16:30:00+00:00,158.1300048828125,26.975000381469727,125.16000366210938,166.5500030517578,40.494998931884766,48.30379867553711,105.63999938964844,66.70500183105469
2024-02-01 17:30:00+00:00,157.80999755859375,27.038999557495117,125.44000244140625,167.27000427246094,40.420101165771484,48.38999938964844,105.75499725341797,66.76499938964844
2024-02-01 18:30:00+00:00,157.8000030517578,27.104999542236328,125.77999877929688,167.41000366210938,40.564998626708984,48.64500045776367,105.76000213623047,66.84500122070312
2024-02-01 19:30:00+00:00,158.02999877929688,27.275999069213867,125.93340301513672,167.57000732421875,40.60499954223633,48.625,105.43000030517578,66.84500122070312
2024-02-01 20:30:00+00:00,158.36000061035156,27.285999298095703,126.43000030517578,167.6699981689453,40.63999938964844,48.70000076293945,105.3499984741211,66.86000061035156
2024-02-02 14:30:00+00:00,156.58999633789062,26.895000457763672,126.69999694824219,171.91000366210938,40.58000183105469,49.349998474121094,103.9000015258789,65.99500274658203
2024-02-02 15:30:00+00:00,156.77999877929688,26.889999389648438,127.08999633789062,169.3249969482422,40.65999984741211,49.029998779296875,103.55000305175781,65.7699966430664
2024-02-02 16:30:00+00:00,156.34500122070312,26.780000686645508,126.66000366210938,169.4199981689453,40.709999084472656,48.775001525878906,103.49829864501953,65.73999786376953
2024-02-02 17:30:00+00:00,156.5399932861328,26.764999389648438,126.68000030517578,168.48989868164062,40.720001220703125,48.71179962158203,103.54060363769531,65.7750015258789
2024-02-02 18:30:00+00:00,156.64999389648438,26.774999618530273,126.5886001586914,169.09500122070312,40.76499938964844,48.470001220703125,103.66999816894531,65.80500030517578
2024-02-02 19:30:00+00:00,157.03759765625,26.924999237060547,127.04000091552734,169.9600067138672,40.814998626708984,48.852699279785156,103.9000015258789,65.82499694824219
2024-02-02 20:30:00+00:00,156.5800018310547,26.920000076293945,126.36000061035156,168.6999969482422,40.7400016784668,48.70000076293945,103.73999786376953,65.63500213623047
2024-02-05 14:30:00+00:00,155.75010681152344,26.579999923706055,126.56999969482422,171.90089416503906,41.47999954223633,48.040000915527344,103.81999969482422,65.4800033569336
2024-02-05 15:30:00+00:00,155.88999938964844,26.729999542236328,125.9800033569336,172.11000061035156,41.5099983215332,47.935001373291016,103.62000274658203,65.2750015258789
2024-02-05 16:30:00+00:00,156.0800018310547,26.63360023498535,126.13999938964844,171.94000244140625,41.4900016784668,47.720001220703125,103.42500305175781,65.2249984741211
2024-02-05 17:30:00+00:00,156.1199951171875,26.6299991607666,126.30500030517578,171.8000030517578,41.540000915527344,47.939998626708984,103.5,65.29000091552734
2024-02-05 18:30:00+00:00,156.0,26.700000762939453,126.79000091552734,172.0500030517578,41.6349983215332,48.099998474121094,103.69999694824219,65.33999633789062
2024-02-05 19:30:00+00:00,156.0050048828125,26.68440055847168,126.7300033569336,172.05999755859375,41.6150016784668,48.22999954223633,103.61000061035156,65.18499755859375
2024-02-05 20:30:00+00:00,155.8000030517578,26.56999969482422,126.1500015258789,171.24000549316406,41.56999969482422,47.9900016784668,103.47000122070312,65.12999725341797
2024-02-06 14:30:00+00:00,156.50230407714844,26.826000213623047,127.16000366210938,171.47500610351562,41.41999816894531,48.755001068115234,103.23999786376953,66.09500122070312
2024-02-06 15:30:00+00:00,156.67999267578125,27.344999313354492,126.87999725341797,171.2550048828125,41.5,49.56999969482422,103.41999816894531,66.44999694824219
2024-02-06 16:30:00+00:00,158.0,27.53499984741211,126.86000061035156,172.47000122070312,41.720001220703125,49.79999923706055,103.86499786376953,66.9749984741211
2024-02-06 17:30:00+00:00,158.25999450683594,27.5049991607666,126.64250183105469,173.8300018310547,41.68000030517578,49.810001373291016,103.87999725341797,66.89099884033203
2024-02-06 18:30:00+00:00,157.8800048828125,27.655000686645508,126.7249984741211,172.55999755859375,41.739898681640625,49.395198822021484,103.69000244140625,66.9000015258789
2024-02-06 19:30:00+00:00,157.4398956298828,27.354999542236328,126.65499877929688,172.94000244140625,41.69499969482422,49.13999938964844,103.55000305175781,66.8499984741211
