Date,BHP,RIO,VALE,FCX,NEM,AEM,SCCO,LAC,MP
2024-01-10 20:30:00+00:00,63.68000030517578,70.30999755859375,14.770000457763672,41.279998779296875,37.939998626708984,52.060001373291016,80.84783172607422,5.869999885559082,17.299999237060547
2024-01-11 14:30:00+00:00,63.34000015258789,69.83000183105469,14.770000457763672,41.0,37.73500061035156,51.81999969482422,80.27519989013672,5.489999771118164,17.264999389648438
2024-01-11 15:30:00+00:00,63.064998626708984,69.55999755859375,14.75,40.75,37.30500030517578,51.189998626708984,79.87242126464844,5.4019999504089355,17.2549991607666
2024-01-11 16:30:00+00:00,63.185001373291016,69.73500061035156,14.789999961853027,40.81999969482422,37.290000915527344,51.38999938964844,80.23152923583984,5.440000057220459,17.40999984741211
2024-01-11 17:30:00+00:00,63.415000915527344,69.94000244140625,14.8149995803833,41.005001068115234,37.29999923706055,51.29499816894531,80.63916778564453,5.474999904632568,17.600000381469727
2024-01-11 18:30:00+00:00,63.52000045776367,70.13999938964844,14.880000114440918,41.06999969482422,37.54600143432617,51.54999923706055,80.59063720703125,5.474999904632568,17.4950008392334
2024-01-11 19:30:00+00:00,63.400001525878906,70.00499725341797,14.895000457763672,41.029998779296875,37.474998474121094,51.595001220703125,80.65372467041016,5.425000190734863,17.375
2024-01-11 20:30:00+00:00,63.48500061035156,70.05000305175781,14.880000114440918,41.02000045776367,37.52000045776367,51.619998931884766,80.59548950195312,5.389999866485596,17.489999771118164
2024-01-12 14:30:00+00:00,63.595001220703125,70.50499725341797,14.885000228881836,41.27000045776367,38.13999938964844,53.040000915527344,81.34281921386719,5.618500232696533,17.969999313354492
2024-01-12 15:30:00+00:00,63.38999938964844,70.19999694824219,14.805000305175781,40.994998931884766,38.05500030517578,53.02000045776367,80.99341583251953,5.599999904632568,17.799999237060547
2024-01-12 16:30:00+00:00,63.33000183105469,70.16000366210938,14.75,40.83000183105469,37.75279998779297,52.45000076293945,80.77018737792969,5.550000190734863,17.604999542236328
2024-01-12 17:30:00+00:00,63.2599983215332,70.16500091552734,14.770000457763672,40.86000061035156,37.880001068115234,52.68000030517578,80.81871032714844,5.531599998474121,17.649999618530273
2024-01-12 18:30:00+00:00,63.290000915527344,70.20999908447266,14.800000190734863,41.03499984741211,37.779998779296875,52.69449996948242,80.97400665283203,5.545000076293945,17.764999389648438
2024-01-12 19:30:00+00:00,63.25,70.11499786376953,14.760000228881836,40.900001525878906,37.654998779296875,52.56999969482422,80.44020080566406,5.514999866485596,17.674999237060547
2024-01-12 20:30:00+00:00,63.27000045776367,70.19000244140625,14.770000457763672,40.95000076293945,37.63999938964844,52.56999969482422,80.69254302978516,5.525000095367432,17.790000915527344
2024-01-16 14:30:00+00:00,61.9900016784668,69.83499908447266,14.425999641418457,39.6150016784668,36.724998474121094,51.310001373291016,78.90185546875,5.329999923706055,17.524999618530273
2024-01-16 15:30:00+00:00,61.540000915527344,69.54000091552734,14.375,39.35499954223633,36.72999954223633,51.400001525878906,78.79024505615234,5.284999847412109,17.334999084472656
2024-01-16 16:30:00+00:00,61.369998931884766,69.13500213623047,14.260000228881836,39.130001068115234,36.45000076293945,50.77000045776367,78.67377471923828,5.224999904632568,17.2450008392334
2024-01-16 17:30:00+00:00,61.380001068115234,69.11000061035156,14.300000190734863,39.064998626708984,36.369998931884766,50.709999084472656,78.2467269897461,5.190000057220459,17.1200008392334
2024-01-16 18:30:00+00:00,61.279998779296875,68.95500183105469,14.324999809265137,38.89500045776367,36.26499938964844,50.73500061035156,77.95555877685547,5.215000152587891,16.941999435424805
2024-01-16 19:30:00+00:00,61.375,68.96890258789062,14.295000076293945,38.755001068115234,36.14500045776367,50.3849983215332,77.63526916503906,5.195000171661377,16.809999465942383
2024-01-16 20:30:00+00:00,61.52000045776367,69.0999984741211,14.305000305175781,38.89500045776367,36.02000045776367,50.209999084472656,77.33440399169922,5.210000038146973,16.719999313354492
2024-01-17 14:30:00+00:00,60.3489990234375,68.20500183105469,14.149999618530273,38.130001068115234,35.150001525878906,49.540000915527344,76.00472259521484,4.989999771118164,16.0
2024-01-17 15:30:00+00:00,60.400001525878906,68.29000091552734,14.0649995803833,38.08000183105469,34.959999084472656,48.875,76.19884490966797,5.014999866485596,15.994999885559082
2024-01-17 16:30:00+00:00,60.290000915527344,68.16000366210938,14.055000305175781,38.064998626708984,34.935001373291016,48.72999954223633,76.00113677978516,5.039999961853027,16.020000457763672
2024-01-17 17:30:00+00:00,60.18000030517578,68.1500015258789,14.039999961853027,37.96849822998047,34.880001068115234,48.84000015258789,76.17942810058594,4.974999904632568,16.027000427246094
2024-01-17 18:30:00+00:00,60.244998931884766,68.23500061035156,14.045000076293945,38.09000015258789,34.86000061035156,49.125,75.83002471923828,5.025000095367432,16.028799057006836
2024-01-17 19:30:00+00:00,60.185001373291016,68.1500015258789,14.045000076293945,38.08000183105469,34.759700775146484,48.93009948730469,75.80091094970703,4.989999771118164,16.024700164794922
2024-01-17 20:30:00+00:00,60.415000915527344,68.2300033569336,14.050000190734863,38.25,34.72999954223633,49.0099983215332,76.16972351074219,5.0218000411987305,16.040000915527344
2024-01-18 14:30:00+00:00,59.935001373291016,68.94999694824219,14.054499626159668,38.18000030517578,34.65999984741211,49.040000915527344,76.43177795410156,4.994500160217285,15.8100004196167
2024-01-18 15:30:00+00:00,60.03499984741211,69.10250091552734,14.074999809265137,37.91999816894531,34.5890998840332,49.130001068115234,76.16001892089844,4.960000038146973,15.800000190734863
2024-01-18 16:30:00+00:00,60.040000915527344,68.89749908447266,14.055000305175781,37.95000076293945,34.480899810791016,49.09000015258789,75.99512481689453,4.880099773406982,15.925000190734863
2024-01-18 17:30:00+00:00,59.959999084472656,68.8949966430664,14.0600004196167,37.88999938964844,34.46500015258789,49.0098991394043,75.73297119140625,4.830999851226807,15.640000343322754
2024-01-18 18:30:00+00:00,60.25,69.21499633789062,14.104999542236328,38.02000045776367,34.529998779296875,49.11000061035156,76.01443481445312,4.860000133514404,15.859999656677246
2024-01-18 19:30:00+00:00,60.39500045776367,69.16799926757812,14.0600004196167,38.165000915527344,34.625,49.01499938964844,76.11148834228516,4.870100021362305,15.880000114440918
2024-01-18 20:30:00+00:00,60.4900016784668,69.1500015258789,14.039999961853027,38.20000076293945,34.619998931884766,49.13999938964844,76.49000549316406,4.864999771118164,15.859999656677246
2024-01-19 14:30:00+00:00,59.8849983215332,68.4800033569336,13.890000343322754,38.095001220703125,34.45000076293945,49.15999984741211,76.86852264404297,4.568399906158447,15.494999885559082
2024-01-19 15:30:00+00:00,59.810001373291016,68.45999908447266,13.854999542236328,37.90999984741211,34.48500061035156,49.099098205566406,76.99470520019531,4.272500038146973,15.454999923706055
2024-01-19 16:30:00+00:00,59.93000030517578,68.4749984741211,13.880000114440918,38.08000183105469,34.459999084472656,49.119998931884766,77.39263153076172,4.460000038146973,15.444999694824219
2024-01-19 17:30:00+00:00,60.27000045776367,68.69999694824219,13.854999542236328,38.380001068115234,34.474998474121094,49.16999816894531,77.64012908935547,4.5218000411987305,15.583999633789062
2024-01-19 18:30:00+00:00,60.31999969482422,68.73999786376953,13.835000038146973,38.66999816894531,34.584999084472656,49.36000061035156,78.20790100097656,4.565000057220459,15.859999656677246
2024-01-19 19:30:00+00:00,60.439998626708984,68.66999816894531,13.829999923706055,38.724998474121094,34.595001220703125,49.36000061035156,78.51362609863281,4.5258002281188965,15.824999809265137
2024-01-19 20:30:00+00:00,60.53499984741211,68.75499725341797,13.800000190734863,38.77000045776367,34.56999969482422,49.34000015258789,78.73200988769531,4.53000020980835,15.800000190734863
2024-01-22 14:30:00+00:00,60.20000076293945,67.56009674072266,13.694999694824219,38.005001068115234,34.69499969482422,49.130001068115234,78.9067153930664,4.601200103759766,16.15999984741211
2024-01-22 15:30:00+00:00,60.229400634765625,67.55999755859375,13.614999771118164,37.88999938964844,34.669498443603516,49.040000915527344,78.31466674804688,4.500100135803223,15.720000267028809
2024-01-22 16:30:00+00:00,60.3849983215332,67.375,13.604999542236328,37.92499923706055,34.810001373291016,49.185001373291016,78.3729019165039,4.53000020980835,15.824999809265137
2024-01-22 17:30:00+00:00,60.154998779296875,67.16500091552734,13.585000038146973,37.619998931884766,34.849998474121094,49.02000045776367,78.07202911376953,4.499899864196777,15.680000305175781
2024-01-22 18:30:00+00:00,60.04999923706055,67.23500061035156,13.579999923706055,37.650001525878906,34.9900016784668,49.095001220703125,77.88761901855469,4.539999961853027,15.6899995803833
2024-01-22 19:30:00+00:00,60.125,67.375,13.609999656677246,37.689998626708984,35.05500030517578,49.349998474121094,78.20304870605469,4.60230016708374,15.999899864196777
2024-01-22 20:30:00+00:00,60.119998931884766,67.29000091552734,13.630000114440918,37.470001220703125,34.97999954223633,49.380001068115234,78.06232452392578,4.605000019073486,16.030000686645508
2024-01-23 14:30:00+00:00,61.709999084472656,69.19000244140625,13.994999885559082,38.23500061035156,35.25,49.81999969482422,79.87727355957031,4.699900150299072,16.15999984741211
2024-01-23 15:30:00+00:00,61.23500061035156,68.77999877929688,13.925000190734863,38.06999969482422,35.095001220703125,49.77000045776367,79.09111022949219,4.614999771118164,16.059999465942383
2024-01-23 16:30:00+00:00,61.10499954223633,68.5999984741211,13.970000267028809,38.099998474121094,35.165000915527344,49.80500030517578,79.44051361083984,4.590000152587891,16.024999618530273
2024-01-23 17:30:00+00:00,61.255001068115234,68.69999694824219,14.029999732971191,38.19499969482422,35.14500045776367,49.849998474121094,79.45993041992188,4.565000057220459,15.984999656677246
2024-01-23 18:30:00+00:00,61.150001525878906,68.6449966430664,13.975000381469727,38.099998474121094,35.224998474121094,50.06999969482422,79.46478271484375,4.574999809265137,16.110000610351562
2024-01-23 19:30:00+00:00,61.33000183105469,68.80500030517578,13.975000381469727,38.15999984741211,35.36000061035156,50.400001525878906,79.48904418945312,4.59499979019165,16.295000076293945
2024-01-23 20:30:00+00:00,61.30500030517578,68.7300033569336,14.029999732971191,38.14500045776367,35.349998474121094,50.47999954223633,79.50845336914062,4.554999828338623,16.15999984741211
2024-01-24 14:30:00+00:00,62.375,70.16500091552734,14.324999809265137,40.400001525878906,35.1349983215332,49.43000030517578,81.67281341552734,4.885000228881836,16.110000610351562
2024-01-24 15:30:00+00:00,62.415000915527344,70.23500061035156,14.335000038146973,40.27000045776367,35.084999084472656,49.369998931884766,81.55634307861328,4.859899997711182,16.15999984741211
2024-01-24 16:30:00+00:00,62.511199951171875,70.25499725341797,14.335000038146973,40.09000015258789,35.17499923706055,49.54999923706055,81.33796691894531,4.869999885559082,16.202499389648438
2024-01-24 17:30:00+00:00,62.3849983215332,70.05500030517578,14.295000076293945,40.07500076293945,34.720001220703125,49.12900161743164,81.33214569091797,4.829999923706055,16.065000534057617
2024-01-24 18:30:00+00:00,62.244998931884766,69.70500183105469,14.204999923706055,39.875,34.66999816894531,49.09000015258789,80.73622131347656,4.776199817657471,15.989999771118164
2024-01-24 19:30:00+00:00,62.26499938964844,69.80000305175781,14.1850004196167,40.03499984741211,34.540000915527344,49.02000045776367,81.11959075927734,4.760000228881836,16.048799514770508
2024-01-24 20:30:00+00:00,62.18000030517578,69.55999755859375,14.180000305175781,39.720001220703125,34.43000030517578,48.95000076293945,80.79930877685547,4.735000133514404,16.059999465942383
2024-01-25 14:30:00+00:00,61.619998931884766,69.87999725341797,14.199999809265137,39.439998626708984,34.429901123046875,49.619998931884766,81.23605346679688,4.630000114440918,15.824999809265137
2024-01-25 15:30:00+00:00,61.54999923706055,69.72000122070312,14.050000190734863,39.19499969482422,34.5,49.77000045776367,80.876953125,4.650000095367432,15.739999771118164
2024-01-25 16:30:00+00:00,61.53499984741211,69.67500305175781,13.989999771118164,38.93000030517578,34.369998931884766,49.60900115966797,80.73622131347656,4.635000228881836,15.609999656677246
2024-01-25 17:30:00+00:00,61.59000015258789,69.73500061035156,13.984999656677246,39.0620002746582,34.48500061035156,49.68000030517578,80.71681213378906,4.619999885559082,15.675000190734863
2024-01-25 18:30:00+00:00,61.474998474121094,69.79000091552734,13.989999771118164,39.20000076293945,34.5,49.630001068115234,80.95459747314453,4.59499979019165,15.744999885559082
2024-01-25 19:30:00+00:00,61.540000915527344,69.81999969482422,13.839900016784668,39.21500015258789,34.35499954223633,49.57500076293945,81.02253723144531,4.574999809265137,15.71500015258789
2024-01-25 20:30:00+00:00,61.720001220703125,70.11000061035156,13.84000015258789,39.45000076293945,34.4900016784668,49.779998779296875,81.35252380371094,4.630000114440918,15.800000190734863
2024-01-26 14:30:00+00:00,61.81999969482422,70.94999694824219,14.0,40.130001068115234,34.349998474121094,49.810001373291016,81.8475112915039,4.61899995803833,15.84000015258789
2024-01-26 15:30:00+00:00,61.59000015258789,70.86000061035156,13.994999885559082,39.630001068115234,34.220298767089844,49.59000015258789,81.0904769897461,4.572500228881836,15.719900131225586
2024-01-26 16:30:00+00:00,61.744998931884766,70.81999969482422,14.170000076293945,39.47999954223633,34.22999954223633,49.4900016784668,80.61489868164062,4.610000133514404,15.770000457763672
2024-01-26 17:30:00+00:00,61.81420135498047,70.90899658203125,14.109999656677246,39.609500885009766,34.34000015258789,49.474998474121094,81.02253723144531,4.625,15.914999961853027
2024-01-26 18:30:00+00:00,61.90999984741211,70.79000091552734,14.149999618530273,39.54499816894531,34.20500183105469,49.415000915527344,80.82842254638672,4.635000228881836,15.824999809265137
2024-01-26 19:30:00+00:00,61.900001525878906,70.70500183105469,14.154999732971191,39.584999084472656,34.19990158081055,49.47999954223633,80.88665008544922,4.621600151062012,15.765000343322754
2024-01-26 20:30:00+00:00,61.970001220703125,70.77999877929688,14.164999961853027,39.59000015258789,34.209999084472656,49.380001068115234,80.74107360839844,4.619999885559082,15.819999694824219
2024-01-29 14:30:00+00:00,61.564998626708984,70.58999633789062,13.925000190734863,39.474998474121094,34.165000915527344,48.994998931884766,80.33343505859375,4.570000171661377,15.835000038146973
2024-01-29 15:30:00+00:00,61.6150016784668,70.77999877929688,13.90999984741211,39.584999084472656,34.29999923706055,49.26499938964844,80.56637573242188,4.574999809265137,15.90999984741211
2024-01-29 16:30:00+00:00,61.52000045776367,70.65499877929688,13.890000343322754,39.836700439453125,34.275001525878906,49.55500030517578,80.81871032714844,4.539999961853027,15.984999656677246
2024-01-29 17:30:00+00:00,61.494998931884766,70.63999938964844,13.859999656677246,39.685001373291016,34.275001525878906,49.44499969482422,80.75077819824219,4.565000057220459,15.979999542236328
2024-01-29 18:30:00+00:00,61.6599006652832,70.69010162353516,13.864999771118164,39.970001220703125,34.36000061035156,49.53499984741211,81.03224182128906,4.614999771118164,15.970000267028809
2024-01-29 19:30:00+00:00,61.970001220703125,71.0,13.970000267028809,40.21879959106445,34.53499984741211,49.81999969482422,81.44957733154297,4.695000171661377,16.34000015258789
2024-01-29 20:30:00+00:00,61.959999084472656,71.05000305175781,13.984999656677246,40.25,34.650001525878906,49.91999816894531,81.1972427368164,4.704999923706055,16.309999465942383
2024-01-30 14:30:00+00:00,60.97999954223633,69.73999786376953,13.654999732971191,39.5099983215332,34.290000915527344,49.349998474121094,79.95977020263672,4.519999980926514,15.970000267028809
2024-01-30 15:30:00+00:00,61.30500030517578,69.88999938964844,13.734999656677246,39.654998779296875,34.43000030517578,49.400001525878906,80.03498840332031,4.519999980926514,16.084999084472656
2024-01-30 16:30:00+00:00,61.400001525878906,70.08000183105469,13.850000381469727,39.6349983215332,34.650001525878906,49.560001373291016,80.08380889892578,4.510000228881836,16.094999313354492
2024-01-30 17:30:00+00:00,61.560001373291016,70.06500244140625,13.895000457763672,39.8849983215332,34.38999938964844,49.33000183105469,80.42079162597656,4.493599891662598,16.03499984741211
2024-01-30 18:30:00+00:00,61.81999969482422,70.27999877929688,13.944999694824219,40.0099983215332,34.59000015258789,49.525001525878906,80.61489868164062,4.489999771118164,16.108299255371094
2024-01-30 19:30:00+00:00,61.875,70.2249984741211,13.925000190734863,40.125,34.52000045776367,49.4901008605957,80.71098327636719,4.505000114440918,16.084999084472656
2024-01-30 20:30:00+00:00,61.77000045776367,70.19000244140625,13.890000343322754,39.970001220703125,34.4900016784668,49.4900016784668,80.3431396484375,4.525000095367432,16.049999237060547
2024-01-31 14:30:00+00:00,62.12799835205078,70.43000030517578,13.835000038146973,40.3849983215332,35.244998931884766,50.2400016784668,81.4884033203125,4.548500061035156,16.280000686645508
2024-01-31 15:30:00+00:00,61.90879821777344,70.20999908447266,13.829999923706055,40.040000915527344,35.099998474121094,50.02000045776367,81.0516586303711,4.474999904632568,16.2283992767334
2024-01-31 16:30:00+00:00,61.720001220703125,69.88999938964844,13.795000076293945,39.971500396728516,35.08000183105469,49.88999938964844,80.98856353759766,4.480000019073486,16.246700286865234
2024-01-31 17:30:00+00:00,61.69499969482422,69.86000061035156,13.795000076293945,40.189998626708984,35.18000030517578,49.880001068115234,80.876953125,4.485000133514404,16.209999084472656
2024-01-31 18:30:00+00:00,61.59000015258789,69.79499816894531,13.800000190734863,40.154998779296875,35.02000045776367,49.560001373291016,80.73136901855469,4.400000095367432,16.114999771118164
2024-01-31 19:30:00+00:00,61.34000015258789,69.55999755859375,13.725000381469727,39.9900016784668,34.609901428222656,49.290000915527344,80.21696472167969,4.40500020980835,15.875
2024-01-31 20:30:00+00:00,61.21500015258789,69.27999877929688,13.6850004196167,39.68000030517578,34.5,49.16999816894531,79.69286346435547,4.360000133514404,15.819999694824219
2024-02-01 14:30:00+00:00,61.39500045776367,69.48999786376953,13.680000305175781,39.630001068115234,35.05500030517578,49.86000061035156,80.40137481689453,4.319900035858154,16.100000381469727
2024-02-01 15:30:00+00:00,61.474998474121094,69.70999908447266,13.71500015258789,39.720001220703125,35.31999969482422,50.4900016784668,80.42079162597656,4.244999885559082,15.914999961853027
2024-02-01 16:30:00+00:00,61.65999984741211,70.0,13.699999809265137,40.0,35.5099983215332,50.630001068115234,80.838134765625,4.289999961853027,16.114999771118164
2024-02-01 17:30:00+00:00,61.65999984741211,69.94010162353516,13.6899995803833,40.02000045776367,35.290000915527344,50.45000076293945,80.82842254638672,4.300000190734863,16.149999618530273
2024-02-01 18:30:00+00:00,61.70000076293945,69.97000122070312,13.697500228881836,39.880001068115234,35.28499984741211,50.290000915527344,80.6634292602539,4.309999942779541,16.045000076293945
2024-02-01 19:30:00+00:00,61.964698791503906,70.125,13.704999923706055,39.98500061035156,35.55500030517578,50.41999816894531,80.8963623046875,4.329999923706055,16.045000076293945
2024-02-01 20:30:00+00:00,61.970001220703125,70.12999725341797,13.720000267028809,40.17499923706055,35.59000015258789,50.61000061035156,81.35252380371094,4.34499979019165,16.15999984741211
2024-02-02 14:30:00+00:00,60.88999938964844,68.87000274658203,13.345000267028809,39.7400016784668,34.11000061035156,48.165000915527344,79.85785675048828,4.184999942779541,16.80500030517578
2024-02-02 15:30:00+00:00,60.91999816894531,68.66999816894531,13.375,39.900001525878906,34.0099983215332,48.0,79.74139404296875,4.149799823760986,16.739999771118164
2024-02-02 16:30:00+00:00,61.099998474121094,68.69000244140625,13.335700035095215,39.935001373291016,33.98500061035156,48.18000030517578,80.04226684570312,4.15500020980835,16.790000915527344
2024-02-02 17:30:00+00:00,60.95000076293945,68.49500274658203,13.34000015258789,39.790000915527344,34.130001068115234,48.3202018737793,79.83845520019531,4.130000114440918,16.93000030517578
