Date,6Z=F,6M=F,KRW=F
2024-01-04 16:00:00+00:00,0.05310000106692314,0.05795999988913536,0.000761799979954958
2024-01-04 17:00:00+00:00,,0.0579800009727478,
2024-01-04 18:00:00+00:00,0.05312500149011612,0.058010000735521317,
2024-01-04 19:00:00+00:00,0.05312500149011612,0.05801999941468239,
2024-01-04 20:00:00+00:00,0.0531499981880188,0.05804000049829483,0.0007612999761477113
2024-01-04 21:00:00+00:00,0.05317499861121178,0.058070000261068344,
2024-01-04 23:00:00+00:00,,0.05806000158190727,
2024-01-05 00:00:00+00:00,,0.0580499991774559,0.0007619999814778566
2024-01-05 01:00:00+00:00,0.0531499981880188,0.058090001344680786,0.000762699986808002
2024-01-05 02:00:00+00:00,,0.058090001344680786,
2024-01-05 03:00:00+00:00,0.05317499861121178,0.058070000261068344,0.0007627999875694513
2024-01-05 04:00:00+00:00,,0.058070000261068344,0.0007603000267408788
2024-01-05 05:00:00+00:00,,0.058070000261068344,0.0007601000252179801
2024-01-05 06:00:00+00:00,0.053050000220537186,0.05806000158190727,0.0007602000259794295
2024-01-05 07:00:00+00:00,0.05312500149011612,0.058090001344680786,0.0007608999731019139
2024-01-05 08:00:00+00:00,0.052949998527765274,0.05804000049829483,0.0007592000183649361
2024-01-05 09:00:00+00:00,0.052925001829862595,0.0580499991774559,
2024-01-05 10:00:00+00:00,0.05282500013709068,0.05810000002384186,
2024-01-05 11:00:00+00:00,0.05277499929070473,0.058079998940229416,
2024-01-05 12:00:00+00:00,0.05287500098347664,0.05806000158190727,0.0007590000168420374
2024-01-05 13:00:00+00:00,0.05277499929070473,0.05824999883770943,0.0007586000137962401
2024-01-05 14:00:00+00:00,0.05312500149011612,0.05837000161409378,0.0007606999715790153
2024-01-05 15:00:00+00:00,0.0533749982714653,0.058570001274347305,0.0007646000012755394
2024-01-05 16:00:00+00:00,0.05322499945759773,0.05844999849796295,0.000762399984523654
2024-01-05 17:00:00+00:00,0.053199999034404755,0.05846000090241432,
2024-01-05 18:00:00+00:00,0.05324999988079071,0.05855000019073486,0.0007606000290252268
2024-01-05 19:00:00+00:00,0.05317499861121178,0.05852999910712242,
2024-01-05 20:00:00+00:00,0.053199999034404755,0.058570001274347305,
2024-01-05 21:00:00+00:00,0.05327500030398369,0.05854000151157379,
2024-01-07 23:00:00+00:00,0.05327500030398369,0.05854000151157379,
2024-01-08 00:00:00+00:00,0.05324999988079071,0.05858999863266945,0.0007613999769091606
2024-01-08 01:00:00+00:00,0.053325001150369644,0.058559998869895935,0.0007615999784320593
2024-01-08 02:00:00+00:00,0.0531499981880188,0.05854000151157379,
2024-01-08 03:00:00+00:00,0.05310000106692314,0.05849999934434891,0.0007605000282637775
2024-01-08 04:00:00+00:00,0.05302499979734421,0.05852999910712242,
2024-01-08 05:00:00+00:00,0.05299999937415123,0.05852000042796135,0.0007595000206492841
2024-01-08 06:00:00+00:00,0.05310000106692314,0.05852999910712242,0.0007602000259794295
2024-01-08 07:00:00+00:00,0.05302499979734421,0.05852999910712242,
2024-01-08 08:00:00+00:00,0.052949998527765274,0.05858999863266945,0.0007579000084660947
2024-01-08 09:00:00+00:00,0.05310000106692314,0.05858999863266945,
2024-01-08 10:00:00+00:00,0.05312500149011612,0.058570001274347305,
2024-01-08 11:00:00+00:00,0.05302499979734421,0.058570001274347305,
2024-01-08 12:00:00+00:00,0.0531499981880188,0.058469999581575394,
2024-01-08 13:00:00+00:00,0.05312500149011612,0.05852000042796135,0.0007580000092275441
2024-01-08 14:00:00+00:00,0.0533749982714653,0.05869999900460243,0.0007597000221721828
2024-01-08 15:00:00+00:00,0.0533749982714653,0.05886999890208244,
2024-01-08 16:00:00+00:00,0.05352500081062317,0.058809999376535416,
2024-01-08 17:00:00+00:00,0.05352500081062317,0.058740001171827316,
2024-01-08 18:00:00+00:00,0.05350000038743019,0.058740001171827316,
2024-01-08 19:00:00+00:00,0.05350000038743019,0.058800000697374344,
2024-01-08 20:00:00+00:00,0.05342499911785126,0.058740001171827316,0.00076149997767061
2024-01-08 21:00:00+00:00,0.053449999541044235,0.0587100014090538,
2024-01-08 23:00:00+00:00,0.053449999541044235,0.058729998767375946,
2024-01-09 00:00:00+00:00,0.05347499996423721,0.05874999985098839,0.0007628999883309007
2024-01-09 01:00:00+00:00,0.05350000038743019,0.05875999853014946,0.0007630999898537993
2024-01-09 02:00:00+00:00,0.05350000038743019,0.0587799996137619,0.0007633999921381474
2024-01-09 03:00:00+00:00,,0.05877000093460083,0.0007627999875694513
2024-01-09 04:00:00+00:00,,0.058729998767375946,
2024-01-09 05:00:00+00:00,0.0533749982714653,0.0587100014090538,0.0007618999807164073
2024-01-09 06:00:00+00:00,0.0533749982714653,0.0587100014090538,0.0007607999723404646
2024-01-09 07:00:00+00:00,0.05335000157356262,0.058729998767375946,
2024-01-09 08:00:00+00:00,0.053325001150369644,0.058729998767375946,
2024-01-09 09:00:00+00:00,0.05335000157356262,0.058729998767375946,0.0007592000183649361
2024-01-09 10:00:00+00:00,0.05327500030398369,0.058740001171827316,
2024-01-09 11:00:00+00:00,0.05312500149011612,0.05868000164628029,
2024-01-09 12:00:00+00:00,0.053325001150369644,0.058639999479055405,0.0007583000115118921
2024-01-09 13:00:00+00:00,0.0533749982714653,0.05855000019073486,0.0007593000191263855
2024-01-09 14:00:00+00:00,0.05350000038743019,0.05860999971628189,0.0007578000077046454
2024-01-09 15:00:00+00:00,0.05322499945759773,0.058309998363256454,0.0007577000069431961
2024-01-09 16:00:00+00:00,0.05327500030398369,0.05835999920964241,0.0007577000069431961
2024-01-09 17:00:00+00:00,0.05322499945759773,0.05827999860048294,
2024-01-09 18:00:00+00:00,0.053199999034404755,0.05829999968409538,
2024-01-09 19:00:00+00:00,0.05322499945759773,0.05829999968409538,
2024-01-09 20:00:00+00:00,0.0531499981880188,0.0582600012421608,
2024-01-09 21:00:00+00:00,0.05317499861121178,0.0582600012421608,
2024-01-09 23:00:00+00:00,0.05324999988079071,0.05826999992132187,
2024-01-10 00:00:00+00:00,0.05322499945759773,0.0582600012421608,0.000757400004658848
2024-01-10 01:00:00+00:00,0.05322499945759773,0.05827999860048294,0.000757400004658848
2024-01-10 02:00:00+00:00,0.05324999988079071,0.0582600012421608,0.0007585000130347908
2024-01-10 03:00:00+00:00,,0.058240000158548355,0.0007579000084660947
2024-01-10 04:00:00+00:00,,0.0582600012421608,
2024-01-10 05:00:00+00:00,,0.0582600012421608,
2024-01-10 06:00:00+00:00,0.053050000220537186,0.0581899993121624,
2024-01-10 07:00:00+00:00,0.05322499945759773,0.05823000147938728,0.0007560999947600067
2024-01-10 08:00:00+00:00,0.053325001150369644,0.05827999860048294,0.000757400004658848
2024-01-10 09:00:00+00:00,0.0533749982714653,0.05827999860048294,
2024-01-10 10:00:00+00:00,0.0533749982714653,0.05827999860048294,
2024-01-10 11:00:00+00:00,0.053325001150369644,0.058240000158548355,
2024-01-10 12:00:00+00:00,0.053300000727176666,0.058240000158548355,
2024-01-10 13:00:00+00:00,0.0533749982714653,0.0582600012421608,0.0007589000160805881
2024-01-10 14:00:00+00:00,0.05322499945759773,0.058139998465776443,
2024-01-10 15:00:00+00:00,0.05327500030398369,0.05823000147938728,
2024-01-10 16:00:00+00:00,0.05322499945759773,0.05821000039577484,
2024-01-10 17:00:00+00:00,0.053199999034404755,0.05821000039577484,
2024-01-10 18:00:00+00:00,0.0531499981880188,0.05816999822854996,
2024-01-10 19:00:00+00:00,0.05310000106692314,0.05821000039577484,
2024-01-10 20:00:00+00:00,0.05317499861121178,0.05821999907493591,
2024-01-10 21:00:00+00:00,0.05322499945759773,0.0582600012421608,
2024-01-10 23:00:00+00:00,0.05312500149011612,0.0582600012421608,
2024-01-11 00:00:00+00:00,0.053199999034404755,0.05827999860048294,0.0007585000130347908
2024-01-11 01:00:00+00:00,0.05324999988079071,0.058309998363256454,0.0007596000214107335
2024-01-11 02:00:00+00:00,0.053325001150369644,0.05829000100493431,
2024-01-11 03:00:00+00:00,,0.05834000185132027,0.0007599000236950815
2024-01-11 04:00:00+00:00,0.053325001150369644,0.058320000767707825,
2024-01-11 05:00:00+00:00,0.0533749982714653,0.058320000767707825,
2024-01-11 06:00:00+00:00,0.05335000157356262,0.05834000185132027,0.00076149997767061
2024-01-11 07:00:00+00:00,0.05339999869465828,0.05834000185132027,0.0007625999860465527
2024-01-11 08:00:00+00:00,0.0533749982714653,0.058309998363256454,
2024-01-11 09:00:00+00:00,0.0533749982714653,0.05820000171661377,0.0007598000229336321
2024-01-11 10:00:00+00:00,0.0533749982714653,0.058150000870227814,
2024-01-11 11:00:00+00:00,0.053449999541044235,0.05818000063300133,
2024-01-11 12:00:00+00:00,0.05347499996423721,0.058240000158548355,0.0007622999837622046
2024-01-11 13:00:00+00:00,0.05312500149011612,0.058079998940229416,0.0007581000099889934
2024-01-11 14:00:00+00:00,0.053325001150369644,0.05820000171661377,0.0007610999746248126
2024-01-11 15:00:00+00:00,0.05327500030398369,0.058309998363256454,0.0007602000259794295
2024-01-11 16:00:00+00:00,0.05317499861121178,0.05824999883770943,0.0007597000221721828
2024-01-11 17:00:00+00:00,0.05317499861121178,0.05829000100493431,0.0007598000229336321
2024-01-11 18:00:00+00:00,0.053199999034404755,0.05837000161409378,
2024-01-11 19:00:00+00:00,0.053325001150369644,0.058479998260736465,0.0007619999814778566
2024-01-11 20:00:00+00:00,0.05335000157356262,0.05849999934434891,
2024-01-11 21:00:00+00:00,0.05339999869465828,0.05852000042796135,
2024-01-11 23:00:00+00:00,0.053300000727176666,0.058570001274347305,
2024-01-12 00:00:00+00:00,,0.05855000019073486,0.0007625999860465527
2024-01-12 01:00:00+00:00,0.053449999541044235,0.05858999863266945,
2024-01-12 02:00:00+00:00,0.053449999541044235,0.05858999863266945,
2024-01-12 03:00:00+00:00,,0.05861999839544296,
2024-01-12 04:00:00+00:00,0.05342499911785126,0.05860999971628189,
2024-01-12 05:00:00+00:00,0.05342499911785126,0.05860999971628189,
2024-01-12 06:00:00+00:00,0.05347499996423721,0.05860999971628189,
2024-01-12 07:00:00+00:00,0.05339999869465828,0.058559998869895935,0.000762699986808002
2024-01-12 08:00:00+00:00,0.05352500081062317,0.05863000079989433,
2024-01-12 09:00:00+00:00,,0.05860000103712082,0.000763599993661046
2024-01-12 10:00:00+00:00,0.05335000157356262,0.05861999839544296,0.000763299991376698
2024-01-12 11:00:00+00:00,0.053300000727176666,0.05857999995350838,0.0007628999883309007
2024-01-12 12:00:00+00:00,0.053300000727176666,0.058570001274347305,0.0007622999837622046
2024-01-12 13:00:00+00:00,0.05342499911785126,0.05869999900460243,0.000764199998229742
2024-01-12 14:00:00+00:00,0.05352500081062317,0.05868000164628029,0.0007643999997526407
2024-01-12 15:00:00+00:00,0.05350000038743019,0.05874999985098839,0.0007651000050827861
2024-01-12 16:00:00+00:00,0.05335000157356262,0.058720000088214874,
2024-01-12 17:00:00+00:00,0.05327500030398369,0.0587100014090538,
2024-01-12 18:00:00+00:00,0.053325001150369644,0.058720000088214874,
2024-01-12 19:00:00+00:00,0.05324999988079071,0.05866000056266785,
2024-01-12 20:00:00+00:00,0.053325001150369644,0.05868000164628029,
2024-01-12 21:00:00+00:00,0.05327500030398369,0.05869999900460243,
2024-01-14 23:00:00+00:00,0.05327500030398369,0.05866000056266785,
2024-01-15 00:00:00+00:00,0.053325001150369644,0.05866000056266785,
2024-01-15 01:00:00+00:00,0.053300000727176666,0.05866999924182892,0.0007592000183649361
2024-01-15 02:00:00+00:00,0.05335000157356262,0.05869000032544136,0.0007605000282637775
2024-01-15 03:00:00+00:00,,0.0587100014090538,
2024-01-15 04:00:00+00:00,,0.058720000088214874,
2024-01-16 05:00:00+00:00,0.052925001829862595,0.058469999581575394,
2024-01-16 06:00:00+00:00,0.052925001829862595,0.058479998260736465,0.0007527000270783901
2024-01-16 07:00:00+00:00,0.05282500013709068,0.058410000056028366,
2024-01-16 08:00:00+00:00,0.05270000174641609,0.05826999992132187,
2024-01-16 09:00:00+00:00,0.05270000174641609,0.05810999870300293,0.0007502000080421567
2024-01-16 10:00:00+00:00,0.05262500047683716,0.05810999870300293,
2024-01-16 11:00:00+00:00,0.05262500047683716,0.05810000002384186,
2024-01-16 12:00:00+00:00,0.052675001323223114,0.058090001344680786,
2024-01-16 13:00:00+00:00,0.052650000900030136,0.05796999856829643,
2024-01-16 14:00:00+00:00,0.0525749996304512,0.05778000131249428,0.000748799997381866
2024-01-16 15:00:00+00:00,0.05245000123977661,0.05764999985694885,
2024-01-16 16:00:00+00:00,0.052549999207258224,0.057679999619722366,
2024-01-16 17:00:00+00:00,0.052400000393390656,0.05756000056862831,
2024-01-16 18:00:00+00:00,0.05242500081658363,0.05753999948501587,
2024-01-16 19:00:00+00:00,0.05242500081658363,0.05753999948501587,
2024-01-16 20:00:00+00:00,0.052400000393390656,0.05747999995946884,
2024-01-16 21:00:00+00:00,0.05242500081658363,0.05747999995946884,
2024-01-16 23:00:00+00:00,0.05245000123977661,0.057500001043081284,
2024-01-17 00:00:00+00:00,0.05245000123977661,0.057429999113082886,
2024-01-17 01:00:00+00:00,0.05247500166296959,0.05739999935030937,
2024-01-17 02:00:00+00:00,0.05245000123977661,0.05737999826669693,0.0007459999760612845
2024-01-17 03:00:00+00:00,0.052299998700618744,0.05730000138282776,
2024-01-17 04:00:00+00:00,0.05232499912381172,0.05733000114560127,
2024-01-17 05:00:00+00:00,0.052299998700618744,0.05728000029921532,
2024-01-17 06:00:00+00:00,0.052299998700618744,0.05719999969005585,
2024-01-17 07:00:00+00:00,0.05225000157952309,0.05722999945282936,
2024-01-17 08:00:00+00:00,0.05207499861717224,0.057020001113414764,
2024-01-17 09:00:00+00:00,0.05217500030994415,0.057179998606443405,
2024-01-17 10:00:00+00:00,0.05217500030994415,0.05713000148534775,0.0007450000266544521
2024-01-17 11:00:00+00:00,0.05222500115633011,0.05714999884366989,
2024-01-17 12:00:00+00:00,0.05222500115633011,0.05722999945282936,
2024-01-17 13:00:00+00:00,0.05207499861717224,0.057100001722574234,0.0007433000137098134
2024-01-17 14:00:00+00:00,0.051899999380111694,0.057020001113414764,
2024-01-17 15:00:00+00:00,0.051899999380111694,0.05708000063896179,
2024-01-17 16:00:00+00:00,0.052025001496076584,0.05731000006198883,
2024-01-17 17:00:00+00:00,0.05217500030994415,0.05728000029921532,0.0007430000114254653
2024-01-17 18:00:00+00:00,0.052149999886751175,0.057349998503923416,0.0007400999893434346
2024-01-17 19:00:00+00:00,0.05220000073313713,0.057440001517534256,
2024-01-17 20:00:00+00:00,0.05225000157952309,0.057440001517534256,
2024-01-17 21:00:00+00:00,0.05222500115633011,0.05753999948501587,
2024-01-17 23:00:00+00:00,0.05222500115633011,0.05753999948501587,
2024-01-18 00:00:00+00:00,0.052274998277425766,0.05758000165224075,
2024-01-18 01:00:00+00:00,0.05232499912381172,0.057590000331401825,0.0007477999897673726
2024-01-18 02:00:00+00:00,0.052299998700618744,0.05754999816417694,0.0007455999730154872
2024-01-18 03:00:00+00:00,0.052299998700618744,0.05756999924778938,0.0007460999768227339
2024-01-18 04:00:00+00:00,,0.05756000056862831,
2024-01-18 05:00:00+00:00,0.052299998700618744,0.057590000331401825,0.0007456999737769365
2024-01-18 06:00:00+00:00,0.05237499997019768,0.057679999619722366,0.0007478999905288219
2024-01-18 07:00:00+00:00,0.05237499997019768,0.05762000009417534,
2024-01-18 08:00:00+00:00,0.052274998277425766,0.05754999816417694,
2024-01-18 09:00:00+00:00,0.052549999207258224,0.057670000940561295,
2024-01-18 10:00:00+00:00,0.0525749996304512,0.057679999619722366,
2024-01-18 11:00:00+00:00,0.052650000900030136,0.05770000070333481,
2024-01-18 12:00:00+00:00,0.052549999207258224,0.05762000009417534,
2024-01-18 13:00:00+00:00,0.052274998277425766,0.05745000019669533,
2024-01-18 14:00:00+00:00,0.05245000123977661,0.05754999816417694,
2024-01-18 15:00:00+00:00,0.05249999836087227,0.057590000331401825,
2024-01-18 16:00:00+00:00,0.0525749996304512,0.05754999816417694,
2024-01-18 17:00:00+00:00,0.05245000123977661,0.0575999990105629,
2024-01-18 18:00:00+00:00,0.05252499878406525,0.05762999877333641,
2024-01-18 19:00:00+00:00,0.05247500166296959,0.05762999877333641,
2024-01-18 20:00:00+00:00,0.05247500166296959,0.05762000009417534,
2024-01-18 21:00:00+00:00,0.05249999836087227,0.057659998536109924,
2024-01-18 23:00:00+00:00,0.05249999836087227,0.057679999619722366,
2024-01-19 00:00:00+00:00,,0.05768999829888344,
2024-01-19 01:00:00+00:00,0.05262500047683716,0.057670000940561295,
2024-01-19 02:00:00+00:00,0.052650000900030136,0.05770000070333481,
2024-01-19 03:00:00+00:00,,0.05768999829888344,
2024-01-19 04:00:00+00:00,,0.057679999619722366,
2024-01-19 05:00:00+00:00,0.05249999836087227,0.05764000117778778,0.0007489999989047647
2024-01-19 06:00:00+00:00,0.05247500166296959,0.057679999619722366,
2024-01-19 07:00:00+00:00,0.052549999207258224,0.057679999619722366,
2024-01-19 08:00:00+00:00,0.052400000393390656,0.05768999829888344,
2024-01-19 09:00:00+00:00,0.05242500081658363,0.057739999145269394,0.000750600011087954
2024-01-19 10:00:00+00:00,0.05247500166296959,0.05778000131249428,
2024-01-19 11:00:00+00:00,0.052400000393390656,0.05778000131249428,
2024-01-19 12:00:00+00:00,0.0523499995470047,0.057829998433589935,
2024-01-19 13:00:00+00:00,0.052274998277425766,0.057819999754428864,0.0007514000171795487
2024-01-19 14:00:00+00:00,0.05225000157952309,0.05776999890804291,
2024-01-19 15:00:00+00:00,0.052299998700618744,0.057829998433589935,0.0007485999958589673
2024-01-19 16:00:00+00:00,0.052299998700618744,0.05784999951720238,
2024-01-19 17:00:00+00:00,0.05232499912381172,0.057920001447200775,
2024-01-19 18:00:00+00:00,0.052299998700618744,0.05793000012636185,0.0007496000034734607
2024-01-19 19:00:00+00:00,0.05225000157952309,0.057909999042749405,
2024-01-19 20:00:00+00:00,0.052299998700618744,0.05793999880552292,
2024-01-19 21:00:00+00:00,0.05225000157952309,0.05793000012636185,
2024-01-21 23:00:00+00:00,0.0523499995470047,0.05793999880552292,
2024-01-22 00:00:00+00:00,0.052299998700618744,0.05796999856829643,
2024-01-22 01:00:00+00:00,0.052274998277425766,0.05795999988913536,
2024-01-22 02:00:00+00:00,0.052274998277425766,0.057989999651908875,
2024-01-22 03:00:00+00:00,0.05222500115633011,0.0579800009727478,
2024-01-22 04:00:00+00:00,0.05225000157952309,0.05795999988913536,
2024-01-22 05:00:00+00:00,0.05222500115633011,0.05795000120997429,
2024-01-22 06:00:00+00:00,0.05220000073313713,0.05793999880552292,
2024-01-22 07:00:00+00:00,0.05204999819397926,0.057920001447200775,
2024-01-22 08:00:00+00:00,0.051874998956918716,0.057920001447200775,
2024-01-22 09:00:00+00:00,0.051899999380111694,0.05795000120997429,
2024-01-22 10:00:00+00:00,0.052000001072883606,0.05796999856829643,
2024-01-22 11:00:00+00:00,0.05204999819397926,0.058010000735521317,0.0007474999874830246
2024-01-22 12:00:00+00:00,0.051899999380111694,0.05804000049829483,0.0007472999859601259
2024-01-22 13:00:00+00:00,0.05192499980330467,0.058010000735521317,0.0007479999912902713
2024-01-22 14:00:00+00:00,0.05195000022649765,0.05801999941468239,
2024-01-22 15:00:00+00:00,0.051874998956918716,0.05779999867081642,
2024-01-22 16:00:00+00:00,0.05184999853372574,0.05778999999165535,
2024-01-22 17:00:00+00:00,0.051874998956918716,0.05778000131249428,0.0007485999958589673
2024-01-22 18:00:00+00:00,0.05180000141263008,0.057659998536109924,
2024-01-22 19:00:00+00:00,0.05180000141263008,0.057659998536109924,
2024-01-22 20:00:00+00:00,0.0517750009894371,0.057679999619722366,
2024-01-22 21:00:00+00:00,0.05180000141263008,0.05764999985694885,
2024-01-22 23:00:00+00:00,,0.05762999877333641,
2024-01-23 00:00:00+00:00,0.05184999853372574,0.057659998536109924,
2024-01-23 01:00:00+00:00,0.051899999380111694,0.057659998536109924,
2024-01-23 02:00:00+00:00,0.052000001072883606,0.05762000009417534,
2024-01-23 03:00:00+00:00,0.05197500064969063,0.05764000117778778,
2024-01-23 04:00:00+00:00,0.052025001496076584,0.057659998536109924,
2024-01-23 05:00:00+00:00,0.05209999904036522,0.057679999619722366,
2024-01-23 06:00:00+00:00,0.05217500030994415,0.05773000046610832,
2024-01-23 07:00:00+00:00,0.05220000073313713,0.057739999145269394,
2024-01-23 08:00:00+00:00,0.05209999904036522,0.05754999816417694,
2024-01-23 09:00:00+00:00,0.05209999904036522,0.057440001517534256,0.0007493000011891127
2024-01-23 10:00:00+00:00,0.05197500064969063,0.057270001620054245,
2024-01-23 11:00:00+00:00,0.052025001496076584,0.0573199987411499,
2024-01-23 12:00:00+00:00,0.052274998277425766,0.05747999995946884,
2024-01-23 13:00:00+00:00,0.0523499995470047,0.057360000908374786,0.0007504000095650554
2024-01-23 14:00:00+00:00,0.05225000157952309,0.0572500005364418,
2024-01-23 15:00:00+00:00,0.05222500115633011,0.05708000063896179,0.0007492000004276633
2024-01-23 16:00:00+00:00,0.05220000073313713,0.057089999318122864,0.000749099999666214
2024-01-23 17:00:00+00:00,0.05217500030994415,0.05708000063896179,0.0007479999912902713
2024-01-23 18:00:00+00:00,0.05222500115633011,0.057179998606443405,
2024-01-23 19:00:00+00:00,0.05222500115633011,0.05722000077366829,
2024-01-23 20:00:00+00:00,0.052274998277425766,0.05719999969005585,
2024-01-23 21:00:00+00:00,0.05225000157952309,0.0572500005364418,
2024-01-23 23:00:00+00:00,0.05222500115633011,0.0572500005364418,
2024-01-24 00:00:00+00:00,0.052274998277425766,0.057259999215602875,
2024-01-24 01:00:00+00:00,0.05225000157952309,0.0572500005364418,
2024-01-24 02:00:00+00:00,,0.057270001620054245,
2024-01-24 03:00:00+00:00,,0.05728999897837639,
2024-01-24 04:00:00+00:00,,0.05730000138282776,
2024-01-24 05:00:00+00:00,0.05232499912381172,0.05733000114560127,
2024-01-24 06:00:00+00:00,0.052400000393390656,0.057349998503923416,
2024-01-24 07:00:00+00:00,0.05260000005364418,0.057429999113082886,
2024-01-24 08:00:00+00:00,0.052675001323223114,0.057500001043081284,
2024-01-24 09:00:00+00:00,0.05282500013709068,0.0575999990105629,0.0007524000247940421
2024-01-24 10:00:00+00:00,0.05274999886751175,0.05751999840140343,
2024-01-24 11:00:00+00:00,0.05282500013709068,0.05756999924778938,
2024-01-24 12:00:00+00:00,0.05277499929070473,0.05758000165224075,0.0007504000095650554
2024-01-24 13:00:00+00:00,0.05297499895095825,0.057679999619722366,0.0007532999734394252
2024-01-24 14:00:00+00:00,0.05272499844431877,0.057659998536109924,0.0007529999711550772
2024-01-24 15:00:00+00:00,0.05272499844431877,0.057760000228881836,0.0007528000278398395
2024-01-24 16:00:00+00:00,0.052650000900030136,0.057739999145269394,
2024-01-24 17:00:00+00:00,0.05282500013709068,0.05776999890804291,
2024-01-24 18:00:00+00:00,0.05270000174641609,0.057670000940561295,
