Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,ADBE,INTC,CSCO
2024-01-04 19:30:00+00:00,181.94009399414062,368.32000732421875,136.99000549316406,145.39500427246094,346.9200134277344,48.19586944580078,239.860107421875,568.010009765625,46.97999954223633,50.3047981262207
2024-01-04 20:30:00+00:00,181.9199981689453,367.95001220703125,136.38999938964844,144.57000732421875,347.0899963378906,47.99399948120117,237.9600067138672,567.030029296875,46.849998474121094,50.09000015258789
2024-01-05 14:30:00+00:00,182.07000732421875,371.3992919921875,136.5399932861328,146.297607421875,351.70001220703125,48.95199966430664,239.1967010498047,567.1099853515625,47.69499969482422,50.220001220703125
2024-01-05 15:30:00+00:00,182.0876007080078,370.7699890136719,135.9149932861328,145.6699981689453,351.9800109863281,49.38750076293945,238.44500732421875,566.8400268554688,47.359100341796875,50.220001220703125
2024-01-05 16:30:00+00:00,181.36500549316406,368.9200134277344,135.58999633789062,145.11000061035156,350.9700012207031,49.04125213623047,236.61000061035156,566.0750122070312,46.964298248291016,50.04999923706055
2024-01-05 17:30:00+00:00,181.74000549316406,369.0,135.8800048828125,145.45730590820312,351.1986999511719,49.15599822998047,237.81419372558594,567.0150146484375,47.0984001159668,50.060001373291016
2024-01-05 18:30:00+00:00,181.1199951171875,368.3800048828125,135.74000549316406,145.5850067138672,351.95001220703125,49.209938049316406,238.2899932861328,566.7899780273438,46.94499969482422,50.185001373291016
2024-01-05 19:30:00+00:00,180.27999877929688,367.0,135.30999755859375,145.0399932861328,350.0150146484375,48.868499755859375,236.9600067138672,563.9099731445312,46.7400016784668,50.064998626708984
2024-01-05 20:30:00+00:00,181.1699981689453,367.7200012207031,135.72999572753906,145.25999450683594,351.95001220703125,49.09000015258789,237.43099975585938,564.4400024414062,46.869998931884766,50.099998474121094
2024-01-08 14:30:00+00:00,183.80999755859375,370.1055908203125,136.8800048828125,147.74000549316406,353.4549865722656,51.32600021362305,236.9499969482422,574.4299926757812,48.32500076293945,50.23310089111328
2024-01-08 15:30:00+00:00,183.2449951171875,370.1400146484375,137.38999938964844,147.3800048828125,353.9849853515625,51.28200149536133,238.27499389648438,574.0850219726562,48.25,50.27000045776367
2024-01-08 16:30:00+00:00,183.99009704589844,371.1099853515625,137.87339782714844,147.389892578125,354.8965148925781,51.18626022338867,239.20950317382812,575.4000244140625,48.54629898071289,50.310001373291016
2024-01-08 17:30:00+00:00,184.11500549316406,371.747314453125,138.10000610351562,147.7899932861328,355.860107421875,51.512001037597656,238.92999267578125,575.5800170898438,48.505001068115234,50.32500076293945
2024-01-08 18:30:00+00:00,184.83250427246094,373.760009765625,138.50999450683594,148.69000244140625,355.87548828125,51.7400016784668,239.79989624023438,576.4299926757812,48.474998474121094,50.345001220703125
2024-01-08 19:30:00+00:00,185.22000122070312,374.2950134277344,138.68760681152344,149.00990295410156,357.6300048828125,51.8703498840332,240.73800659179688,580.405029296875,48.19620132446289,50.459999084472656
2024-01-08 20:30:00+00:00,185.5500030517578,374.6700134277344,138.83999633789062,149.11000061035156,358.6499938964844,52.25499725341797,240.3800048828125,580.3599853515625,48.435001373291016,50.45000076293945
2024-01-09 14:30:00+00:00,183.52499389648438,371.73388671875,139.7113037109375,149.7949981689453,358.3699951171875,52.4736328125,232.3249969482422,583.2650146484375,47.97999954223633,49.70000076293945
2024-01-09 15:30:00+00:00,184.22999572753906,374.32000732421875,140.41000366210938,150.77000427246094,358.55999755859375,52.8599967956543,234.29519653320312,586.739990234375,48.06999969482422,49.77000045776367
2024-01-09 16:30:00+00:00,184.44000244140625,375.2764892578125,141.2899932861328,151.22000122070312,359.3699951171875,53.42158126831055,234.9199981689453,586.739990234375,48.38999938964844,49.790000915527344
2024-01-09 17:30:00+00:00,184.39999389648438,375.1509094238281,141.15499877929688,151.39999389648438,358.7349853515625,53.87080001831055,234.15460205078125,587.1749877929688,48.34000015258789,49.66999816894531
2024-01-09 18:30:00+00:00,184.31500244140625,375.0177917480469,140.82000732421875,151.0800018310547,358.2099914550781,53.974998474121094,233.8988037109375,585.9299926757812,48.227500915527344,49.720001220703125
2024-01-09 19:30:00+00:00,184.77000427246094,375.1300048828125,140.77499389648438,151.13499450683594,358.19000244140625,53.5584716796875,234.81410217285156,585.5521850585938,48.21699905395508,49.8650016784668
2024-01-09 20:30:00+00:00,185.11000061035156,375.7799987792969,140.92999267578125,151.36000061035156,357.4200134277344,53.13100051879883,234.87969970703125,586.2100219726562,48.04999923706055,49.90999984741211
2024-01-10 14:30:00+00:00,184.5500030517578,380.9599914550781,141.47999572753906,152.7949981689453,366.6099853515625,54.14899444580078,233.02999877929688,586.3900146484375,47.310001373291016,49.99829864501953
2024-01-10 15:30:00+00:00,184.50999450683594,381.5,141.6750030517578,153.11000061035156,368.3599853515625,54.31049728393555,232.5930938720703,589.2100219726562,47.43000030517578,49.875
2024-01-10 16:30:00+00:00,184.27000427246094,381.9339904785156,141.9949951171875,153.63980102539062,370.95001220703125,54.19199752807617,232.6999969482422,590.0399780273438,47.52000045776367,49.89500045776367
2024-01-10 17:30:00+00:00,184.375,382.04998779296875,142.3800048828125,153.97000122070312,371.30999755859375,54.2130012512207,233.47860717773438,589.4600219726562,47.51499938964844,49.8849983215332
2024-01-10 18:30:00+00:00,185.625,383.010009765625,142.65499877929688,154.24029541015625,372.20001220703125,54.211997985839844,234.5399932861328,592.219970703125,47.70000076293945,50.23500061035156
2024-01-10 19:30:00+00:00,185.8249969482422,382.94000244140625,142.18499755859375,153.8249969482422,370.4320068359375,54.21149826049805,233.72999572753906,591.4400024414062,47.48109817504883,50.209999084472656
2024-01-10 20:30:00+00:00,186.13999938964844,382.7699890136719,142.25999450683594,153.72000122070312,370.4798889160156,54.349998474121094,233.88999938964844,591.219970703125,47.470001220703125,50.2400016784668
2024-01-11 14:30:00+00:00,184.3699951171875,385.6700134277344,143.1199951171875,154.72000122070312,368.6499938964844,54.51850128173828,227.95370483398438,591.3499755859375,47.160099029541016,50.375
2024-01-11 15:30:00+00:00,184.19000244140625,380.8399963378906,141.4949951171875,154.41000366210938,363.1181945800781,53.855010986328125,226.02000427246094,587.4500122070312,46.81549835205078,50.209999084472656
2024-01-11 16:30:00+00:00,184.0500030517578,380.739990234375,140.68499755859375,153.92999267578125,365.04998779296875,54.132598876953125,225.73809814453125,587.0,46.81999969482422,50.08000183105469
2024-01-11 17:30:00+00:00,184.65499877929688,383.3999938964844,141.39669799804688,154.78640747070312,367.8500061035156,54.93300247192383,226.64500427246094,592.6300048828125,47.15999984741211,50.17499923706055
2024-01-11 18:30:00+00:00,185.51499938964844,384.6600036621094,141.88999938964844,155.27499389648438,369.8700866699219,54.91899871826172,226.9398956298828,595.3800048828125,47.400001525878906,50.40999984741211
2024-01-11 19:30:00+00:00,185.3699951171875,384.42999267578125,141.89500427246094,155.13999938964844,370.1199951171875,54.87662887573242,228.25799560546875,596.010009765625,47.540000915527344,50.42499923706055
2024-01-11 20:30:00+00:00,185.5800018310547,384.5899963378906,142.0800018310547,155.1909942626953,369.7300109863281,54.82999801635742,227.3052978515625,597.489990234375,47.63999938964844,50.45000076293945
2024-01-12 14:30:00+00:00,185.7899932861328,385.8299865722656,142.50999450683594,154.90499877929688,374.9200134277344,54.737998962402344,221.6199951171875,595.969970703125,47.125,50.619998931884766
2024-01-12 15:30:00+00:00,185.875,387.8599853515625,142.9300994873047,155.07000732421875,376.2502136230469,54.69501876831055,221.8000946044922,596.239990234375,46.904998779296875,50.67499923706055
2024-01-12 16:30:00+00:00,185.6199951171875,386.79998779296875,142.8000030517578,154.45010375976562,373.7301025390625,54.6140022277832,218.6750030517578,594.510009765625,46.83000183105469,50.665000915527344
2024-01-12 17:30:00+00:00,185.79379272460938,387.75,143.0,154.97500610351562,374.6199951171875,54.63005828857422,219.27499389648438,596.8200073242188,47.064998626708984,50.50080108642578
2024-01-12 18:30:00+00:00,185.61000061035156,388.2699890136719,142.93499755859375,154.94500732421875,375.4049987792969,54.747772216796875,217.77999877929688,597.7319946289062,47.17499923706055,50.474998474121094
2024-01-12 19:30:00+00:00,185.51499938964844,387.6099853515625,142.76010131835938,154.34500122070312,374.1600036621094,54.6250114440918,218.52040100097656,595.8499755859375,47.11000061035156,50.40010070800781
2024-01-12 20:30:00+00:00,185.9199981689453,388.4100036621094,142.6300048828125,154.61000061035156,374.489990234375,54.70800018310547,218.82000732421875,596.5399780273438,47.095001220703125,50.33000183105469
2024-01-16 14:30:00+00:00,182.75999450683594,392.1199951171875,143.31500244140625,154.0050048828125,371.010009765625,56.05500030517578,222.9600067138672,594.35498046875,47.060001373291016,50.30500030517578
2024-01-16 15:30:00+00:00,183.9499969482422,391.6499938964844,142.75,153.0800018310547,369.864990234375,56.56928634643555,221.4261932373047,595.72998046875,46.880001068115234,50.459999084472656
2024-01-16 16:30:00+00:00,182.4149932861328,389.7799987792969,142.00999450683594,152.52999877929688,369.30999755859375,56.230987548828125,219.02999877929688,593.7100219726562,46.662601470947266,50.44499969482422
2024-01-16 17:30:00+00:00,182.73500061035156,389.010009765625,142.02499389648438,152.55999755859375,369.6549987792969,56.367042541503906,221.2017059326172,593.3203735351562,46.709999084472656,50.57500076293945
2024-01-16 18:30:00+00:00,182.45860290527344,388.6629943847656,141.67999267578125,152.35769653320312,369.1650085449219,56.185997009277344,220.05999755859375,592.47998046875,46.599998474121094,50.36000061035156
2024-01-16 19:30:00+00:00,183.1699981689453,389.4700012207031,141.99000549316406,152.86000061035156,369.2146911621094,56.105377197265625,219.6195068359375,594.8300170898438,46.96500015258789,50.38999938964844
2024-01-16 20:30:00+00:00,183.61000061035156,390.2699890136719,142.47000122070312,153.14999389648438,367.4309997558594,56.400001525878906,219.9987030029297,597.6799926757812,47.06999969482422,50.58000183105469
2024-01-17 14:30:00+00:00,181.6999969482422,387.010009765625,140.22999572753906,150.99009704589844,363.0,55.41599655151367,213.19000244140625,585.1699829101562,45.904998779296875,50.02989959716797
2024-01-17 15:30:00+00:00,181.80499267578125,389.2099914550781,140.91000366210938,151.60499572753906,366.3900146484375,55.888999938964844,213.33999633789062,590.1799926757812,46.05030059814453,50.08000183105469
2024-01-17 16:30:00+00:00,182.1199951171875,388.7200012207031,140.6300048828125,151.10800170898438,365.8800048828125,55.635498046875,214.0850067138672,591.4450073242188,45.9901008605957,50.040000915527344
2024-01-17 17:30:00+00:00,182.1199951171875,388.4299011230469,140.41000366210938,150.59759521484375,366.010009765625,55.61949920654297,212.8000946044922,592.260009765625,45.849998474121094,50.08000183105469
2024-01-17 18:30:00+00:00,182.5355987548828,388.07000732421875,140.88999938964844,150.77999877929688,365.739990234375,56.04362869262695,213.88999938964844,594.989990234375,45.875,50.189998626708984
2024-01-17 19:30:00+00:00,182.20550537109375,387.9049987792969,141.03500366210938,151.1750030517578,365.7300109863281,55.72150802612305,214.125,594.02001953125,45.88999938964844,50.185001373291016
2024-01-17 20:30:00+00:00,182.66000366210938,389.3999938964844,141.47000122070312,151.67999267578125,368.3800048828125,56.051002502441406,215.5399932861328,596.0700073242188,46.04999923706055,50.279998779296875
2024-01-18 14:30:00+00:00,187.45010375976562,392.20001220703125,142.47000122070312,152.78500366210938,373.8399963378906,57.17000198364258,214.3000030517578,589.239990234375,47.23500061035156,50.44609832763672
2024-01-18 15:30:00+00:00,188.77000427246094,392.6700134277344,143.94500732421875,153.44000244140625,376.1050109863281,57.52100372314453,211.97999572753906,594.8300170898438,47.2599983215332,50.55500030517578
2024-01-18 16:30:00+00:00,187.92999267578125,392.010009765625,143.21499633789062,152.97999572753906,374.9599914550781,57.01599884033203,210.63999938964844,590.7750244140625,46.88999938964844,50.630001068115234
2024-01-18 17:30:00+00:00,186.9250030517578,390.2699890136719,142.6999969482422,152.52000427246094,372.989990234375,56.28166961669922,209.27999877929688,586.5750122070312,46.23500061035156,50.55500030517578
2024-01-18 18:30:00+00:00,188.92449951171875,392.7099914550781,143.7467041015625,153.3699951171875,375.5133056640625,56.96799850463867,211.57000732421875,594.0,46.595001220703125,50.775001525878906
2024-01-18 19:30:00+00:00,188.95989990234375,392.8550109863281,143.6699981689453,153.55499267578125,375.6798095703125,56.944000244140625,211.60000610351562,594.5,46.810001373291016,50.749000549316406
2024-01-18 20:30:00+00:00,188.72999572753906,393.8399963378906,143.47000122070312,153.5399932861328,376.1099853515625,57.09821319580078,211.8000030517578,593.8200073242188,46.72999954223633,50.77000045776367
2024-01-19 14:30:00+00:00,189.94009399414062,394.9200134277344,145.1199951171875,153.1699981689453,380.95001220703125,57.89299774169922,210.02000427246094,593.9450073242188,47.0,51.17129898071289
2024-01-19 15:30:00+00:00,189.91000366210938,396.01690673828125,146.0749969482422,153.6750030517578,381.32000732421875,58.24199676513672,209.35060119628906,596.6400146484375,47.48500061035156,51.18000030517578
2024-01-19 16:30:00+00:00,190.31500244140625,395.4700012207031,145.6699981689453,154.27999877929688,381.1099853515625,58.8849983215332,209.29989624023438,597.9650268554688,47.8849983215332,51.1150016784668
2024-01-19 17:30:00+00:00,190.93499755859375,396.30499267578125,145.75,154.82000732421875,383.1499938964844,58.987998962402344,210.66000366210938,597.6400146484375,48.30500030517578,51.244998931884766
2024-01-19 18:30:00+00:00,191.47000122070312,396.2601013183594,145.81399536132812,155.05499267578125,383.58160400390625,58.97130584716797,211.5800018310547,605.3400268554688,48.665000915527344,51.290000915527344
2024-01-19 19:30:00+00:00,191.43499755859375,397.7434997558594,146.10000610351562,155.5850067138672,383.20001220703125,59.14600372314453,211.60009765625,609.4099731445312,48.359901428222656,51.29999923706055
2024-01-19 20:30:00+00:00,191.5800018310547,398.6600036621094,146.38999938964844,155.32000732421875,383.5199890136719,59.5,212.1699981689453,612.0,48.150001525878906,51.27000045776367
2024-01-22 14:30:00+00:00,194.75,393.9599914550781,147.1649932861328,154.55450439453125,385.2550048828125,59.251502990722656,212.71429443359375,611.2100219726562,48.029998779296875,51.72999954223633
2024-01-22 15:30:00+00:00,193.77999877929688,397.04998779296875,147.2100067138672,154.9499969482422,385.32000732421875,59.939537048339844,209.20010375976562,612.6900024414062,47.939998626708984,51.630001068115234
2024-01-22 16:30:00+00:00,193.66749572753906,396.739990234375,146.7100067138672,155.19000244140625,384.5799865722656,59.85900115966797,210.14500427246094,609.8400268554688,48.185001373291016,51.650001525878906
2024-01-22 17:30:00+00:00,193.75729370117188,395.8999938964844,146.60000610351562,154.67999267578125,382.4700012207031,59.76649856567383,207.8000030517578,605.5645141601562,48.025001525878906,51.45500183105469
2024-01-22 18:30:00+00:00,194.3800048828125,397.07000732421875,146.875,154.53500366210938,381.67999267578125,59.94350051879883,206.93499755859375,607.6900024414062,48.095001220703125,51.535701751708984
2024-01-22 19:30:00+00:00,193.9001007080078,397.2300109863281,146.7100067138672,154.84500122070312,382.70001220703125,59.9844970703125,209.41470336914062,608.1400146484375,48.3650016784668,51.51499938964844
2024-01-22 20:30:00+00:00,193.8699951171875,396.5,145.9600067138672,154.75,381.8399963378906,59.665000915527344,208.75,603.5,48.25,51.560001373291016
2024-01-23 14:30:00+00:00,194.19500732421875,395.4599914550781,146.94000244140625,154.93499755859375,387.2699890136719,59.42000198364258,211.25819396972656,597.8200073242188,47.80849838256836,51.53839874267578
2024-01-23 15:30:00+00:00,194.32000732421875,395.0461120605469,146.1999969482422,154.7100067138672,384.8800048828125,59.486000061035156,209.73500061035156,599.7000122070312,48.005001068115234,51.625
2024-01-23 16:30:00+00:00,194.6649932861328,395.6700134277344,146.3350067138672,154.21499633789062,385.3399963378906,59.487998962402344,208.77999877929688,599.1400146484375,48.349998474121094,51.71269989013672
2024-01-23 17:30:00+00:00,195.05499267578125,397.3599853515625,146.5919952392578,155.5399932861328,384.7250061035156,59.5724983215332,208.32000732421875,598.5,48.349998474121094,51.78499984741211
2024-01-23 18:30:00+00:00,194.73399353027344,397.2320861816406,146.51150512695312,155.57000732421875,383.2250061035156,59.37764358520508,208.6750030517578,596.4199829101562,48.41419982910156,51.70500183105469
2024-01-23 19:30:00+00:00,194.8350067138672,398.6000061035156,146.72000122070312,155.66000366210938,384.2550048828125,59.709999084472656,209.14999389648438,597.22998046875,48.71500015258789,51.75
2024-01-23 20:30:00+00:00,195.16000366210938,398.8900146484375,147.0500030517578,156.02000427246094,385.2449951171875,59.871002197265625,209.1300048828125,597.10498046875,48.8849983215332,51.779998779296875
2024-01-24 14:30:00+00:00,196.0,403.77508544921875,149.64999389648438,157.31500244140625,392.9700012207031,61.9043083190918,210.02999877929688,608.3300170898438,49.125,51.375
2024-01-24 15:30:00+00:00,195.39999389648438,403.3500061035156,148.99000549316406,157.49200439453125,391.9999084472656,61.63800048828125,211.0500030517578,607.8200073242188,49.40999984741211,51.22999954223633
2024-01-24 16:30:00+00:00,195.75,404.7699890136719,149.32000732421875,158.37559509277344,395.1600036621094,62.13750076293945,211.70750427246094,613.7899780273438,49.595001220703125,51.43000030517578
2024-01-24 17:30:00+00:00,195.65499877929688,405.4599914550781,149.44500732421875,157.89999389648438,395.0437927246094,62.659996032714844,210.83999633789062,614.1649780273438,49.19499969482422,51.510101318359375
2024-01-24 18:30:00+00:00,194.80999755859375,402.79998779296875,148.97999572753906,156.9698944091797,391.7300109863281,61.78850173950195,208.4499969482422,608.10498046875,48.95500183105469,51.415000915527344
2024-01-24 19:30:00+00:00,194.6566925048828,402.760009765625,148.72999572753906,157.02000427246094,391.29998779296875,61.22700119018555,207.11000061035156,606.1300048828125,48.82500076293945,51.30500030517578
2024-01-24 20:30:00+00:00,194.50999450683594,402.57000732421875,148.6999969482422,156.86000061035156,390.6700134277344,61.35700225830078,207.75999450683594,606.469970703125,49.0900993347168,51.310001373291016
2024-01-25 14:30:00+00:00,195.35499572753906,405.9599914550781,151.8249969482422,157.375,394.9324951171875,62.60041046142578,187.13999938964844,623.1599731445312,50.244998931884766,52.244998931884766
2024-01-25 15:30:00+00:00,195.83999633789062,406.4169921875,152.75999450683594,158.1699981689453,393.4750061035156,62.3900032043457,186.3699951171875,626.1099853515625,49.87990188598633,52.380001068115234
2024-01-25 16:30:00+00:00,195.74000549316406,405.4320068359375,152.16000366210938,157.92999267578125,392.6099853515625,61.92499923706055,180.92999267578125,623.6199951171875,49.809898376464844,52.40739822387695
2024-01-25 17:30:00+00:00,194.7100067138672,405.45001220703125,151.3800048828125,157.42999267578125,391.7550048828125,61.527503967285156,181.94000244140625,623.47998046875,49.30500030517578,52.32500076293945
2024-01-25 18:30:00+00:00,193.91110229492188,403.20001220703125,151.39500427246094,156.42999267578125,391.510009765625,61.2760009765625,181.5850067138672,619.9000244140625,49.150001525878906,52.25709915161133
2024-01-25 19:30:00+00:00,193.85350036621094,403.4700012207031,151.3300018310547,157.1999969482422,392.46978759765625,61.551002502441406,182.25079345703125,621.1199951171875,49.540000915527344,52.28499984741211
2024-01-25 20:30:00+00:00,194.19000244140625,405.0899963378906,151.91000366210938,157.77999877929688,393.17999267578125,61.64400100708008,182.55999755859375,622.8499755859375,49.599998474121094,52.349998474121094
2024-01-26 14:30:00+00:00,194.68499755859375,404.6400146484375,152.0,158.47000122070312,393.43499755859375,61.3830680847168,183.83999633789062,619.0700073242188,44.125,52.27000045776367
2024-01-26 15:30:00+00:00,194.38999938964844,405.3450012207031,152.0,159.30999755859375,396.25,61.374000549316406,184.03799438476562,620.4450073242188,44.38999938964844,52.32500076293945
2024-01-26 16:30:00+00:00,193.72000122070312,405.1199951171875,152.19000244140625,159.9600067138672,396.0244140625,61.29664993286133,184.10499572753906,618.4099731445312,43.91889953613281,52.40999984741211
2024-01-26 17:30:00+00:00,192.66000366210938,403.5299987792969,151.83999633789062,159.4149932861328,395.8699951171875,61.11124801635742,183.47999572753906,615.39501953125,43.54499816894531,52.255001068115234
2024-01-26 18:30:00+00:00,192.47509765625,403.1695861816406,151.72999572753906,158.80999755859375,395.94000244140625,61.007362365722656,182.2801055908203,615.02001953125,43.505001068115234,52.154998779296875
2024-01-26 19:30:00+00:00,192.4250030517578,403.510009765625,151.83999633789062,159.1790008544922,395.5249938964844,61.08599853515625,182.6300048828125,615.114990234375,43.654998779296875,52.185001373291016
2024-01-26 20:30:00+00:00,192.3699951171875,403.9100036621094,152.1699981689453,159.10000610351562,394.139892578125,61.029998779296875,183.2299041748047,613.9199829101562,43.630001068115234,52.130001068115234
2024-01-29 14:30:00+00:00,190.8699951171875,406.0199890136719,151.89999389648438,159.38499450683594,400.16119384765625,61.73834228515625,185.27999877929688,629.2050170898438,43.179901123046875,52.0
2024-01-29 15:30:00+00:00,190.69000244140625,406.92999267578125,152.11500549316406,159.08999633789062,399.28070068359375,61.464599609375,189.86500549316406,625.2882080078125,43.17499923706055,52.10499954223633
2024-01-29 16:30:00+00:00,191.02999877929688,407.1000061035156,152.22999572753906,160.3177032470703,399.75,61.6150016784668,187.67999267578125,627.260009765625,43.3849983215332,52.16999816894531
2024-01-29 17:30:00+00:00,191.25,407.17999267578125,152.61000061035156,160.5749969482422,400.0,61.60999298095703,187.42430114746094,627.510009765625,43.17499923706055,52.11000061035156
2024-01-29 18:30:00+00:00,191.53500366210938,408.0404968261719,152.73500061035156,160.12010192871094,400.3299865722656,61.935638427734375,189.0323028564453,629.5,43.20000076293945,52.102500915527344
2024-01-29 19:30:00+00:00,191.93499755859375,409.2561950683594,153.52450561523438,160.99000549316406,401.95001220703125,62.371253967285156,191.1999969482422,631.280029296875,43.689998626708984,52.32500076293945
2024-01-29 20:30:00+00:00,191.77999877929688,409.7200012207031,153.56500244140625,161.27499389648438,401.05999755859375,62.472999572753906,190.970703125,630.1699829101562,43.83000183105469,52.29999923706055
2024-01-30 14:30:00+00:00,189.9499969482422,410.3500061035156,153.0399932861328,160.81500244140625,405.6726989746094,63.271995544433594,194.79879760742188,626.1900024414062,43.22999954223633,52.060001373291016
2024-01-30 15:30:00+00:00,188.6531982421875,410.1400146484375,152.51829528808594,160.50689697265625,403.7850036621094,63.07899856567383,193.27110290527344,625.8549194335938,43.09000015258789,52.08000183105469
2024-01-30 16:30:00+00:00,188.41000366210938,407.4700012207031,151.625,158.77000427246094,400.3450012207031,62.8738899230957,191.64019775390625,622.1470947265625,43.21500015258789,52.154998779296875
2024-01-30 17:30:00+00:00,188.56399536132812,408.0199890136719,152.20010375976562,158.97500610351562,401.6300048828125,62.66699981689453,192.0850067138672,622.6099853515625,43.22999954223633,52.154998779296875
2024-01-30 18:30:00+00:00,187.84500122070312,408.0126953125,152.15499877929688,159.03399658203125,401.9621887207031,62.65095138549805,191.8531951904297,625.1699829101562,43.03499984741211,52.17169952392578
2024-01-30 19:30:00+00:00,188.07000732421875,408.7650146484375,152.02259826660156,159.09500122070312,401.7099914550781,62.92960739135742,191.97999572753906,627.7849731445312,43.04499816894531,52.1150016784668
2024-01-30 20:30:00+00:00,187.97999572753906,408.6000061035156,151.27000427246094,158.9499969482422,399.9100036621094,62.75300216674805,191.58999633789062,627.8300170898438,42.91999816894531,52.2400016784668
2024-01-31 14:30:00+00:00,185.01499938964844,402.8999938964844,142.0316925048828,156.85989379882812,393.1700134277344,61.22100067138672,188.72970581054688,616.3975219726562,42.5099983215332,50.60499954223633
2024-01-31 15:30:00+00:00,185.7198944091797,403.6400146484375,142.02499389648438,156.3300018310547,393.57000732421875,61.28900146484375,190.52999877929688,615.7849731445312,42.60499954223633,50.55500030517578
2024-01-31 16:30:00+00:00,186.08999633789062,402.1195068359375,141.14810180664062,156.50999450683594,395.9949951171875,61.652000427246094,190.83270263671875,617.1099853515625,42.63999938964844,50.44499969482422
2024-01-31 17:30:00+00:00,186.16000366210938,403.1731872558594,141.38999938964844,156.99000549316406,395.3500061035156,61.375999450683594,191.32850646972656,619.8400268554688,43.18000030517578,50.6150016784668
2024-01-31 18:30:00+00:00,185.6699981689453,401.2200012207031,141.4375,156.4499969482422,394.3599853515625,61.577064514160156,189.625,619.8150024414062,43.095001220703125,50.625
2024-01-31 19:30:00+00:00,185.52000427246094,400.4549865722656,140.75,156.02439880371094,392.69000244140625,61.7130012512207,189.20989990234375,620.1699829101562,43.19499969482422,50.26499938964844
