Date,BIIB,AMGN,GILD,VRTX,REGN,ILMN,BIO,QGEN,ARKG,XBI
2024-01-04 16:30:00+00:00,259.95001220703125,303.2749938964844,84.43000030517578,415.05999755859375,921.7999877929688,127.42218780517578,316.95001220703125,43.43000030517578,31.549999237060547,89.13999938964844
2024-01-04 17:30:00+00:00,260.3299865722656,302.20001220703125,84.44999694824219,416.5,923.8150024414062,127.18384552001953,315.6449890136719,43.349998474121094,31.68000030517578,89.70500183105469
2024-01-04 18:30:00+00:00,260.239990234375,303.57220458984375,84.73750305175781,416.260009765625,919.010009765625,127.59727478027344,314.1549987792969,43.5,31.75,89.87999725341797
2024-01-04 19:30:00+00:00,260.8999938964844,304.3699951171875,84.9000015258789,416.04998779296875,910.47998046875,128.47276306152344,316.2200012207031,43.66999816894531,31.760000228881836,89.66000366210938
2024-01-04 20:30:00+00:00,260.2799987792969,303.19000244140625,84.4800033569336,416.1499938964844,911.6900024414062,127.8501968383789,316.5299987792969,43.79949951171875,31.520000457763672,89.44999694824219
2024-01-05 14:30:00+00:00,258.6499938964844,301.7799987792969,84.12999725341797,416.3550109863281,916.7899780273438,129.5817108154297,317.45001220703125,43.89500045776367,31.549999237060547,88.97000122070312
2024-01-05 15:30:00+00:00,258.9750061035156,301.760009765625,84.2699966430664,416.8599853515625,920.469970703125,128.76458740234375,317.32000732421875,43.880001068115234,31.399999618530273,88.56999969482422
2024-01-05 16:30:00+00:00,257.8800048828125,299.92999267578125,83.87000274658203,415.8778076171875,917.5900268554688,127.84532928466797,315.3599853515625,43.8650016784668,31.344999313354492,88.30999755859375
2024-01-05 17:30:00+00:00,257.2300109863281,302.5400085449219,83.73999786376953,416.20001220703125,919.5700073242188,126.9649887084961,316.4200134277344,43.869998931884766,31.450000762939453,88.94850158691406
2024-01-05 18:30:00+00:00,258.0899963378906,302.9599914550781,83.67420196533203,415.885009765625,917.77001953125,127.29572296142578,317.7200012207031,44.0099983215332,31.600000381469727,89.09500122070312
2024-01-05 19:30:00+00:00,257.2749938964844,302.6099853515625,83.54000091552734,415.30999755859375,914.6900024414062,126.68286895751953,316.760009765625,43.98500061035156,31.549999237060547,89.16999816894531
2024-01-05 20:30:00+00:00,257.8800048828125,303.0,83.29499816894531,416.4100036621094,913.1699829101562,126.89688873291016,316.17999267578125,44.095001220703125,31.610000610351562,89.27999877929688
2024-01-08 14:30:00+00:00,252.17999267578125,303.8599853515625,82.74749755859375,414.17498779296875,890.69970703125,129.37742614746094,319.4599914550781,45.14500045776367,31.170000076293945,88.77999877929688
2024-01-08 15:30:00+00:00,252.1699981689453,304.3900146484375,83.12999725341797,413.4800109863281,886.5399780273438,130.73443603515625,320.25,45.165000915527344,31.510000228881836,89.28500366210938
2024-01-08 16:30:00+00:00,253.96499633789062,305.67999267578125,83.04000091552734,414.1199951171875,888.1900024414062,130.30642700195312,321.0899963378906,45.20000076293945,31.800100326538086,89.98999786376953
2024-01-08 17:30:00+00:00,257.42498779296875,307.3550109863281,83.1104965209961,414.29998779296875,890.3250122070312,129.97080993652344,321.5,45.10499954223633,31.93000030517578,91.65499877929688
2024-01-08 18:30:00+00:00,258.2200012207031,308.54998779296875,83.62000274658203,415.6449890136719,895.77001953125,131.22567749023438,321.82000732421875,45.10499954223633,32.08000183105469,92.30500030517578
2024-01-08 19:30:00+00:00,256.7900085449219,309.8500061035156,83.90989685058594,417.6700134277344,898.3350219726562,130.5836639404297,322.17999267578125,45.09000015258789,32.220001220703125,92.91000366210938
2024-01-08 20:30:00+00:00,257.9800109863281,310.8599853515625,83.98999786376953,419.2099914550781,902.1300048828125,129.97080993652344,322.1199951171875,45.2599983215332,32.22999954223633,93.43000030517578
2024-01-09 14:30:00+00:00,256.17498779296875,307.6499938964844,85.27999877929688,419.4700012207031,894.3463134765625,138.8424072265625,328.1700134277344,45.79999923706055,32.34000015258789,92.76000213623047
2024-01-09 15:30:00+00:00,256.1000061035156,307.5790100097656,85.3499984741211,419.2699890136719,893.5599975585938,139.79571533203125,328.82000732421875,45.63999938964844,32.650001525878906,93.33000183105469
2024-01-09 16:30:00+00:00,255.97999572753906,308.3800048828125,85.77839660644531,419.6600036621094,896.2089233398438,137.6070098876953,325.9100036621094,45.220001220703125,32.58000183105469,93.26499938964844
2024-01-09 17:30:00+00:00,254.61000061035156,306.6300048828125,85.61000061035156,419.0899963378906,893.3049926757812,137.69454956054688,325.4150085449219,45.0099983215332,32.529998779296875,93.2698974609375
2024-01-09 18:30:00+00:00,254.1199951171875,307.05999755859375,85.81990051269531,420.1199951171875,896.5819702148438,136.4688720703125,322.5400085449219,44.9900016784668,32.599998474121094,93.68000030517578
2024-01-09 19:30:00+00:00,254.9949951171875,308.1499938964844,86.07099914550781,420.9800109863281,900.4224853515625,136.4040985107422,319.6499938964844,45.0099983215332,32.70000076293945,94.12000274658203
2024-01-09 20:30:00+00:00,255.85000610351562,307.260009765625,86.05000305175781,421.010009765625,902.4199829101562,135.9241180419922,317.7799987792969,44.939998626708984,32.45000076293945,93.5999984741211
2024-01-10 14:30:00+00:00,253.0399932861328,305.70001220703125,83.94999694824219,420.82000732421875,902.1300048828125,135.35992431640625,314.8500061035156,44.62080001831055,31.934999465942383,92.69999694824219
2024-01-10 15:30:00+00:00,251.4499969482422,305.2300109863281,84.01000213623047,420.3299865722656,896.469970703125,136.87742614746094,316.2650146484375,44.744998931884766,32.119998931884766,92.37999725341797
2024-01-10 16:30:00+00:00,251.22000122070312,304.80999755859375,83.79000091552734,421.07000732421875,898.9400024414062,138.0836639404297,319.6824951171875,44.915000915527344,32.130001068115234,91.77999877929688
2024-01-10 17:30:00+00:00,252.25999450683594,305.8949890136719,83.87999725341797,422.6700134277344,901.030029296875,138.2490234375,319.25,44.94499969482422,32.11000061035156,91.93000030517578
2024-01-10 18:30:00+00:00,253.75999450683594,304.9649963378906,84.38500213623047,423.4590148925781,902.239990234375,138.60894775390625,320.19000244140625,44.9900016784668,32.209999084472656,92.41999816894531
2024-01-10 19:30:00+00:00,254.0579071044922,305.0849914550781,84.64199829101562,423.69000244140625,906.3049926757812,137.90855407714844,320.0849914550781,44.90999984741211,32.029998779296875,92.23999786376953
2024-01-10 20:30:00+00:00,254.2899932861328,304.54998779296875,84.5199966430664,423.7950134277344,905.9299926757812,136.81906127929688,320.760009765625,44.93000030517578,32.209999084472656,92.51000213623047
2024-01-11 14:30:00+00:00,247.5399932861328,302.1000061035156,84.5999984741211,426.0,914.5899047851562,134.8443603515625,318.760009765625,44.400001525878906,30.940000534057617,90.3499984741211
2024-01-11 15:30:00+00:00,248.1999969482422,300.989990234375,84.54000091552734,426.2550048828125,911.135009765625,135.39883422851562,319.70001220703125,44.5099983215332,30.690000534057617,89.62999725341797
2024-01-11 16:30:00+00:00,246.11000061035156,300.32000732421875,84.33499908447266,426.82501220703125,908.9299926757812,135.83657836914062,321.07000732421875,44.54999923706055,30.899999618530273,89.61000061035156
2024-01-11 17:30:00+00:00,246.13999938964844,302.04998779296875,84.58000183105469,428.42498779296875,911.719970703125,137.84046936035156,320.0,44.775001525878906,31.219999313354492,90.41000366210938
2024-01-11 18:30:00+00:00,246.02499389648438,302.8699951171875,85.0199966430664,430.760009765625,913.7860717773438,138.93968200683594,322.364990234375,44.880001068115234,31.40999984741211,90.75
2024-01-11 19:30:00+00:00,246.4199981689453,302.79998779296875,85.125,430.5199890136719,915.0750122070312,136.9990234375,321.7200012207031,44.845001220703125,31.104999542236328,90.6500015258789
2024-01-11 20:30:00+00:00,247.25,303.25,85.38999938964844,430.2300109863281,916.22998046875,137.25680541992188,320.9800109863281,44.810001373291016,31.0,90.4800033569336
2024-01-12 14:30:00+00:00,247.2928009033203,303.69000244140625,85.76000213623047,431.7699890136719,931.24560546875,134.0370635986328,322.3599853515625,45.029998779296875,31.065000534057617,91.13999938964844
2024-01-12 15:30:00+00:00,247.72000122070312,304.7799987792969,86.20500183105469,433.4599914550781,931.39501953125,134.74708557128906,322.80499267578125,45.0,31.170000076293945,90.87999725341797
2024-01-12 16:30:00+00:00,247.05999755859375,304.42999267578125,86.08000183105469,432.4049987792969,929.2100219726562,135.22508239746094,321.5350036621094,44.8849983215332,30.868999481201172,90.41010284423828
2024-01-12 17:30:00+00:00,247.87399291992188,305.385009765625,85.98500061035156,433.06500244140625,930.0,135.37937927246094,318.6700134277344,44.810001373291016,30.844999313354492,90.45999908447266
2024-01-12 18:30:00+00:00,248.22000122070312,305.3599853515625,86.1050033569336,433.25,930.8800048828125,135.05593872070312,318.1700134277344,44.83000183105469,30.75,90.58000183105469
2024-01-12 19:30:00+00:00,247.7899932861328,305.2200012207031,86.20999908447266,432.7900085449219,929.6099853515625,134.31906127929688,317.42999267578125,44.89500045776367,30.68000030517578,90.46499633789062
2024-01-12 20:30:00+00:00,248.14999389648438,306.510009765625,86.41000366210938,433.57000732421875,933.510009765625,134.2801513671875,318.57000732421875,44.93000030517578,30.65999984741211,90.38999938964844
2024-01-16 14:30:00+00:00,245.65499877929688,304.2550048828125,85.88500213623047,433.92999267578125,932.0900268554688,132.52432250976562,313.135009765625,44.529998779296875,29.770000457763672,88.98999786376953
2024-01-16 15:30:00+00:00,246.1300048828125,304.4150085449219,85.9800033569336,436.67999267578125,935.5599975585938,132.748046875,316.2300109863281,45.5,29.770000457763672,89.13999938964844
2024-01-16 16:30:00+00:00,244.4300994873047,302.7799987792969,85.69000244140625,435.510009765625,931.8900146484375,132.29086303710938,316.5299987792969,45.22999954223633,29.799999237060547,88.9000015258789
2024-01-16 17:30:00+00:00,244.64999389648438,303.2850036621094,85.73999786376953,436.8349914550781,932.7750244140625,132.11090087890625,316.69000244140625,45.14500045776367,29.90999984741211,89.19999694824219
2024-01-16 18:30:00+00:00,244.5500030517578,301.6400146484375,85.37999725341797,434.29998779296875,930.885009765625,131.24513244628906,315.4150085449219,44.94499969482422,29.709999084472656,88.55000305175781
2024-01-16 19:30:00+00:00,245.77999877929688,302.6099853515625,85.65499877929688,437.67999267578125,934.8099975585938,130.79766845703125,315.42999267578125,44.974998474121094,29.80500030517578,88.94999694824219
2024-01-16 20:30:00+00:00,246.30999755859375,303.4800109863281,86.01000213623047,437.489990234375,937.0,131.4688720703125,315.2099914550781,45.11000061035156,29.858999252319336,89.03500366210938
2024-01-17 14:30:00+00:00,245.35000610351562,302.9599914550781,86.23999786376953,437.1000061035156,940.7999877929688,128.5116729736328,310.635009765625,44.779998779296875,29.2450008392334,88.36000061035156
2024-01-17 15:30:00+00:00,245.7899932861328,303.2300109863281,86.45500183105469,437.2799987792969,941.0349731445312,128.8424072265625,309.1300048828125,44.880001068115234,28.989999771118164,88.0
2024-01-17 16:30:00+00:00,244.85000610351562,304.25,86.02999877929688,436.3999938964844,936.4500122070312,128.6770477294922,303.82501220703125,44.75,28.75,87.81990051269531
2024-01-17 17:30:00+00:00,244.34339904785156,302.9544982910156,85.98500061035156,434.17010498046875,924.864990234375,128.14202880859375,303.9599914550781,44.56999969482422,28.690000534057617,87.68000030517578
2024-01-17 18:30:00+00:00,245.125,302.5696105957031,86.04000091552734,434.0299987792969,923.0,128.3474578857422,304.7099914550781,44.564998626708984,28.610000610351562,87.88999938964844
2024-01-17 19:30:00+00:00,244.9149932861328,303.0799865722656,86.05999755859375,432.7799987792969,924.9500122070312,129.0542755126953,304.5,44.6150016784668,28.649999618530273,87.58999633789062
2024-01-17 20:30:00+00:00,245.3000030517578,304.0199890136719,86.48999786376953,433.760009765625,928.9099731445312,129.95135498046875,304.3699951171875,44.709999084472656,28.899999618530273,88.3499984741211
2024-01-18 14:30:00+00:00,243.5399932861328,300.614990234375,85.66500091552734,429.45001220703125,930.2349853515625,130.47665405273438,305.9049987792969,44.599998474121094,28.844999313354492,87.48999786376953
2024-01-18 15:30:00+00:00,244.6649932861328,301.7099914550781,85.80000305175781,429.135009765625,935.64501953125,130.16050720214844,304.6499938964844,44.599998474121094,28.69700050354004,87.22100067138672
2024-01-18 16:30:00+00:00,244.27000427246094,302.614990234375,85.80500030517578,429.1400146484375,936.02001953125,129.79086303710938,304.7760009765625,44.494998931884766,28.540000915527344,86.79000091552734
2024-01-18 17:30:00+00:00,246.0800018310547,303.6099853515625,85.92520141601562,430.80999755859375,936.0800170898438,128.9785919189453,304.6400146484375,44.470001220703125,28.312700271606445,86.16999816894531
2024-01-18 18:30:00+00:00,247.1071014404297,305.1935119628906,86.44499969482422,433.5050048828125,934.780029296875,130.7636260986328,305.0849914550781,44.6150016784668,28.530000686645508,86.59500122070312
2024-01-18 19:30:00+00:00,247.27000427246094,305.5899963378906,86.48500061035156,433.2200012207031,931.2550048828125,131.37159729003906,304.5400085449219,44.685001373291016,28.795000076293945,87.19999694824219
2024-01-18 20:30:00+00:00,247.0399932861328,304.54998779296875,86.44000244140625,433.1099853515625,930.0,130.65174865722656,304.1600036621094,44.650001525878906,28.739999771118164,87.02999877929688
2024-01-19 14:30:00+00:00,246.55999755859375,304.18499755859375,86.74500274658203,430.989990234375,931.635009765625,131.33755493164062,306.07501220703125,44.849998474121094,28.3799991607666,86.38999938964844
2024-01-19 15:30:00+00:00,248.3350067138672,306.69000244140625,86.94999694824219,434.9200134277344,933.7449951171875,130.98248291015625,305.2875061035156,44.915000915527344,28.469999313354492,86.81500244140625
2024-01-19 16:30:00+00:00,248.9324951171875,305.9798889160156,87.01000213623047,433.4750061035156,935.0,130.06809997558594,303.80999755859375,44.91999816894531,28.459999084472656,86.7249984741211
2024-01-19 17:30:00+00:00,249.24000549316406,306.7699890136719,87.25450134277344,433.5450134277344,933.7713012695312,131.42022705078125,305.2225036621094,45.095001220703125,28.719999313354492,87.12940216064453
2024-01-19 18:30:00+00:00,250.89999389648438,308.6449890136719,87.55999755859375,432.42498779296875,936.8800048828125,132.44163513183594,305.55999755859375,45.125,28.940000534057617,87.3499984741211
2024-01-19 19:30:00+00:00,250.07000732421875,307.92999267578125,87.58999633789062,434.04998779296875,934.27001953125,132.72373962402344,305.5199890136719,45.025001525878906,28.84000015258789,87.0199966430664
2024-01-19 20:30:00+00:00,249.9600067138672,307.7900085449219,87.31999969482422,435.05999755859375,933.3800048828125,132.23248291015625,306.6199951171875,45.1349983215332,28.860000610351562,87.08000183105469
2024-01-22 14:30:00+00:00,251.50999450683594,311.45001220703125,79.0199966430664,442.55999755859375,936.2000122070312,135.9916229248047,313.8699951171875,45.38999938964844,30.190000534057617,88.94000244140625
2024-01-22 15:30:00+00:00,248.78500366210938,308.125,78.61499786376953,441.625,937.2000122070312,134.7811279296875,311.239990234375,45.275001525878906,29.760000228881836,88.37000274658203
2024-01-22 16:30:00+00:00,248.57069396972656,307.94000244140625,77.94000244140625,441.0249938964844,937.8900146484375,135.03890991210938,313.2550048828125,45.09000015258789,29.709999084472656,88.06999969482422
2024-01-22 17:30:00+00:00,248.10000610351562,307.6549987792969,78.19159698486328,441.639892578125,937.8400268554688,134.05642700195312,312.5,44.81999969482422,29.492000579833984,87.73999786376953
2024-01-22 18:30:00+00:00,248.39500427246094,308.7099914550781,78.04499816894531,443.1199951171875,940.9450073242188,134.8249053955078,312.0,44.91999816894531,29.469999313354492,87.97000122070312
2024-01-22 19:30:00+00:00,247.92999267578125,308.6000061035156,77.67500305175781,440.7349853515625,940.4249877929688,135.02919006347656,313.44000244140625,44.98500061035156,29.8799991607666,88.81999969482422
2024-01-22 20:30:00+00:00,248.3699951171875,310.20001220703125,78.43000030517578,440.1499938964844,942.989990234375,135.11672973632812,313.1400146484375,44.84000015258789,29.81999969482422,89.01000213623047
2024-01-23 14:30:00+00:00,249.46499633789062,311.0173034667969,78.99500274658203,437.7900085449219,948.9749755859375,134.8929901123047,315.06500244140625,44.23500061035156,29.91029930114746,89.27999877929688
2024-01-23 15:30:00+00:00,248.71499633789062,309.5400085449219,79.4749984741211,437.6499938964844,945.885009765625,134.13424682617188,315.1499938964844,44.2599983215332,29.540000915527344,88.11000061035156
2024-01-23 16:30:00+00:00,250.8699951171875,309.7699890136719,79.51010131835938,438.5199890136719,946.5399780273438,134.81517028808594,314.30499267578125,44.130001068115234,29.530000686645508,88.0199966430664
2024-01-23 17:30:00+00:00,249.82000732421875,309.8450012207031,79.69999694824219,438.2900085449219,947.9299926757812,135.13851928710938,311.8550109863281,44.20000076293945,29.530000686645508,87.88999938964844
2024-01-23 18:30:00+00:00,250.43499755859375,309.7799987792969,79.73500061035156,439.6600036621094,947.2550048828125,135.39883422851562,312.57000732421875,44.224998474121094,29.684999465942383,88.53520202636719
2024-01-23 19:30:00+00:00,251.54319763183594,309.80999755859375,79.51010131835938,439.0,949.0,136.38131713867188,313.760009765625,44.459999084472656,29.988300323486328,89.0199966430664
2024-01-23 20:30:00+00:00,251.67999267578125,309.8299865722656,79.47000122070312,439.8299865722656,954.7899780273438,136.9163360595703,315.25,44.439998626708984,29.950000762939453,89.25
2024-01-24 14:30:00+00:00,248.6649932861328,307.4649963378906,78.51309967041016,427.80499267578125,948.8049926757812,137.0525360107422,317.1099853515625,44.45500183105469,29.809999465942383,89.05000305175781
2024-01-24 15:30:00+00:00,250.40499877929688,308.1300048828125,79.0,427.31988525390625,952.2000122070312,136.4785919189453,316.8999938964844,44.2599983215332,29.899999618530273,89.29000091552734
2024-01-24 16:30:00+00:00,249.7050018310547,307.7699890136719,78.78500366210938,428.3699951171875,950.8090209960938,136.78988647460938,315.93499755859375,44.165000915527344,29.670000076293945,88.63999938964844
2024-01-24 17:30:00+00:00,248.85000610351562,307.17999267578125,78.97000122070312,428.3500061035156,950.8300170898438,136.61964416503906,315.6700134277344,44.07500076293945,29.450000762939453,88.4000015258789
2024-01-24 18:30:00+00:00,248.52999877929688,306.5400085449219,79.00499725341797,427.1050109863281,950.9400024414062,137.37353515625,317.18499755859375,44.09000015258789,29.3799991607666,88.3395004272461
2024-01-24 19:30:00+00:00,248.5240936279297,306.56500244140625,79.25499725341797,426.625,947.5900268554688,137.11090087890625,315.92999267578125,43.994998931884766,29.274999618530273,87.92500305175781
2024-01-24 20:30:00+00:00,247.0399932861328,305.489990234375,79.52999877929688,427.489990234375,948.3300170898438,137.26654052734375,316.9100036621094,43.84000015258789,29.190000534057617,87.69999694824219
2024-01-25 14:30:00+00:00,248.36000061035156,307.239990234375,80.7300033569336,430.4549865722656,951.6099853515625,137.3005828857422,322.1300048828125,43.97999954223633,29.579999923706055,89.13999938964844
2024-01-25 15:30:00+00:00,246.17999267578125,306.79998779296875,80.01000213623047,430.1361999511719,948.5599975585938,137.11090087890625,319.68499755859375,43.91999816894531,29.549999237060547,88.91500091552734
2024-01-25 16:30:00+00:00,245.55499267578125,306.44000244140625,79.82630157470703,429.8999938964844,946.5800170898438,137.40272521972656,321.2349853515625,43.97999954223633,29.280000686645508,88.27999877929688
2024-01-25 17:30:00+00:00,246.5968017578125,308.0,79.875,429.3599853515625,946.5,137.74319458007812,323.1199951171875,44.13999938964844,29.459999084472656,88.30500030517578
2024-01-25 18:30:00+00:00,246.5800018310547,309.05999755859375,80.30500030517578,430.1499938964844,948.3300170898438,138.11770629882812,322.2200012207031,44.17499923706055,29.510000228881836,88.63999938964844
2024-01-25 19:30:00+00:00,246.23500061035156,308.9949951171875,80.3499984741211,429.79998779296875,949.280029296875,138.18093872070312,318.885009765625,44.064998626708984,29.399999618530273,88.2699966430664
2024-01-25 20:30:00+00:00,246.3699951171875,310.2300109863281,80.2300033569336,430.0400085449219,949.5399780273438,138.9494171142578,316.29998779296875,44.08000183105469,29.489999771118164,88.51000213623047
2024-01-26 14:30:00+00:00,245.25999450683594,310.6449890136719,79.73999786376953,430.2200012207031,946.4299926757812,139.49415588378906,332.82501220703125,44.400001525878906,29.65049934387207,88.44000244140625
2024-01-26 15:30:00+00:00,245.97500610351562,311.1199951171875,79.83000183105469,431.1361083984375,944.6900024414062,140.09727478027344,334.9200134277344,44.53499984741211,29.774999618530273,88.38999938964844
2024-01-26 16:30:00+00:00,246.0500030517578,311.5899963378906,79.94000244140625,431.0401916503906,947.8300170898438,138.8618621826172,335.44000244140625,44.47999954223633,29.700000762939453,88.55000305175781
2024-01-26 17:30:00+00:00,244.91000366210938,311.0050048828125,79.58000183105469,430.4800109863281,945.9949951171875,137.33462524414062,333.55499267578125,44.3650016784668,29.391000747680664,88.26000213623047
2024-01-26 18:30:00+00:00,245.37750244140625,311.57000732421875,79.65750122070312,431.0299987792969,946.280029296875,137.86964416503906,330.9725036621094,44.369998931884766,29.334999084472656,88.54499816894531
2024-01-26 19:30:00+00:00,245.18499755859375,311.5199890136719,79.70999908447266,430.2250061035156,942.7899780273438,137.1692657470703,328.1300048828125,44.18000030517578,28.950000762939453,87.98500061035156
2024-01-26 20:30:00+00:00,244.69000244140625,311.92999267578125,79.54000091552734,430.1700134277344,940.0399780273438,136.7996063232422,329.30999755859375,44.09000015258789,29.06999969482422,88.16999816894531
2024-01-29 14:30:00+00:00,244.44500732421875,311.7950134277344,79.52999877929688,430.0299987792969,950.2100219726562,140.07781982421875,328.7709045410156,43.779998779296875,29.579999923706055,88.71499633789062
2024-01-29 15:30:00+00:00,246.36500549316406,312.2799987792969,79.2699966430664,431.1000061035156,951.2249755859375,140.86090087890625,330.1600036621094,43.77000045776367,29.854999542236328,89.41999816894531
2024-01-29 16:30:00+00:00,245.9949951171875,311.69000244140625,79.38500213623047,431.8739929199219,948.093994140625,141.16537475585938,329.3699951171875,43.60749816894531,29.909000396728516,89.6500015258789
2024-01-29 17:30:00+00:00,246.51499938964844,311.3999938964844,79.21900177001953,431.6839904785156,947.0399780273438,141.1673126220703,328.7200012207031,43.65999984741211,29.959999084472656,89.83599853515625
2024-01-29 18:30:00+00:00,246.97999572753906,312.2099914550781,79.19999694824219,433.3999938964844,950.1400146484375,140.51556396484375,328.4949951171875,43.58000183105469,30.114999771118164,90.05999755859375
2024-01-29 19:30:00+00:00,248.2050018310547,312.9700012207031,79.0999984741211,434.6700134277344,953.1901245117188,142.62646484375,331.6499938964844,43.82500076293945,30.600000381469727,90.80999755859375
2024-01-29 20:30:00+00:00,247.5399932861328,313.6199951171875,79.11000061035156,435.989990234375,955.7899780273438,142.7626495361328,330.0400085449219,43.790000915527344,30.6299991607666,90.8499984741211
2024-01-30 14:30:00+00:00,244.5800018310547,311.5899963378906,78.07150268554688,434.1300048828125,947.2562866210938,142.21302795410156,330.8800048828125,43.70500183105469,29.774999618530273,89.19000244140625
2024-01-30 15:30:00+00:00,246.9199981689453,312.4200134277344,78.54499816894531,444.8450012207031,952.8400268554688,142.0525360107422,330.07000732421875,43.70000076293945,29.86750030517578,89.48999786376953
2024-01-30 16:30:00+00:00,247.19000244140625,312.7950134277344,78.54499816894531,443.114990234375,950.3049926757812,142.70428466796875,331.239990234375,43.599998474121094,29.559999465942383,88.66000366210938
2024-01-30 17:30:00+00:00,247.6699981689453,313.6650085449219,78.48999786376953,445.5899963378906,956.4299926757812,142.7821044921875,331.8500061035156,43.58000183105469,29.545000076293945,88.66999816894531
2024-01-30 18:30:00+00:00,247.02999877929688,313.760009765625,78.5999984741211,446.0,957.9199829101562,143.5214080810547,332.70001220703125,43.630001068115234,29.459299087524414,88.62999725341797
2024-01-30 19:30:00+00:00,247.03500366210938,313.9549865722656,78.56999969482422,447.3399963378906,957.8400268554688,143.6214141845703,331.6600036621094,43.595001220703125,29.5,88.82319641113281
2024-01-30 20:30:00+00:00,246.99000549316406,314.67999267578125,78.63999938964844,446.1000061035156,959.8099975585938,143.25875854492188,332.6000061035156,43.54999923706055,29.40999984741211,88.7699966430664
2024-01-31 14:30:00+00:00,250.88999938964844,314.493408203125,78.80000305175781,435.3500061035156,963.02001953125,141.78988647460938,331.1600036621094,43.86000061035156,29.450000762939453,89.12999725341797
2024-01-31 15:30:00+00:00,248.4199981689453,313.1000061035156,78.29070281982422,431.2799987792969,959.4749755859375,141.70233154296875,332.3699951171875,43.779998779296875,29.270000457763672,88.68000030517578
2024-01-31 16:30:00+00:00,249.2613983154297,314.32000732421875,78.45999908447266,432.93499755859375,958.3599853515625,141.9990234375,330.75,43.77000045776367,29.268999099731445,88.68499755859375
2024-01-31 17:30:00+00:00,248.85000610351562,314.05499267578125,78.21499633789062,432.1449890136719,956.6500244140625,141.9001922607422,329.3800048828125,43.75,29.325000762939453,88.81999969482422
2024-01-31 18:30:00+00:00,247.30999755859375,314.2049865722656,78.30500030517578,432.2900085449219,953.2349853515625,140.4374542236328,325.0799865722656,43.81999969482422,28.915000915527344,88.46800231933594
2024-01-31 19:30:00+00:00,247.24000549316406,314.0400085449219,78.1500015258789,431.6199951171875,945.9490966796875,139.73248291015625,323.2799987792969,43.66999816894531,28.809999465942383,88.08000183105469
