Date,SNOW,CRM,NOW,TEAM,ORCL,IBM,NET,PANW,CRWD,ZS
2024-01-03 19:30:00+00:00,183.93499755859375,252.47999572753906,675.905029296875,219.86000061035156,102.83000183105469,160.3699951171875,76.41999816894531,143.65499877929688,243.5399932861328,208.77000427246094
2024-01-03 20:30:00+00:00,184.1199951171875,251.99000549316406,675.2999877929688,220.0500030517578,102.47000122070312,160.1199951171875,76.38999938964844,143.22500610351562,244.3699951171875,210.2100067138672
2024-01-04 14:30:00+00:00,184.60499572753906,251.5500030517578,677.0,220.1376953125,102.62000274658203,161.50999450683594,77.02999877929688,142.60150146484375,246.1300048828125,210.57000732421875
2024-01-04 15:30:00+00:00,186.16000366210938,252.0,676.6799926757812,220.72000122070312,102.91000366210938,161.6300048828125,77.43000030517578,142.5800018310547,246.22999572753906,211.57000732421875
2024-01-04 16:30:00+00:00,185.61000061035156,252.08999633789062,675.7849731445312,219.94000244140625,102.87000274658203,161.56500244140625,77.72000122070312,142.8300018310547,245.88999938964844,211.41000366210938
2024-01-04 17:30:00+00:00,185.27999877929688,251.88999938964844,676.3519897460938,220.30999755859375,102.91500091552734,161.4949951171875,77.55999755859375,142.66000366210938,246.00999450683594,211.13999938964844
2024-01-04 18:30:00+00:00,184.81500244140625,251.4499969482422,673.72998046875,220.16000366210938,102.86000061035156,161.5,77.38999938964844,141.78500366210938,246.06480407714844,210.3800048828125
2024-01-04 19:30:00+00:00,185.32000732421875,251.6300048828125,673.4249877929688,223.63999938964844,102.84549713134766,161.38999938964844,77.53500366210938,141.9550018310547,245.77999877929688,210.8000030517578
2024-01-04 20:30:00+00:00,183.72000122070312,251.22999572753906,671.7000122070312,222.8300018310547,102.5999984741211,160.8699951171875,76.83000183105469,141.53500366210938,245.64999389648438,210.3300018310547
2024-01-05 14:30:00+00:00,190.0500030517578,252.99000549316406,678.7999267578125,229.39999389648438,103.41000366210938,160.3699951171875,77.31999969482422,141.9550018310547,247.3699951171875,211.64990234375
2024-01-05 15:30:00+00:00,190.16000366210938,252.13999938964844,677.364990234375,228.27999877929688,102.94999694824219,159.85060119628906,76.80999755859375,141.86749267578125,247.72000122070312,210.5825958251953
2024-01-05 16:30:00+00:00,189.60000610351562,250.88999938964844,676.4849853515625,227.6699981689453,102.7249984741211,159.3701934814453,76.80000305175781,141.27499389648438,248.08999633789062,210.89999389648438
2024-01-05 17:30:00+00:00,189.5749969482422,251.7899932861328,677.77001953125,226.75,102.94000244140625,159.27000427246094,76.62999725341797,141.2949981689453,248.3029022216797,210.14500427246094
2024-01-05 18:30:00+00:00,190.6999969482422,251.67999267578125,676.4400024414062,227.1699981689453,102.72000122070312,159.39999389648438,76.8499984741211,141.6001434326172,249.07000732421875,210.8000030517578
2024-01-05 19:30:00+00:00,189.61000061035156,250.5399932861328,674.02001953125,224.94000244140625,102.41999816894531,158.9499969482422,76.43000030517578,141.2449951171875,247.3000030517578,209.35000610351562
2024-01-05 20:30:00+00:00,189.14999389648438,251.2100067138672,675.739990234375,226.19000244140625,102.75,159.14500427246094,76.27999877929688,141.46499633789062,247.5,209.89999389648438
2024-01-08 14:30:00+00:00,195.77000427246094,257.8500061035156,693.5800170898438,234.97500610351562,103.69999694824219,159.50999450683594,78.41999816894531,144.51499938964844,258.82000732421875,217.17999267578125
2024-01-08 15:30:00+00:00,195.3000030517578,258.9700012207031,691.4550170898438,233.27499389648438,104.0,159.9499969482422,78.40499877929688,143.86000061035156,257.29998779296875,216.83999633789062
2024-01-08 16:30:00+00:00,195.7626953125,259.55999755859375,693.3800048828125,234.3249969482422,104.51000213623047,159.6300048828125,78.58000183105469,144.32000732421875,259.1700134277344,217.91000366210938
2024-01-08 17:30:00+00:00,195.72219848632812,259.17999267578125,693.4600219726562,235.28500366210938,104.43000030517578,160.0399932861328,79.05000305175781,145.2550048828125,261.17999267578125,219.1199951171875
2024-01-08 18:30:00+00:00,196.25999450683594,259.875,696.2899780273438,234.5749969482422,104.44000244140625,160.38999938964844,79.44999694824219,144.85000610351562,260.5950012207031,218.72999572753906
2024-01-08 19:30:00+00:00,196.5,260.659912109375,696.2949829101562,234.9499969482422,104.4000015258789,160.8800048828125,79.54499816894531,144.8975067138672,261.2699890136719,218.02999877929688
2024-01-08 20:30:00+00:00,196.35000610351562,260.9800109863281,696.25,235.60000610351562,104.66000366210938,161.14999389648438,79.66000366210938,144.75,261.2799987792969,217.9499969482422
2024-01-09 14:30:00+00:00,197.4199981689453,262.7200012207031,699.3599853515625,237.97610473632812,104.25,160.0399932861328,80.91000366210938,148.6437530517578,274.0,224.00999450683594
2024-01-09 15:30:00+00:00,196.69000244140625,262.6600036621094,699.0900268554688,236.5399932861328,103.87000274658203,160.1199951171875,80.58999633789062,148.5399932861328,273.92999267578125,224.83900451660156
2024-01-09 16:30:00+00:00,195.4499969482422,263.2200012207031,699.7949829101562,236.35000610351562,104.0,160.33999633789062,80.83999633789062,149.23500061035156,275.1449890136719,226.42999267578125
2024-01-09 17:30:00+00:00,195.57000732421875,262.3599853515625,699.2349853515625,236.25999450683594,103.4800033569336,159.89999389648438,81.22000122070312,149.65994262695312,276.0487060546875,226.58990478515625
2024-01-09 18:30:00+00:00,195.89999389648438,262.6625061035156,698.5900268554688,235.57000732421875,103.38999938964844,159.9949951171875,81.55000305175781,149.94500732421875,275.9200134277344,227.47999572753906
2024-01-09 19:30:00+00:00,196.69000244140625,261.67999267578125,698.0900268554688,234.9499969482422,103.48500061035156,160.22000122070312,81.30000305175781,149.53500366210938,273.8200988769531,225.9250030517578
2024-01-09 20:30:00+00:00,196.88999938964844,261.32000732421875,698.3599853515625,235.3800048828125,103.63999938964844,160.05999755859375,81.62999725341797,150.24000549316406,273.8599853515625,226.27000427246094
2024-01-10 14:30:00+00:00,196.35000610351562,265.2300109863281,704.4400024414062,240.28500366210938,103.69000244140625,160.43499755859375,81.55000305175781,154.69500732421875,279.1163024902344,226.14999389648438
2024-01-10 15:30:00+00:00,197.94500732421875,264.4599914550781,710.6900024414062,242.1649932861328,103.88999938964844,160.6999969482422,82.01000213623047,156.35499572753906,280.2325134277344,227.71060180664062
2024-01-10 16:30:00+00:00,198.82000732421875,263.2300109863281,709.8800048828125,244.22999572753906,103.5999984741211,160.39549255371094,81.91999816894531,156.30520629882812,280.372314453125,227.7301025390625
2024-01-10 17:30:00+00:00,199.17999267578125,262.80999755859375,712.72998046875,244.30499267578125,103.66500091552734,160.27999877929688,82.41999816894531,157.3800048828125,281.0199890136719,227.49000549316406
2024-01-10 18:30:00+00:00,199.89500427246094,264.5799865722656,715.0599975585938,243.72999572753906,103.87999725341797,160.77000427246094,82.66000366210938,157.47000122070312,281.5899963378906,226.5800018310547
2024-01-10 19:30:00+00:00,197.6999969482422,264.1300048828125,715.0700073242188,243.6999969482422,103.6500015258789,160.77999877929688,81.62999725341797,157.52464294433594,281.45001220703125,226.25
2024-01-10 20:30:00+00:00,197.3800048828125,264.0299987792969,714.0599975585938,244.28500366210938,103.91000366210938,161.22000122070312,80.93000030517578,158.0749969482422,282.010009765625,225.49000549316406
2024-01-11 14:30:00+00:00,198.80999755859375,266.93499755859375,724.760009765625,243.8000030517578,103.8499984741211,161.06500244140625,79.0,160.48704528808594,282.9949951171875,225.07000732421875
2024-01-11 15:30:00+00:00,196.97000122070312,268.1000061035156,720.989990234375,242.5500030517578,103.94999694824219,160.9199981689453,78.8499984741211,160.20985412597656,281.82000732421875,224.74000549316406
2024-01-11 16:30:00+00:00,197.41000366210938,267.0799865722656,720.969970703125,240.72000122070312,103.97000122070312,160.5800018310547,78.9800033569336,158.6815948486328,280.6700134277344,225.02499389648438
2024-01-11 17:30:00+00:00,198.38499450683594,269.0461120605469,723.5,242.7050018310547,104.29000091552734,161.02999877929688,80.6364974975586,160.7449951171875,283.5,227.69000244140625
2024-01-11 18:30:00+00:00,197.50990295410156,271.1400146484375,727.0750122070312,243.7100067138672,104.33000183105469,161.39999389648438,80.81999969482422,161.9824981689453,284.9100036621094,229.0449981689453
2024-01-11 19:30:00+00:00,196.1199951171875,272.79998779296875,726.4849853515625,242.30999755859375,104.70500183105469,161.67999267578125,80.80000305175781,161.6649932861328,284.8299865722656,229.60000610351562
2024-01-11 20:30:00+00:00,195.58999633789062,271.3800048828125,726.2100219726562,242.24000549316406,104.76000213623047,162.14999389648438,80.81999969482422,161.7550048828125,284.4100036621094,228.55999755859375
2024-01-12 14:30:00+00:00,192.89999389648438,271.489990234375,725.6599731445312,237.08999633789062,105.19000244140625,163.6300048828125,79.81999969482422,162.95750427246094,284.7699890136719,232.14999389648438
2024-01-12 15:30:00+00:00,193.05999755859375,272.7344055175781,727.5,237.85000610351562,105.66000366210938,163.83999633789062,80.04000091552734,162.82749938964844,284.3341064453125,231.26499938964844
2024-01-12 16:30:00+00:00,192.24000549316406,272.67999267578125,728.60498046875,236.85000610351562,105.44999694824219,164.13999938964844,79.33000183105469,163.08250427246094,283.75750732421875,230.57000732421875
2024-01-12 17:30:00+00:00,191.8800048828125,273.489990234375,729.2899780273438,238.0,106.08000183105469,164.6699981689453,79.61000061035156,162.76499938964844,282.8346862792969,230.68829345703125
2024-01-12 18:30:00+00:00,191.61000061035156,273.6650085449219,729.6300048828125,238.38999938964844,106.51499938964844,165.2100067138672,79.62000274658203,162.875,283.7099914550781,231.7677001953125
2024-01-12 19:30:00+00:00,191.5,273.0400085449219,728.8800048828125,237.3300018310547,106.19000244140625,165.40499877929688,79.56800079345703,162.8975067138672,283.75,230.77000427246094
2024-01-12 20:30:00+00:00,191.2899932861328,271.9200134277344,729.1799926757812,237.07000732421875,106.5999984741211,165.77999877929688,79.37000274658203,162.61000061035156,283.3399963378906,230.77999877929688
2024-01-16 14:30:00+00:00,190.55999755859375,270.5,732.7949829101562,243.07000732421875,106.06999969482422,166.55999755859375,79.00650024414062,165.47250366210938,286.18499755859375,231.6374969482422
2024-01-16 15:30:00+00:00,188.95880126953125,268.5899963378906,730.0750122070312,241.69000244140625,106.35279846191406,166.51499938964844,78.72000122070312,165.8699951171875,285.8399963378906,231.4199981689453
2024-01-16 16:30:00+00:00,188.5,270.510009765625,728.0349731445312,240.80999755859375,105.94000244140625,166.47000122070312,78.19999694824219,165.63999938964844,285.25,230.52000427246094
2024-01-16 17:30:00+00:00,187.6699981689453,270.2200012207031,728.239990234375,239.0500030517578,106.0199966430664,166.49000549316406,78.20999908447266,164.81500244140625,285.489990234375,231.17999267578125
2024-01-16 18:30:00+00:00,187.8300018310547,270.0199890136719,727.1300048828125,238.9499969482422,106.04499816894531,165.77000427246094,77.96499633789062,164.84750366210938,284.7099914550781,230.55889892578125
2024-01-16 19:30:00+00:00,187.375,269.739990234375,726.2449951171875,239.94000244140625,106.04499816894531,166.25,78.02999877929688,165.31625366210938,284.9825134277344,231.3000030517578
2024-01-16 20:30:00+00:00,187.97000122070312,269.05999755859375,727.5599975585938,240.52000427246094,106.55999755859375,166.92999267578125,78.45999908447266,165.94500732421875,286.25,232.13999938964844
2024-01-17 14:30:00+00:00,184.76800537109375,266.1400146484375,718.989990234375,233.6649932861328,105.83000183105469,167.22000122070312,76.2300033569336,162.49749755859375,274.0799865722656,222.7899932861328
2024-01-17 15:30:00+00:00,187.08999633789062,268.6600036621094,723.989990234375,236.1999969482422,106.56500244140625,167.52000427246094,77.12999725341797,164.3199462890625,275.5400085449219,224.9499969482422
2024-01-17 16:30:00+00:00,187.02000427246094,268.7900085449219,722.7667846679688,235.61000061035156,106.41000366210938,166.86000061035156,77.01499938964844,163.90499877929688,274.618408203125,222.94000244140625
2024-01-17 17:30:00+00:00,187.16400146484375,268.80999755859375,723.5449829101562,236.27499389648438,106.13999938964844,165.6199951171875,77.0250015258789,164.41000366210938,273.94000244140625,223.625
2024-01-17 18:30:00+00:00,187.24000549316406,269.6400146484375,726.719970703125,235.64500427246094,106.2300033569336,165.92999267578125,77.29000091552734,164.9250030517578,275.82879638671875,224.6199951171875
2024-01-17 19:30:00+00:00,187.6750030517578,270.55999755859375,725.780029296875,236.0,105.93000030517578,165.67999267578125,76.66999816894531,164.17999267578125,275.4786071777344,224.63999938964844
2024-01-17 20:30:00+00:00,188.1199951171875,271.6300048828125,727.4099731445312,236.86000061035156,106.4000015258789,166.07000732421875,77.02159881591797,165.02999877929688,276.2799987792969,225.27000427246094
2024-01-18 14:30:00+00:00,187.97999572753906,274.0199890136719,739.8800048828125,238.75,107.75,165.33999633789062,78.06600189208984,168.2050018310547,282.052490234375,226.82000732421875
2024-01-18 15:30:00+00:00,188.15499877929688,275.0199890136719,743.7100219726562,239.3074951171875,108.44999694824219,166.0500030517578,77.69000244140625,168.5500030517578,283.2200012207031,228.47000122070312
2024-01-18 16:30:00+00:00,185.50990295410156,273.6400146484375,740.760009765625,237.82000732421875,107.94999694824219,166.25999450683594,77.08000183105469,167.52749633789062,280.8500061035156,226.10000610351562
2024-01-18 17:30:00+00:00,184.55999755859375,272.7279968261719,739.6699829101562,237.30999755859375,107.93000030517578,166.02999877929688,76.79000091552734,166.4425048828125,280.3599853515625,226.17999267578125
2024-01-18 18:30:00+00:00,187.49000549316406,274.25,745.3547973632812,239.85000610351562,108.53500366210938,166.7100067138672,77.45999908447266,167.6999969482422,283.0400085449219,227.3300018310547
2024-01-18 19:30:00+00:00,187.59500122070312,274.489990234375,746.7000122070312,239.34500122070312,108.61009979248047,166.83999633789062,78.23999786376953,167.55859375,283.3299865722656,227.9550018310547
2024-01-18 20:30:00+00:00,186.57000732421875,274.45001220703125,746.0599975585938,239.5800018310547,108.66999816894531,166.80999755859375,77.95999908447266,167.94500732421875,283.29998779296875,227.91000366210938
2024-01-19 14:30:00+00:00,188.02000427246094,276.9599914550781,747.8419189453125,239.6199951171875,109.55000305175781,170.27000427246094,79.26000213623047,168.21499633789062,286.0,228.69000244140625
2024-01-19 15:30:00+00:00,188.02000427246094,277.8800048828125,748.9949951171875,240.0,109.5199966430664,170.35000610351562,78.72000122070312,168.22000122070312,285.3078918457031,228.3699951171875
2024-01-19 16:30:00+00:00,187.79139709472656,278.1600036621094,748.7100219726562,238.72000122070312,109.51170349121094,169.8800048828125,78.30000305175781,167.20750427246094,284.6650085449219,227.7899932861328
2024-01-19 17:30:00+00:00,189.27969360351562,279.6199951171875,749.0700073242188,240.0500030517578,109.91000366210938,170.77999877929688,79.22000122070312,167.7324981689453,286.17010498046875,228.50999450683594
2024-01-19 18:30:00+00:00,190.76499938964844,280.7349853515625,750.9199829101562,242.6300048828125,109.59500122070312,171.16600036621094,80.53309631347656,168.37249755859375,288.5199890136719,229.98609924316406
2024-01-19 19:30:00+00:00,192.6699981689453,281.2449951171875,750.35498046875,242.81900024414062,109.80500030517578,171.42999267578125,80.84100341796875,168.32000732421875,289.7099914550781,230.32000732421875
2024-01-19 20:30:00+00:00,193.1199951171875,281.05999755859375,749.780029296875,242.9199981689453,109.69000244140625,171.50999450683594,81.36000061035156,168.8699951171875,290.6000061035156,231.3000030517578
2024-01-22 14:30:00+00:00,199.80999755859375,282.42999267578125,755.739990234375,251.42250061035156,109.7040023803711,173.22000122070312,85.91999816894531,171.4375,296.6099853515625,237.6750030517578
2024-01-22 15:30:00+00:00,201.3153076171875,283.4800109863281,760.2999877929688,251.28990173339844,110.20999908447266,172.5749969482422,85.75,173.47950744628906,299.1600036621094,239.5800018310547
2024-01-22 16:30:00+00:00,200.1999969482422,283.57501220703125,760.8380126953125,248.6049041748047,110.45500183105469,173.08999633789062,85.12999725341797,173.40499877929688,299.4599914550781,240.1833953857422
2024-01-22 17:30:00+00:00,197.52000427246094,281.9599914550781,755.280029296875,245.78500366210938,110.3499984741211,172.8000030517578,83.9800033569336,171.7950439453125,296.07000732421875,238.90499877929688
2024-01-22 18:30:00+00:00,199.3699951171875,282.0799865722656,755.8200073242188,245.30999755859375,110.49549865722656,172.80999755859375,84.69249725341797,172.78750610351562,297.8699951171875,239.60499572753906
2024-01-22 19:30:00+00:00,200.35000610351562,281.6199951171875,755.4099731445312,246.42999267578125,110.55999755859375,173.11000061035156,85.02999877929688,173.5574951171875,299.2049865722656,241.67999267578125
2024-01-22 20:30:00+00:00,199.0800018310547,280.3599853515625,752.3300170898438,245.47999572753906,110.13999938964844,172.8800048828125,84.69499969482422,172.82000732421875,298.760009765625,240.9499969482422
2024-01-23 14:30:00+00:00,202.75999450683594,279.69000244140625,746.8099975585938,246.86000061035156,109.62999725341797,173.58999633789062,84.5,171.2675018310547,293.55999755859375,242.7449951171875
2024-01-23 15:30:00+00:00,203.86619567871094,278.7699890136719,749.780029296875,246.32000732421875,110.44499969482422,173.32000732421875,83.97000122070312,170.8350067138672,292.9020080566406,242.12869262695312
2024-01-23 16:30:00+00:00,202.64500427246094,277.06500244140625,750.9130249023438,245.66000366210938,111.41500091552734,173.27499389648438,83.63999938964844,169.49505615234375,294.0299987792969,241.35000610351562
2024-01-23 17:30:00+00:00,203.5800018310547,276.0199890136719,753.405029296875,244.66000366210938,112.0199966430664,173.13999938964844,83.9000015258789,171.5718536376953,295.885009765625,242.16000366210938
2024-01-23 18:30:00+00:00,204.35000610351562,276.2799987792969,751.594970703125,245.8699951171875,111.97570037841797,173.6074981689453,83.98999786376953,171.61749267578125,296.2900085449219,241.6999969482422
2024-01-23 19:30:00+00:00,204.82850646972656,276.4750061035156,753.2899780273438,246.59500122070312,112.61499786376953,173.80999755859375,84.0999984741211,171.4949951171875,297.0799865722656,242.1999969482422
2024-01-23 20:30:00+00:00,205.5399932861328,276.7699890136719,753.0599975585938,248.41000366210938,111.83000183105469,173.92999267578125,83.93000030517578,172.05499267578125,297.17999267578125,242.44000244140625
2024-01-24 14:30:00+00:00,209.07000732421875,279.1499938964844,773.3499755859375,246.92999267578125,114.53500366210938,173.69000244140625,85.4749984741211,172.8975067138672,303.3800048828125,245.22999572753906
2024-01-24 15:30:00+00:00,208.6699981689453,277.2149963378906,769.864990234375,247.55999755859375,115.0999984741211,173.58999633789062,85.0250015258789,172.5800018310547,305.44000244140625,244.84930419921875
2024-01-24 16:30:00+00:00,209.74000549316406,280.4649963378906,775.1500244140625,248.72999572753906,115.05000305175781,173.5500030517578,84.93000030517578,172.7050018310547,306.4849853515625,245.8000030517578
2024-01-24 17:30:00+00:00,209.0500030517578,279.44000244140625,773.9099731445312,246.27499389648438,115.04000091552734,173.783203125,84.25,172.17575073242188,304.95001220703125,245.0478973388672
2024-01-24 18:30:00+00:00,205.88999938964844,278.9100036621094,767.719970703125,244.2899932861328,114.93000030517578,173.9199981689453,82.72000122070312,171.14500427246094,302.125,241.82000732421875
2024-01-24 19:30:00+00:00,205.8000030517578,277.69500732421875,767.0200805664062,243.71499633789062,114.25499725341797,173.77999877929688,82.52999877929688,170.41000366210938,300.42999267578125,240.9499969482422
2024-01-24 20:30:00+00:00,203.85000610351562,276.7300109863281,764.7899780273438,242.86000061035156,114.31999969482422,173.97999572753906,82.33000183105469,170.09750366210938,300.3500061035156,241.27999877929688
2024-01-25 14:30:00+00:00,206.22500610351562,278.7099914550781,772.9299926757812,243.30499267578125,115.88890075683594,193.08999633789062,82.43599700927734,169.86749267578125,300.57000732421875,241.19000244140625
2024-01-25 15:30:00+00:00,208.7550048828125,278.56170654296875,778.02001953125,245.52000427246094,115.79000091552734,196.07000732421875,83.54000091552734,171.12750244140625,299.3800048828125,242.25
2024-01-25 16:30:00+00:00,207.75999450683594,279.0400085449219,767.2999877929688,246.02999877929688,115.45999908447266,192.97500610351562,82.5,170.14395141601562,296.0400085449219,240.3000030517578
2024-01-25 17:30:00+00:00,205.85009765625,278.3699951171875,764.5700073242188,243.3800048828125,115.29499816894531,191.72999572753906,82.06999969482422,169.0749969482422,293.56500244140625,238.6300048828125
2024-01-25 18:30:00+00:00,203.42999267578125,277.005615234375,758.02001953125,240.25,114.56999969482422,190.33999633789062,81.36000061035156,168.46499633789062,292.1044921875,237.02999877929688
2024-01-25 19:30:00+00:00,204.30999755859375,277.9200134277344,762.0549926757812,241.99000549316406,114.91000366210938,189.75999450683594,81.66000366210938,169.3524932861328,293.5,237.8699951171875
2024-01-25 20:30:00+00:00,206.0,279.19000244140625,767.0800170898438,244.36000061035156,115.04000091552734,190.47000122070312,81.86000061035156,170.08999633789062,293.44000244140625,238.36000061035156
2024-01-26 14:30:00+00:00,203.32000732421875,281.0350036621094,776.7349853515625,246.82000732421875,115.16999816894531,188.77000427246094,81.01000213623047,170.77749633789062,291.9200134277344,237.41000366210938
2024-01-26 15:30:00+00:00,204.72999572753906,282.3999938964844,774.7681274414062,248.2899932861328,115.25,187.88499450683594,81.29000091552734,171.39500427246094,292.885009765625,239.69009399414062
2024-01-26 16:30:00+00:00,204.47500610351562,282.375,769.3800048828125,247.97000122070312,115.12000274658203,188.0399932861328,80.61000061035156,171.14999389648438,292.4599914550781,238.42999267578125
2024-01-26 17:30:00+00:00,204.35000610351562,280.92999267578125,766.2999877929688,248.38499450683594,114.82499694824219,186.50999450683594,80.62999725341797,170.55250549316406,291.6499938964844,237.46499633789062
2024-01-26 18:30:00+00:00,204.07000732421875,279.8550109863281,767.3729858398438,248.3300018310547,114.80999755859375,186.74000549316406,80.33000183105469,170.4199981689453,291.1199951171875,237.1999969482422
2024-01-26 19:30:00+00:00,202.67999267578125,280.3900146484375,767.489990234375,247.4499969482422,114.76000213623047,186.70530700683594,80.2699966430664,170.83250427246094,290.2200012207031,236.90499877929688
2024-01-26 20:30:00+00:00,202.5,279.95001220703125,769.510009765625,247.7100067138672,114.66000366210938,187.3699951171875,80.1500015258789,171.22000122070312,290.30999755859375,236.6999969482422
2024-01-29 14:30:00+00:00,204.63999938964844,283.93450927734375,777.6900024414062,251.25,113.6050033569336,187.22000122070312,82.44000244140625,170.9875030517578,298.5975036621094,243.22999572753906
2024-01-29 15:30:00+00:00,204.92750549316406,283.7650146484375,773.7930297851562,251.5449981689453,113.30000305175781,186.46499633789062,82.18000030517578,171.14500427246094,295.7922058105469,241.97999572753906
2024-01-29 16:30:00+00:00,207.0500030517578,284.5505065917969,776.875,253.3699951171875,113.41999816894531,187.1365966796875,82.69999694824219,172.54249572753906,297.7449951171875,243.63999938964844
2024-01-29 17:30:00+00:00,207.0500030517578,285.1700134277344,777.0499877929688,253.2100067138672,113.38500213623047,186.4196014404297,82.40499877929688,171.8350067138672,296.1000061035156,243.4499969482422
2024-01-29 18:30:00+00:00,208.0050048828125,285.3299865722656,778.989990234375,253.88499450683594,113.3646011352539,186.46499633789062,82.83999633789062,172.17999267578125,297.989990234375,242.97500610351562
2024-01-29 19:30:00+00:00,209.80499267578125,287.2349853515625,784.4000244140625,256.489990234375,113.75199890136719,186.6300048828125,83.87999725341797,171.7899932861328,299.70001220703125,244.2899932861328
2024-01-29 20:30:00+00:00,209.5399932861328,287.9800109863281,787.5670166015625,255.83999633789062,113.73999786376953,187.13999938964844,84.30000305175781,172.625,300.6700134277344,245.05999755859375
2024-01-30 14:30:00+00:00,207.6699981689453,287.2550048828125,786.7750244140625,256.6700134277344,114.05999755859375,187.70880126953125,83.25,172.8300018310547,301.489990234375,244.92999267578125
2024-01-30 15:30:00+00:00,206.9199981689453,287.239990234375,784.6799926757812,257.5400085449219,113.91999816894531,187.6699981689453,83.19999694824219,172.7449951171875,300.19500732421875,243.82000732421875
2024-01-30 16:30:00+00:00,206.74000549316406,287.6099853515625,781.1900024414062,256.55499267578125,113.7300033569336,187.25120544433594,82.76000213623047,171.77874755859375,299.0299987792969,242.35000610351562
2024-01-30 17:30:00+00:00,206.02450561523438,288.5899963378906,781.6553955078125,256.7900085449219,113.82499694824219,187.3350067138672,82.69999694824219,172.2449951171875,299.6700134277344,241.9600067138672
2024-01-30 18:30:00+00:00,205.5084991455078,288.4200134277344,783.5050048828125,257.5299987792969,113.88770294189453,187.0500030517578,82.58999633789062,171.960205078125,299.8500061035156,241.74000549316406
2024-01-30 19:30:00+00:00,205.86500549316406,288.489990234375,785.9849853515625,257.6700134277344,114.00499725341797,187.77000427246094,83.29499816894531,172.6676025390625,300.8500061035156,241.875
2024-01-30 20:30:00+00:00,206.24000549316406,287.6300048828125,785.4400024414062,257.42999267578125,114.12999725341797,187.8300018310547,82.94000244140625,172.9600067138672,301.239990234375,241.1199951171875
2024-01-31 14:30:00+00:00,201.0,283.8699951171875,765.4500122070312,252.24000549316406,112.5250015258789,187.30999755859375,80.68000030517578,167.74249267578125,293.5249938964844,236.02000427246094
2024-01-31 15:30:00+00:00,198.5399932861328,283.5799865722656,767.3300170898438,250.47999572753906,112.4000015258789,186.0399932861328,79.97000122070312,168.6300048828125,293.6099853515625,235.2949981689453
2024-01-31 16:30:00+00:00,199.58999633789062,284.20989990234375,769.0250244140625,253.50999450683594,112.54000091552734,185.9199981689453,80.71499633789062,169.9824981689453,295.6075134277344,236.9199981689453
2024-01-31 17:30:00+00:00,199.91000366210938,283.69000244140625,770.614990234375,252.1999969482422,112.2135009765625,184.65499877929688,81.19000244140625,170.7675018310547,296.510009765625,237.77499389648438
2024-01-31 18:30:00+00:00,198.33999633789062,283.135009765625,767.739990234375,251.96499633789062,112.29000091552734,184.80999755859375,80.44999694824219,169.5449981689453,294.5404052734375,236.19000244140625
2024-01-31 19:30:00+00:00,197.08999633789062,282.2200012207031,767.7999877929688,252.01499938964844,112.13999938964844,183.72999572753906,80.06999969482422,169.52000427246094,294.8973083496094,236.24000549316406
