Date,Portfolio
2024-05-17 13:00:00+00:00,0.0
2024-05-17 14:00:00+00:00,0.0
2024-05-17 15:00:00+00:00,0.0
2024-05-17 16:00:00+00:00,0.0
2024-05-17 17:00:00+00:00,0.0
2024-05-17 18:00:00+00:00,0.0
2024-05-17 19:00:00+00:00,0.0
2024-05-20 13:00:00+00:00,0.0
2024-05-20 14:00:00+00:00,0.0
2024-05-20 15:00:00+00:00,0.0
2024-05-20 16:00:00+00:00,0.0
2024-05-20 17:00:00+00:00,0.0
2024-05-20 18:00:00+00:00,0.0
2024-05-20 19:00:00+00:00,0.0
2024-05-21 13:00:00+00:00,0.0
2024-05-21 14:00:00+00:00,0.0
2024-05-21 15:00:00+00:00,0.0
2024-05-21 16:00:00+00:00,0.0
2024-05-21 17:00:00+00:00,0.0
2024-05-21 18:00:00+00:00,0.0
2024-05-21 19:00:00+00:00,0.0
2024-05-22 13:00:00+00:00,0.0
2024-05-22 14:00:00+00:00,0.0
2024-05-22 15:00:00+00:00,0.0
2024-05-22 16:00:00+00:00,0.0
2024-05-22 17:00:00+00:00,0.0
2024-05-22 18:00:00+00:00,0.0
2024-05-22 19:00:00+00:00,0.0
2024-05-23 13:00:00+00:00,0.0
2024-05-23 14:00:00+00:00,0.0
2024-05-23 15:00:00+00:00,0.0
2024-05-23 16:00:00+00:00,0.0
2024-05-23 17:00:00+00:00,0.0
2024-05-23 18:00:00+00:00,0.0
2024-05-23 19:00:00+00:00,0.0
2024-05-24 13:00:00+00:00,0.0
2024-05-24 14:00:00+00:00,0.0
2024-05-24 15:00:00+00:00,0.0
2024-05-24 16:00:00+00:00,0.0
2024-05-24 17:00:00+00:00,0.0
2024-05-24 18:00:00+00:00,0.0
2024-05-24 19:00:00+00:00,0.0
2024-05-28 13:00:00+00:00,0.0
2024-05-28 14:00:00+00:00,0.0
2024-05-28 15:00:00+00:00,0.0
2024-05-28 16:00:00+00:00,0.0
2024-05-28 17:00:00+00:00,0.0
2024-05-28 18:00:00+00:00,0.0
2024-05-28 19:00:00+00:00,0.0
2024-05-29 13:00:00+00:00,0.0
2024-05-29 14:00:00+00:00,0.0
2024-05-29 15:00:00+00:00,0.0
2024-05-29 16:00:00+00:00,0.0
2024-05-29 17:00:00+00:00,0.0
2024-05-29 18:00:00+00:00,0.0
2024-05-29 19:00:00+00:00,0.0
2024-05-30 13:00:00+00:00,0.0
2024-05-30 14:00:00+00:00,0.0
2024-05-30 15:00:00+00:00,0.0
2024-05-30 16:00:00+00:00,0.0
2024-05-30 17:00:00+00:00,0.0
2024-05-30 18:00:00+00:00,0.0
2024-05-30 19:00:00+00:00,0.0
2024-05-31 13:00:00+00:00,0.0
2024-05-31 14:00:00+00:00,0.0
2024-05-31 15:00:00+00:00,0.0
2024-05-31 16:00:00+00:00,0.0
2024-05-31 17:00:00+00:00,0.0
2024-05-31 18:00:00+00:00,0.0
2024-05-31 19:00:00+00:00,0.0
2024-06-03 13:00:00+00:00,0.0
2024-06-03 14:00:00+00:00,0.0
2024-06-03 15:00:00+00:00,0.0
2024-06-03 16:00:00+00:00,0.0
2024-06-03 17:00:00+00:00,0.0
2024-06-03 18:00:00+00:00,0.0
2024-06-03 19:00:00+00:00,0.0
2024-06-04 13:00:00+00:00,0.0
2024-06-04 14:00:00+00:00,0.0
2024-06-04 15:00:00+00:00,0.0
2024-06-04 16:00:00+00:00,0.0
2024-06-04 17:00:00+00:00,0.0
2024-06-04 18:00:00+00:00,0.0
2024-06-04 19:00:00+00:00,0.0
2024-06-05 13:00:00+00:00,0.0
2024-06-05 14:00:00+00:00,0.0
2024-06-05 15:00:00+00:00,0.0
2024-06-05 16:00:00+00:00,0.0
2024-06-05 17:00:00+00:00,0.0
2024-06-05 18:00:00+00:00,0.0
2024-06-05 19:00:00+00:00,0.0
2024-06-06 13:00:00+00:00,2.105937371731387
2024-06-06 14:00:00+00:00,1.8530265517650686
2024-06-06 15:00:00+00:00,6.188588546259128
2024-06-06 16:00:00+00:00,2.2473340490050657
2024-06-06 17:00:00+00:00,6.717799671396175
2024-06-06 18:00:00+00:00,9.537806178342944
2024-06-06 19:00:00+00:00,17.938137234097013
2024-06-07 13:00:00+00:00,22.212779724365724
2024-06-07 14:00:00+00:00,13.896746676018378
2024-06-07 15:00:00+00:00,9.810724470345683
2024-06-07 16:00:00+00:00,3.178845634468731
2024-06-07 17:00:00+00:00,-1.64647234069874
2024-06-07 18:00:00+00:00,-5.3855095349145525
2024-06-07 19:00:00+00:00,-6.544785465923315
2024-06-10 13:00:00+00:00,-43.95438507797502
2024-06-10 14:00:00+00:00,-46.59781538455527
2024-06-10 15:00:00+00:00,-55.655889709359606
2024-06-10 16:00:00+00:00,-47.75693613024742
2024-06-10 17:00:00+00:00,-43.40639125856639
2024-06-10 18:00:00+00:00,-49.82392225578666
2024-06-10 19:00:00+00:00,-37.475413060726986
2024-06-11 13:00:00+00:00,-50.484679577029866
2024-06-11 14:00:00+00:00,-33.75017401223544
2024-06-11 15:00:00+00:00,-38.53329028980143
2024-06-11 16:00:00+00:00,-37.846470279713984
2024-06-11 17:00:00+00:00,-39.79622457589785
2024-06-11 18:00:00+00:00,-40.89996272730906
2024-06-11 19:00:00+00:00,-47.42689453771376
2024-06-12 13:00:00+00:00,-18.68283216568408
2024-06-12 14:00:00+00:00,-15.459320317449567
2024-06-12 15:00:00+00:00,-28.277866639907806
2024-06-12 16:00:00+00:00,-25.531993124796614
2024-06-12 17:00:00+00:00,-20.38233007773281
2024-06-12 18:00:00+00:00,-25.654185325217696
2024-06-12 19:00:00+00:00,-28.631952109646345
2024-06-13 13:00:00+00:00,-18.57539030538066
2024-06-13 14:00:00+00:00,-26.722594654895765
2024-06-13 15:00:00+00:00,-35.3240252068251
2024-06-13 16:00:00+00:00,-33.944134013851894
2024-06-13 17:00:00+00:00,-32.37663716373582
2024-06-13 18:00:00+00:00,-35.53593317372142
2024-06-13 19:00:00+00:00,-33.51448979111326
2024-06-14 13:00:00+00:00,-52.94990891657628
2024-06-14 14:00:00+00:00,-49.098173916650694
2024-06-14 15:00:00+00:00,-49.18775421686232
2024-06-14 16:00:00+00:00,-45.37379696071114
2024-06-14 17:00:00+00:00,-41.08763086178617
2024-06-14 18:00:00+00:00,-43.57326289710663
2024-06-14 19:00:00+00:00,-31.876650836771844
2024-06-17 13:00:00+00:00,-24.95839871851233
2024-06-17 14:00:00+00:00,-28.235039603670103
2024-06-17 15:00:00+00:00,-27.931541857259223
2024-06-17 16:00:00+00:00,-28.594732601183168
2024-06-17 17:00:00+00:00,-27.78099058595336
2024-06-17 18:00:00+00:00,-30.994628309934377
2024-06-17 19:00:00+00:00,-17.660400572289177
2024-06-18 13:00:00+00:00,4.310039274356491
2024-06-18 14:00:00+00:00,17.38496809252954
2024-06-18 15:00:00+00:00,21.920494414036256
2024-06-18 16:00:00+00:00,17.463292975992015
2024-06-18 17:00:00+00:00,16.748313556304808
2024-06-18 18:00:00+00:00,13.710247160907198
2024-06-18 19:00:00+00:00,15.994436403897396
2024-06-20 13:00:00+00:00,12.081896084897885
2024-06-20 14:00:00+00:00,9.795554011410218
2024-06-20 15:00:00+00:00,17.643784525067975
2024-06-20 16:00:00+00:00,17.6213839825608
2024-06-20 17:00:00+00:00,8.220678657020745
2024-06-20 18:00:00+00:00,14.964910050580507
2024-06-20 19:00:00+00:00,21.554935212404803
2024-06-21 13:00:00+00:00,42.26992308061373
2024-06-21 14:00:00+00:00,45.5243928224489
2024-06-21 15:00:00+00:00,40.51564505817344
2024-06-21 16:00:00+00:00,44.859342886306976
2024-06-21 17:00:00+00:00,48.123920601856
2024-06-21 18:00:00+00:00,41.57870329451177
2024-06-21 19:00:00+00:00,32.54582326154965
2024-06-24 13:00:00+00:00,45.0725600727301
2024-06-24 14:00:00+00:00,46.875002106989726
2024-06-24 15:00:00+00:00,45.08047197833608
2024-06-24 16:00:00+00:00,44.43908945327251
2024-06-24 17:00:00+00:00,48.590919994158675
2024-06-24 18:00:00+00:00,49.95916077003774
2024-06-24 19:00:00+00:00,53.82347592143808
2024-06-25 13:00:00+00:00,48.9341096549567
2024-06-25 14:00:00+00:00,47.117230040215574
2024-06-25 15:00:00+00:00,48.070454007887534
2024-06-25 16:00:00+00:00,48.6984314038488
2024-06-25 17:00:00+00:00,50.45333277946383
2024-06-25 18:00:00+00:00,51.23336608625257
2024-06-25 19:00:00+00:00,50.49500445396137
2024-06-26 13:00:00+00:00,51.65589186713237
2024-06-26 14:00:00+00:00,52.18239315622279
2024-06-26 15:00:00+00:00,51.985508493079486
2024-06-26 16:00:00+00:00,53.482317172194676
2024-06-26 17:00:00+00:00,54.65880313341
2024-06-26 18:00:00+00:00,54.545531689954544
2024-06-26 19:00:00+00:00,53.387910030634174
2024-06-27 13:00:00+00:00,46.76236252706808
2024-06-27 14:00:00+00:00,50.452611083247874
2024-06-27 15:00:00+00:00,53.207512114674984
2024-06-27 16:00:00+00:00,52.38046586005884
2024-06-27 17:00:00+00:00,54.533976367290904
2024-06-27 18:00:00+00:00,54.71157337875622
2024-06-27 19:00:00+00:00,54.87856844795398
2024-06-28 13:00:00+00:00,59.17407513019302
2024-06-28 14:00:00+00:00,64.9438743734201
2024-06-28 15:00:00+00:00,65.0438667356807
2024-06-28 16:00:00+00:00,66.15266580827267
2024-06-28 17:00:00+00:00,67.64423384558067
2024-06-28 18:00:00+00:00,64.8903580103381
2024-06-28 19:00:00+00:00,66.17630009652392
2024-07-01 13:00:00+00:00,59.96489440317971
2024-07-01 14:00:00+00:00,62.10458884771848
2024-07-01 15:00:00+00:00,57.96019635697425
2024-07-01 16:00:00+00:00,59.24410731889057
2024-07-01 17:00:00+00:00,58.73444325063139
2024-07-01 18:00:00+00:00,58.57354592926296
2024-07-01 19:00:00+00:00,57.721529490315255
2024-07-02 13:00:00+00:00,68.40650436319414
2024-07-02 14:00:00+00:00,70.83188345402253
2024-07-02 15:00:00+00:00,73.35611700956048
2024-07-02 16:00:00+00:00,70.8209587775842
2024-07-02 17:00:00+00:00,71.40101090654926
2024-07-02 18:00:00+00:00,71.49043765828216
2024-07-02 19:00:00+00:00,73.47827279414491
2024-07-03 13:00:00+00:00,69.25037170789452
2024-07-03 14:00:00+00:00,65.94493659802
2024-07-03 15:00:00+00:00,68.62454898905469
2024-07-05 13:00:00+00:00,68.70954886852769
2024-07-05 14:00:00+00:00,73.45724566282401
2024-07-05 15:00:00+00:00,75.51767641930115
2024-07-05 16:00:00+00:00,71.84201076129379
2024-07-05 17:00:00+00:00,72.98302273946994
2024-07-05 18:00:00+00:00,74.86931279032197
2024-07-05 19:00:00+00:00,75.40018503114817
2024-07-08 13:00:00+00:00,81.84109203567351
2024-07-08 14:00:00+00:00,77.90578038064386
2024-07-08 15:00:00+00:00,82.19234667185827
2024-07-08 16:00:00+00:00,84.60935969361904
2024-07-08 17:00:00+00:00,87.51130786405625
2024-07-08 18:00:00+00:00,83.8945123496733
2024-07-08 19:00:00+00:00,78.27787601202698
2024-07-09 13:00:00+00:00,69.77717323460121
2024-07-09 14:00:00+00:00,70.28238613425647
2024-07-09 15:00:00+00:00,68.24263968319006
2024-07-09 16:00:00+00:00,71.68454137954733
2024-07-09 17:00:00+00:00,73.07777723057687
2024-07-09 18:00:00+00:00,79.40906725652124
2024-07-09 19:00:00+00:00,77.61156027326419
2024-07-10 13:00:00+00:00,90.39410228637588
2024-07-10 14:00:00+00:00,94.77288648000707
2024-07-10 15:00:00+00:00,101.3218189950328
2024-07-10 16:00:00+00:00,92.30825120826864
2024-07-10 17:00:00+00:00,92.5430976641105
2024-07-10 18:00:00+00:00,91.50975259729505
2024-07-10 19:00:00+00:00,93.02930236209139
2024-07-11 13:00:00+00:00,106.98118506701564
2024-07-11 14:00:00+00:00,116.82110811139133
2024-07-11 15:00:00+00:00,112.40283763431619
2024-07-11 16:00:00+00:00,117.04762904859166
2024-07-11 17:00:00+00:00,120.91979763714089
2024-07-11 18:00:00+00:00,118.33437618961531
2024-07-11 19:00:00+00:00,110.9538901419775
2024-07-12 13:00:00+00:00,122.37000112189025
2024-07-12 14:00:00+00:00,116.69418995739011
2024-07-12 15:00:00+00:00,121.53148716784777
2024-07-12 16:00:00+00:00,120.11510755642023
2024-07-12 17:00:00+00:00,116.96318307200283
2024-07-12 18:00:00+00:00,114.42064646767466
2024-07-12 19:00:00+00:00,118.22602869587166
2024-07-15 13:00:00+00:00,110.11851256694393
2024-07-15 14:00:00+00:00,114.35552310531634
2024-07-15 15:00:00+00:00,131.63106374657366
2024-07-15 16:00:00+00:00,129.52520769238677
2024-07-15 17:00:00+00:00,125.15462411099438
2024-07-15 18:00:00+00:00,120.60871306164417
2024-07-15 19:00:00+00:00,122.47384268275466
2024-07-16 13:00:00+00:00,121.17074868227797
2024-07-16 14:00:00+00:00,124.78361648520563
2024-07-16 15:00:00+00:00,125.90850149620891
2024-07-16 16:00:00+00:00,128.39111375332354
2024-07-16 17:00:00+00:00,132.12300610333625
2024-07-16 18:00:00+00:00,132.4165268870803
2024-07-16 19:00:00+00:00,135.55378958062985
2024-07-17 13:00:00+00:00,181.6016235336308
2024-07-17 14:00:00+00:00,160.53029200533115
2024-07-17 15:00:00+00:00,169.73490755207746
2024-07-17 16:00:00+00:00,163.2966757165449
2024-07-17 17:00:00+00:00,155.94657785987016
2024-07-17 18:00:00+00:00,153.95451727299002
2024-07-17 19:00:00+00:00,158.26043294757145
2024-07-18 13:00:00+00:00,190.87315033689214
2024-07-18 14:00:00+00:00,219.44782800546758
2024-07-18 15:00:00+00:00,218.80433802575212
2024-07-18 16:00:00+00:00,221.20049291390916
2024-07-18 17:00:00+00:00,214.03024309190744
2024-07-18 18:00:00+00:00,221.5560316053311
2024-07-18 19:00:00+00:00,217.07684040571382
2024-07-19 13:00:00+00:00,277.60390159567896
2024-07-19 14:00:00+00:00,269.270600917029
2024-07-19 15:00:00+00:00,266.81530431087185
2024-07-19 16:00:00+00:00,264.11289377420746
2024-07-19 17:00:00+00:00,260.6078767668271
2024-07-19 18:00:00+00:00,259.7827967125339
2024-07-19 19:00:00+00:00,262.8476653883889
2024-07-22 13:00:00+00:00,274.59085592854774
2024-07-22 14:00:00+00:00,273.50267118969197
2024-07-22 15:00:00+00:00,274.8099201490762
2024-07-22 16:00:00+00:00,275.45574310016104
2024-07-22 17:00:00+00:00,273.5965104516953
2024-07-22 18:00:00+00:00,272.3948929167623
2024-07-22 19:00:00+00:00,276.6933164598792
2024-07-23 13:00:00+00:00,281.32333522136105
2024-07-23 14:00:00+00:00,276.5714051658805
2024-07-23 15:00:00+00:00,276.28201790783044
2024-07-23 16:00:00+00:00,272.78454563124114
2024-07-23 17:00:00+00:00,271.9627186847854
2024-07-23 18:00:00+00:00,273.9719089203038
2024-07-23 19:00:00+00:00,274.16478801812264
2024-07-24 13:00:00+00:00,267.23237684077753
2024-07-24 14:00:00+00:00,254.43750088272353
2024-07-24 15:00:00+00:00,243.64035836833128
2024-07-24 16:00:00+00:00,237.7969040129518
2024-07-24 17:00:00+00:00,241.13057690605208
2024-07-24 18:00:00+00:00,238.50821405799158
2024-07-24 19:00:00+00:00,237.20713345295064
2024-07-25 13:00:00+00:00,222.24328237867658
2024-07-25 14:00:00+00:00,225.0185801286887
2024-07-25 15:00:00+00:00,229.9727984350535
2024-07-25 16:00:00+00:00,227.29162478994184
2024-07-25 17:00:00+00:00,227.91499083733012
2024-07-25 18:00:00+00:00,227.53866825655317
2024-07-25 19:00:00+00:00,226.67754353823756
2024-07-26 13:00:00+00:00,223.20309355535392
2024-07-26 14:00:00+00:00,217.75560612183438
2024-07-26 15:00:00+00:00,218.734132474467
2024-07-26 16:00:00+00:00,225.29682698584645
2024-07-26 17:00:00+00:00,218.32592342371788
2024-07-26 18:00:00+00:00,223.39191612736337
2024-07-26 19:00:00+00:00,226.635395590004
2024-07-29 13:00:00+00:00,231.7302488240387
2024-07-29 14:00:00+00:00,229.36760928543757
2024-07-29 15:00:00+00:00,230.36904668882443
2024-07-29 16:00:00+00:00,225.01320449427286
2024-07-29 17:00:00+00:00,227.01520967198806
2024-07-29 18:00:00+00:00,228.8319943055703
2024-07-29 19:00:00+00:00,226.69159926676002
2024-07-30 13:00:00+00:00,240.09174881262115
2024-07-30 14:00:00+00:00,237.17187343275899
2024-07-30 15:00:00+00:00,231.2229445167115
2024-07-30 16:00:00+00:00,223.71203588004553
2024-07-30 17:00:00+00:00,224.62360178177212
2024-07-30 18:00:00+00:00,223.73717555546804
2024-07-30 19:00:00+00:00,218.3843680818539
2024-07-31 13:00:00+00:00,276.32580551958165
2024-07-31 14:00:00+00:00,279.7082167855127
2024-07-31 15:00:00+00:00,283.74836230211906
2024-07-31 16:00:00+00:00,283.7388751216947
2024-07-31 17:00:00+00:00,283.20503867846844
2024-07-31 18:00:00+00:00,295.883247851439
2024-07-31 19:00:00+00:00,290.7296785599239
2024-08-01 13:00:00+00:00,347.73049585323776
2024-08-01 14:00:00+00:00,336.82655915103265
2024-08-01 15:00:00+00:00,334.73806642123253
2024-08-01 16:00:00+00:00,311.63440322886015
2024-08-01 17:00:00+00:00,314.8081034944957
2024-08-01 18:00:00+00:00,312.3538238468484
2024-08-01 19:00:00+00:00,317.47682312755086
2024-08-02 13:00:00+00:00,275.90943844218884
2024-08-02 14:00:00+00:00,286.5055387515716
2024-08-02 15:00:00+00:00,319.29004259703385
2024-08-02 16:00:00+00:00,317.2563079573457
2024-08-02 17:00:00+00:00,329.55822672329083
2024-08-02 18:00:00+00:00,340.8463383796881
2024-08-02 19:00:00+00:00,343.5101892060657
2024-08-05 13:00:00+00:00,274.0295626402497
2024-08-05 14:00:00+00:00,312.8428950982591
2024-08-05 15:00:00+00:00,309.7285324325355
2024-08-05 16:00:00+00:00,299.76272318022484
2024-08-05 17:00:00+00:00,306.02406193987576
2024-08-05 18:00:00+00:00,312.24783072267275
2024-08-05 19:00:00+00:00,323.0986750061179
2024-08-06 13:00:00+00:00,369.4931068665879
2024-08-06 14:00:00+00:00,388.90863058562564
2024-08-06 15:00:00+00:00,415.4370422328328
2024-08-06 16:00:00+00:00,428.5418859215479
2024-08-06 17:00:00+00:00,441.87873752306234
2024-08-06 18:00:00+00:00,435.9109717586597
2024-08-06 19:00:00+00:00,412.9108563798931
2024-08-07 13:00:00+00:00,480.3477526622829
2024-08-07 14:00:00+00:00,465.7031711844037
2024-08-07 15:00:00+00:00,462.0029690957273
2024-08-07 16:00:00+00:00,447.9933012176905
2024-08-07 17:00:00+00:00,448.13983381626724
2024-08-07 18:00:00+00:00,457.1982797414142
2024-08-07 19:00:00+00:00,458.3275524869779
2024-08-08 13:00:00+00:00,513.8463167270695
2024-08-08 14:00:00+00:00,495.3060364184555
2024-08-08 15:00:00+00:00,513.764135170189
2024-08-08 16:00:00+00:00,519.4687208299231
2024-08-08 17:00:00+00:00,517.6852677929006
2024-08-08 18:00:00+00:00,508.10677884807245
2024-08-08 19:00:00+00:00,514.9656233155055
2024-08-09 13:00:00+00:00,549.2238998110571
2024-08-09 14:00:00+00:00,551.549930784315
2024-08-09 15:00:00+00:00,551.7768509478193
2024-08-09 16:00:00+00:00,562.6859151045353
2024-08-09 17:00:00+00:00,551.7808306448771
2024-08-09 18:00:00+00:00,557.6175638110929
2024-08-09 19:00:00+00:00,563.9498454252254
2024-08-12 13:00:00+00:00,565.5732476654848
2024-08-12 14:00:00+00:00,554.6692821301616
2024-08-12 15:00:00+00:00,576.4898819498641
2024-08-12 16:00:00+00:00,580.4496584376559
2024-08-12 17:00:00+00:00,579.1865580479543
2024-08-12 18:00:00+00:00,577.8170873471936
2024-08-12 19:00:00+00:00,581.0567948582462
2024-08-13 13:00:00+00:00,595.6497645066227
2024-08-13 14:00:00+00:00,591.9721617889352
2024-08-13 15:00:00+00:00,590.9540017938318
2024-08-13 16:00:00+00:00,600.1376952411205
2024-08-13 17:00:00+00:00,602.0308175599713
2024-08-13 18:00:00+00:00,592.6615632346266
2024-08-13 19:00:00+00:00,586.1718423075582
2024-08-14 13:00:00+00:00,617.2742617959852
2024-08-14 14:00:00+00:00,628.1597324674583
2024-08-14 15:00:00+00:00,624.0088001126474
2024-08-14 16:00:00+00:00,622.7599966736078
2024-08-14 17:00:00+00:00,624.8548433216903
2024-08-14 18:00:00+00:00,629.6065986740275
2024-08-14 19:00:00+00:00,637.6159103635828
2024-08-15 13:00:00+00:00,685.7134601666578
2024-08-15 14:00:00+00:00,690.4659062475981
2024-08-15 15:00:00+00:00,687.2133692360796
2024-08-15 16:00:00+00:00,677.2405111547557
2024-08-15 17:00:00+00:00,693.3365696745234
2024-08-15 18:00:00+00:00,695.3665486956525
2024-08-15 19:00:00+00:00,691.2934873008691
2024-08-16 13:00:00+00:00,685.2522867394243
2024-08-16 14:00:00+00:00,682.753460596097
2024-08-16 15:00:00+00:00,694.5464313451672
2024-08-16 16:00:00+00:00,699.9730189087493
2024-08-16 17:00:00+00:00,691.344040864901
2024-08-16 18:00:00+00:00,693.6592004745441
2024-08-16 19:00:00+00:00,693.4354282237617
2024-08-19 13:00:00+00:00,680.1020100918066
2024-08-19 14:00:00+00:00,662.6774469479852
2024-08-19 15:00:00+00:00,672.3796746469818
2024-08-19 16:00:00+00:00,676.3539606148179
2024-08-19 17:00:00+00:00,689.1033723128154
2024-08-19 18:00:00+00:00,681.3512050785947
2024-08-19 19:00:00+00:00,691.8147596399951
2024-08-20 13:00:00+00:00,715.2152400040472
2024-08-20 14:00:00+00:00,711.6443440250284
2024-08-20 15:00:00+00:00,707.086023464688
2024-08-20 16:00:00+00:00,695.3715767255455
2024-08-20 17:00:00+00:00,698.5201935485577
2024-08-20 18:00:00+00:00,693.2459302771446
2024-08-20 19:00:00+00:00,692.971428505857
2024-08-21 13:00:00+00:00,727.3632707121982
2024-08-21 14:00:00+00:00,714.1429188211844
2024-08-21 15:00:00+00:00,708.9060575749421
2024-08-21 16:00:00+00:00,714.1458066667875
2024-08-21 17:00:00+00:00,722.357977421562
2024-08-21 18:00:00+00:00,714.6196398267506
2024-08-21 19:00:00+00:00,720.7373138959332
2024-08-22 13:00:00+00:00,752.9031861264626
2024-08-22 14:00:00+00:00,762.9785994941839
2024-08-22 15:00:00+00:00,765.753430348622
2024-08-22 16:00:00+00:00,741.1518485622107
2024-08-22 17:00:00+00:00,733.5107054338786
2024-08-22 18:00:00+00:00,727.8057633039501
2024-08-22 19:00:00+00:00,730.4148241766446
2024-08-23 13:00:00+00:00,749.3154648031948
2024-08-23 14:00:00+00:00,734.0711893327614
2024-08-23 15:00:00+00:00,727.4295977953327
2024-08-23 16:00:00+00:00,730.8459817322778
2024-08-23 17:00:00+00:00,735.9839386910049
2024-08-23 18:00:00+00:00,743.401221415671
2024-08-23 19:00:00+00:00,731.107386504749
2024-08-26 13:00:00+00:00,691.0402740955965
2024-08-26 14:00:00+00:00,704.5922390981642
2024-08-26 15:00:00+00:00,700.8647107966397
2024-08-26 16:00:00+00:00,689.0405022502752
2024-08-26 17:00:00+00:00,687.4766531285778
2024-08-26 18:00:00+00:00,692.8636848365096
2024-08-26 19:00:00+00:00,688.1031444735698
2024-08-27 13:00:00+00:00,697.1776844896891
2024-08-27 14:00:00+00:00,698.9422006866514
2024-08-27 15:00:00+00:00,696.0257259865721
2024-08-27 16:00:00+00:00,697.7569923167898
2024-08-27 17:00:00+00:00,700.9624572855618
2024-08-27 18:00:00+00:00,700.3181618828922
2024-08-27 19:00:00+00:00,705.2654815265915
2024-08-28 13:00:00+00:00,706.2435074829543
2024-08-28 14:00:00+00:00,685.6063942938997
2024-08-28 15:00:00+00:00,688.767467727668
2024-08-28 16:00:00+00:00,693.8632701870695
2024-08-28 17:00:00+00:00,688.6452335298054
2024-08-28 18:00:00+00:00,713.4694536074079
2024-08-28 19:00:00+00:00,720.2814872229005
2024-08-29 13:00:00+00:00,911.0632028215415
2024-08-29 14:00:00+00:00,899.6677225541001
2024-08-29 15:00:00+00:00,907.9838559314145
2024-08-29 16:00:00+00:00,905.8291347425267
2024-08-29 17:00:00+00:00,886.3953161629696
2024-08-29 18:00:00+00:00,872.2572362207534
2024-08-29 19:00:00+00:00,889.4176351895799
2024-08-30 13:00:00+00:00,910.9631047637638
2024-08-30 14:00:00+00:00,909.1775962496407
2024-08-30 15:00:00+00:00,903.6419551924919
2024-08-30 16:00:00+00:00,912.6317109362662
2024-08-30 17:00:00+00:00,920.7158295662264
2024-08-30 18:00:00+00:00,929.6157116266756
2024-08-30 19:00:00+00:00,933.7451262811171
2024-09-03 13:00:00+00:00,915.3483985925075
2024-09-03 14:00:00+00:00,894.1150854257048
2024-09-03 15:00:00+00:00,880.66157592555
2024-09-03 16:00:00+00:00,896.1204922336925
2024-09-03 17:00:00+00:00,890.3750703144292
2024-09-03 18:00:00+00:00,887.6749606851515
2024-09-03 19:00:00+00:00,888.7961738216263
2024-09-04 13:00:00+00:00,858.6813315190374
2024-09-04 14:00:00+00:00,864.3229700020329
2024-09-04 15:00:00+00:00,849.0563687688409
2024-09-04 16:00:00+00:00,823.1788553590151
2024-09-04 17:00:00+00:00,825.2518613119727
2024-09-04 18:00:00+00:00,822.8389786997661
2024-09-04 19:00:00+00:00,838.9704838906357
2024-09-05 13:00:00+00:00,882.393489342926
2024-09-05 14:00:00+00:00,859.1336603223438
2024-09-05 15:00:00+00:00,870.2194295218981
2024-09-05 16:00:00+00:00,853.9691941143097
2024-09-05 17:00:00+00:00,874.6520539173083
2024-09-05 18:00:00+00:00,871.6164259544075
2024-09-05 19:00:00+00:00,860.5256081374678
2024-09-06 13:00:00+00:00,860.9124911331984
2024-09-06 14:00:00+00:00,814.145526315959
2024-09-06 15:00:00+00:00,797.5166383067008
2024-09-06 16:00:00+00:00,793.7453545095993
2024-09-06 17:00:00+00:00,795.8584854474781
2024-09-06 18:00:00+00:00,808.5085466399877
2024-09-06 19:00:00+00:00,811.6986584156672
2024-09-09 13:00:00+00:00,841.6369231709539
2024-09-09 14:00:00+00:00,833.6260651414543
2024-09-09 15:00:00+00:00,850.4330980470852
2024-09-09 16:00:00+00:00,864.2782470848673
2024-09-09 17:00:00+00:00,847.3442542922837
2024-09-09 18:00:00+00:00,848.8934191859885
2024-09-09 19:00:00+00:00,848.7184967252217
2024-09-10 13:00:00+00:00,859.9611261777327
2024-09-10 14:00:00+00:00,853.4124926732045
2024-09-10 15:00:00+00:00,846.0256886691723
2024-09-10 16:00:00+00:00,861.4627843571119
2024-09-10 17:00:00+00:00,876.9729324634429
2024-09-10 18:00:00+00:00,868.5301624472665
2024-09-10 19:00:00+00:00,854.7676741949992
2024-09-11 13:00:00+00:00,860.3857898086374
2024-09-11 14:00:00+00:00,872.7035584305843
2024-09-11 15:00:00+00:00,899.3013427252431
2024-09-11 16:00:00+00:00,919.9599575353452
2024-09-11 17:00:00+00:00,942.063173234631
2024-09-11 18:00:00+00:00,954.9024464072988
2024-09-11 19:00:00+00:00,969.2672628422098
2024-09-12 13:00:00+00:00,1002.7149995089171
2024-09-12 14:00:00+00:00,978.7048917671952
2024-09-12 15:00:00+00:00,993.6717467568636
2024-09-12 16:00:00+00:00,1022.701228709049
2024-09-12 17:00:00+00:00,1016.2522730077872
2024-09-12 18:00:00+00:00,1044.8055022920157
2024-09-12 19:00:00+00:00,1050.9458261439377
2024-09-13 13:00:00+00:00,1075.5943373813698
2024-09-13 14:00:00+00:00,1089.0317937957568
2024-09-13 15:00:00+00:00,1079.358790079501
2024-09-13 16:00:00+00:00,1093.6432809848604
2024-09-13 17:00:00+00:00,1077.5611562224333
2024-09-13 18:00:00+00:00,1082.2951819198697
2024-09-13 19:00:00+00:00,1071.2786860219433
2024-09-16 13:00:00+00:00,1042.3593034864223
2024-09-16 14:00:00+00:00,1061.0746632748069
